Week,TN,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,sinus infections,how long flu,upper respiratory,strep throat,generic tamiflu,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,tamiflu pediatric dosing,treat flu,can dogs get the flu from humans,flu in children,how long does it take to get over the flu,how to treat flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,tamiflu dose,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,type b flu symptoms,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,flu while pregnant,is the flu contagious,type a flu symptoms,flu contagious period,incubation period for the flu,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,tamiflu generic,incubation for flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,when is the flu no longer contagious,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,flu type,what is type a flu,b flu,stomach flu symptoms,how long does rsv last,how long is rsv contagious,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2015-09-13,0.6373008435,0.000409081611782,0.00166554656225,0.00374017473629,0.0,0.0,0.0,0.0,0.0,956.678201491,70.8875848319,53.1233831285,70.5731561685,58.9656593734,70.5731561685,164.764721974,684.730971045,0.0,0.0,70.8621485519,70.3959178814,0.0,47.2059487685,35.3751909642,35.1767681165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2404172748,0.0,0.0,0.0,0.0,47.2953509571,0.0,0.0,294.881299668,0.0,59.0368460374,0.0,53.1233831285,0.0,35.3690615283,0.0,35.4097238245,105.988332307,6285.16671072,0.0,35.3684091051,35.5726398891,0.0,106.299291739,223.872741216,141.60010924,0.0,88.4053723707,0.0,0.0,0.0,70.6512839681,177.353543913,0.0,0.0,53.2149960177,0.0,82.506362888,35.1873603382,35.4652021365,0.0,117.82455269,0.0,0.0,52.9941500028,53.0538682014,129.658872854,0.0,70.9444008308,106.322102724,35.52747079,35.3477676924,0.0,35.16618227,0.0,673.629543124,53.0232721068,35.5726398891,88.6845473798,0.0,35.3995361555,35.4417591596,0.0,0.0,0.0,106.153879545,58.9087374831,1260.73199404,0.0,35.3690615283,0.0,0.0,0.0,47.1241841871,471.479478951,47.2953509571,59.0368460374,1793.67743208,35.2297930911,412.298547684,365.571174157,70.7359799877,70.8356382454,0.0,0.0,0.0,35.5124116436,0.0,0.0,0.0,318.497262088,35.5080992664,70.7360914292,70.6933807679,70.7360914292,0.0,35.5080992664,176.768813784,35.2936344558,247.942631122,0.0,0.0,0.0,70.8642500089,0.0,0.0,88.4854713198,35.4524504897,0.0,0.0,35.3690615283,0.0,0.0
2015-09-20,0.5969857115,0.000269380425022,0.0020053876085,0.00416043100868,0.0,0.0,0.0,34.4633409245,104.27996624,1063.73800007,51.9352778777,86.7075857537,86.2758332496,80.7743173198,86.2758332496,138.261447795,716.459314778,0.0,0.0,34.6516595569,46.1264971345,34.5569347894,115.488318485,34.4633409245,126.664493393,34.4737151993,0.0,0.0,0.0,0.0,0.0,0.0,52.0088908977,51.7944044056,34.5569347894,0.0,34.4840957218,0.0,127.183279419,0.0,0.0,369.428696915,0.0,80.8787939298,34.5228930386,86.7075857537,0.0,34.6948135531,0.0,34.5543069458,115.620988008,6543.00903991,0.0,34.6615259964,0.0,0.0,34.7092647869,288.467817814,127.008643424,0.0,138.553224263,34.6241667287,34.5882458146,34.7599887467,34.7157803567,190.633666877,34.780979078,69.2338484683,34.780979078,0.0,126.966884309,0.0,34.592262965,0.0,126.824137371,0.0,0.0,34.5452146668,0.0,34.5504070448,0.0,80.8543886653,104.038380396,34.6238095177,34.7704807445,0.0,51.8100662978,34.5230831745,752.156687065,57.6192768761,0.0,34.8019947754,52.0088908977,34.6987833307,34.7390237354,0.0,0.0,0.0,92.3781919477,103.60045448,1591.49342584,0.0,51.7891900837,0.0,0.0,0.0,34.6064722643,426.724035402,127.183279419,80.8787939298,1940.33878128,0.0,484.285253465,265.509637861,46.1716464415,127.130610529,0.0,0.0,0.0,34.648318059,34.6196136312,34.7285507104,0.0,277.124286739,0.0,51.8881101976,51.993201964,51.8881101976,34.7180839983,0.0,138.476022166,0.0,161.778535766,34.8968805533,0.0,0.0,0.0,0.0,0.0,46.2239520867,34.5778025037,0.0,0.0,34.6948135531,34.4944824976,51.8828921719
2015-09-27,0.411218895,0.000765741886081,0.00350474170937,0.00636154797667,0.0,0.0,0.0,0.0,0.0,1156.76591666,33.3806844133,83.4798519307,77.5777720108,116.723766919,77.5777720108,232.655508775,789.255641491,0.0,0.0,33.2322827876,33.453940966,66.4326635166,33.2682211704,0.0,49.9203464314,0.0,0.0,33.5448484143,0.0,33.1679854935,0.0,33.636251271,33.2623648268,33.2080071955,66.4326635166,0.0,0.0,0.0,77.8822753058,0.0,33.4741000145,355.382861459,0.0,166.140271435,77.4511229993,83.4798519307,0.0,33.4640174543,0.0,66.5343292791,100.179932707,6438.58186213,66.8676123673,0.0,0.0,33.6566307023,50.1353835272,288.438448188,66.6414652703,33.2121877221,133.286203975,66.2345506895,0.0,0.0,66.9314543015,244.944560124,0.0,0.0,0.0,0.0,133.276256162,0.0,33.5549797488,0.0,144.208419135,0.0,0.0,100.152211176,33.2163317583,44.3851965104,0.0,166.989112401,133.580936945,33.2222836502,33.2944072907,0.0,77.5740051673,33.2380869121,1279.50963872,66.6182524509,0.0,33.5246040882,33.2623648268,0.0,33.292255775,0.0,0.0,0.0,155.351782361,0.0,1475.14767648,33.2263578168,0.0,0.0,0.0,0.0,33.3446630203,721.390150398,77.8822753058,166.140271435,1522.09667261,33.2080071955,521.146916047,310.887300174,66.4143732932,44.4723395665,0.0,0.0,66.4126234974,0.0,0.0,0.0,33.5955663587,544.285447439,0.0,88.7270868528,66.3243235526,88.7270868528,0.0,0.0,144.258609497,44.4522133068,133.383485073,100.786699076,33.5955663587,67.0492081764,44.5262209165,0.0,0.0,88.9010945328,0.0,33.228054287,66.8676123673,33.4640174543,0.0,0.0
2015-10-04,0.7346189164,0.000621996041843,0.0024031665253,0.00511733107153,0.0,0.0,33.2297676694,33.0169410942,43.9374008197,1134.54626939,65.6930307944,182.074318451,120.822672761,49.6265564354,120.822672761,153.535027007,583.330868664,0.0,0.0,0.0,54.9110509414,32.8583311331,88.004045724,32.8862210671,142.584015664,32.7476694285,0.0,65.7365042537,0.0,32.8484161268,0.0,32.9578113969,33.0827647285,82.6243659065,32.8583311331,0.0,0.0,0.0,66.120452122,0.0,0.0,406.867206652,0.0,66.0271241384,65.8318347057,182.074318451,0.0,32.7890515193,0.0,49.5417612799,110.007703982,6748.04017848,0.0,0.0,32.9777797771,32.9160633729,33.1367065029,406.263111288,110.01425026,0.0,87.9642323514,33.2197617171,0.0,0.0,33.1628019324,308.671667399,0.0,49.706578242,66.761167118,0.0,131.901721388,0.0,32.8781791133,0.0,153.782447833,0.0,0.0,49.5766413289,66.5798603878,65.9275756974,0.0,66.013852973,121.224599692,32.9977723686,32.8465153972,0.0,65.8780699354,0.0,1850.62073938,43.9408933454,0.0,55.020395263,33.0827647285,55.0204213693,33.2899301939,0.0,0.0,0.0,142.918457978,32.7989307153,1504.95194778,0.0,33.0467561569,0.0,0.0,0.0,82.0964279587,801.96892166,66.120452122,66.0271241384,1870.0700915,33.027837855,680.854400382,505.805253471,33.0517669019,88.0605195744,0.0,0.0,0.0,0.0,33.1066747407,0.0,0.0,494.73909265,0.0,43.9705756663,49.2489384795,43.9705756663,66.4995953361,0.0,153.84209685,66.6401864467,165.104364512,33.0436345392,0.0,33.249797668,33.0502007971,0.0,0.0,55.0470056998,32.826698495,33.2999784674,0.0,32.7890515193,33.2297676694,0.0
2015-10-11,0.604788941,0.000600566248177,0.00263105213487,0.00480452998541,0.0,32.2949529412,32.2657707548,0.0,32.2366412597,1267.3673419,48.677518876,113.811173025,54.0188001501,43.2389139201,54.0188001501,118.657587658,736.318994878,0.0,0.0,32.4335618632,64.5315415096,32.4467742054,75.7798751374,43.255279811,151.012352003,32.406368404,0.0,32.5139982507,0.0,32.3241879619,0.0,0.0,32.4978862345,43.2193462471,32.4467742054,0.0,32.3966191957,0.0,65.0310974718,0.0,32.501351963,497.503055095,0.0,54.1196044308,32.2957340527,113.811173025,0.0,0.0,0.0,129.460469579,75.7309779871,7456.97509791,32.4817610336,32.4678891082,65.2446908249,0.0,32.5898043875,302.273145355,129.814601328,32.2949529412,129.794937205,53.9567619336,32.5041841855,0.0,48.7361876112,292.805480515,0.0,65.0595041774,32.5322080911,0.0,227.006747922,0.0,32.4426499426,0.0,216.034758307,32.4454239851,0.0,75.7376115924,32.4685501137,43.2160699632,0.0,119.012185017,162.624813945,32.2754922886,32.4161234818,0.0,75.6136110414,32.4565635407,1473.89769943,75.6040640042,0.0,65.1205336008,32.4978862345,32.4845738179,32.3241879619,0.0,0.0,0.0,146.02280824,54.0152156917,1479.81532894,0.0,32.435651267,0.0,32.4711606262,0.0,54.0608838653,875.394412148,65.0310974718,54.1196044308,1893.01116307,0.0,723.817696718,465.057073034,48.6038261322,151.566237881,0.0,0.0,32.3144370757,32.5533138472,32.3828170816,64.9691476359,32.563157607,389.42458992,0.0,80.9580097547,48.5406772127,80.9580097547,32.4817610336,0.0,97.2508198275,32.3534759607,151.487835643,32.6060815544,0.0,32.4734060428,64.8768528709,0.0,0.0,75.7178113534,0.0,64.9495550099,32.4817610336,0.0,32.4161234818,65.0672883423
2015-10-18,0.7578779418,0.000845604315498,0.00271176556349,0.00580259513049,0.0,0.0,0.0,0.0,30.4968203429,1396.32831393,0.0,112.036829694,121.754959014,30.556654243,121.754959014,213.137113614,814.829343009,0.0,0.0,30.5369454158,60.9635495655,30.5553800342,71.2578498733,76.357095035,81.2020598036,0.0,0.0,0.0,0.0,0.0,30.5486440743,0.0,76.4401981273,45.7728003603,30.5553800342,0.0,0.0,0.0,71.3935420396,30.5394315761,30.4711904643,478.32478839,0.0,61.0930801275,45.6401313254,112.036829694,0.0,30.507991419,30.4436479601,30.4810557848,81.4718973596,8154.47579133,30.4581211375,0.0,30.5633598244,30.5633598244,45.8649804054,294.807803403,162.937485755,0.0,101.779829858,30.4318794185,0.0,0.0,30.6009930564,255.079457804,30.507991419,45.9250536226,45.8778607513,0.0,152.665262128,0.0,0.0,0.0,142.288680343,0.0,0.0,61.0809337388,45.790130849,81.3551054038,0.0,142.503482653,142.673555119,30.5283728666,45.7625686101,0.0,106.516078441,30.507991419,1610.95230744,71.0041348643,0.0,40.7297557856,76.4401981273,0.0,30.5244026795,0.0,0.0,0.0,172.973455802,30.5243888079,1636.59141506,0.0,30.5197945332,0.0,0.0,30.6318073521,61.0173253311,762.69046872,71.3935420396,61.0930801275,1944.57850029,30.480382377,843.768741927,457.811247009,61.0554728911,81.508692817,30.5461599437,0.0,30.5190789236,0.0,30.5172055511,30.567085755,30.6108176757,600.554951411,0.0,40.6929582183,81.3184576398,40.6929582183,30.5189322504,0.0,111.86786616,60.9791596739,132.430894776,30.5805238914,30.6102352569,45.7446027602,76.4353837852,0.0,0.0,40.7359087917,30.480382377,61.0554728911,30.4581211375,30.507991419,30.4725990528,30.4161552016
2015-10-25,0.6424747174,0.000724826766403,0.00345017540808,0.00716128845206,0.0,32.044857245,32.1416987598,32.2806543529,47.7665576411,1379.11954284,42.7303912015,64.1440193146,181.35922138,64.3826473251,181.35922138,138.438387762,961.42130312,32.3683205838,0.0,32.4270297505,32.3098236189,0.0,74.7443013183,85.3514528273,149.054726341,0.0,0.0,32.1222836594,0.0,64.7366411675,0.0,0.0,42.7368975173,32.0835237394,0.0,0.0,0.0,31.5231640337,74.85424803,0.0,32.3487980744,491.051070152,31.8587882341,64.0923423557,32.1043808365,64.1440193146,0.0,31.5611437494,32.3098236189,74.631656985,47.9785968864,7168.47492341,32.0545151284,32.3130613236,63.4856087536,31.7428043768,48.4524818262,277.223884128,96.1095445128,64.6780912961,202.838746112,0.0,31.8587824307,0.0,64.2833975196,171.20276012,0.0,42.7529881945,32.2837907643,0.0,202.848548323,32.0159184817,0.0,0.0,159.912144117,0.0,32.1708654556,32.0333473482,63.0653007811,85.3190407037,0.0,96.0579999599,96.226239819,42.7984811182,31.9166763014,0.0,95.9234018076,64.2251698045,1486.41053522,74.5872199442,0.0,48.3793511125,42.7368975173,64.3028302274,32.2204560874,0.0,0.0,0.0,138.621183888,63.1413059644,1652.6084616,0.0,47.7329665124,32.3683205838,32.1805994542,32.4466468284,79.9338168793,906.486168071,74.85424803,64.0923423557,1409.22022525,0.0,714.381749014,480.254437346,32.3878666711,64.0551286603,0.0,0.0,80.5559941519,0.0,32.1222836594,0.0,31.6852123519,416.391300524,32.3292991002,47.7665837447,63.2938672594,47.7665837447,31.8540214157,32.3292991002,106.619876512,64.0923403977,149.572462618,48.031790146,32.3292991002,0.0,32.3878666711,0.0,0.0,32.0461848134,32.0835237394,32.1028920001,32.0545151284,31.5611437494,48.2821549543,31.6564946368
2015-11-01,0.698991329,0.000932256059664,0.00403977625855,0.00805130233347,31.0743791504,30.8846892832,0.0,0.0,30.8692189994,1158.03831878,46.5671813543,72.3570638786,113.271023202,46.4642402803,113.271023202,226.6814373,868.138335601,0.0,0.0,30.9033113448,61.9560493991,0.0,123.981780953,51.6373492976,154.47964437,31.0276085617,0.0,0.0,0.0,0.0,0.0,0.0,61.7198308746,30.8227572008,0.0,0.0,0.0,30.9201960932,144.786484288,0.0,46.3293920656,485.298958677,0.0,103.299406733,77.1691379972,72.3570638786,0.0,31.149506087,31.0462998921,123.829864782,186.054017936,6882.05216576,62.2050184924,62.3932903401,46.5304734922,31.0124925212,72.3945696779,164.824421282,134.229488041,0.0,175.584685009,30.8104249266,30.9064894117,0.0,31.051721112,238.047529278,30.8971633739,41.3522459855,41.3741287918,0.0,196.049154189,0.0,61.850316775,0.0,206.275020026,30.8506174815,0.0,61.9723146238,61.8757887147,72.2385599709,0.0,123.910115829,175.663556538,41.3993721675,30.9886542253,31.0182713337,133.956012677,61.8999297892,1065.87306381,77.1000923148,0.0,46.4086819106,61.7198308746,31.1118972659,61.8252615988,0.0,0.0,0.0,320.015548649,30.8506174815,1578.29960605,0.0,30.8413251268,0.0,30.9983995069,0.0,61.9254982027,928.433755045,144.786484288,103.299406733,1766.17070185,0.0,629.000401496,381.996700418,72.2230160073,62.0095924513,0.0,0.0,46.4945715607,0.0,0.0,30.8878429626,0.0,258.121086683,0.0,30.9033113448,46.4386356359,30.9033113448,0.0,0.0,175.453855638,30.937571723,206.71430973,62.1300275117,0.0,31.0650137558,46.5023498664,0.0,0.0,113.674982888,30.9219558766,61.7570563456,62.2050184924,31.149506087,30.9219558766,30.8567982333
2015-11-08,0.5877742947,0.000876746422309,0.00444029639686,0.0082583856553,0.0,0.0,0.0,31.4015273303,31.4228342763,1668.18085189,94.4052720193,62.8930792143,104.608129736,78.470597112,104.608129736,240.562257825,1016.97584445,0.0,0.0,47.1318763077,41.8955275346,31.4118977204,94.3397994928,73.2737393815,146.285581255,0.0,0.0,0.0,0.0,31.39678093,0.0,0.0,31.3920633377,31.413798046,31.4118977204,0.0,0.0,0.0,83.9462875179,0.0,31.3826050481,639.055817937,31.4346654318,73.3683471104,52.2740719563,62.8930792143,0.0,62.7463049124,0.0,31.3844716889,167.758974171,8373.07064909,0.0,62.8978660354,31.5369896729,31.4498577176,0.0,104.57971035,41.9270519027,31.4631388607,146.698759727,62.8219940619,0.0,31.4417951081,63.0225787975,231.028477783,31.4631388607,62.921569134,73.4348958667,0.0,188.477420956,31.3684274252,47.0379377938,0.0,219.766989762,0.0,0.0,31.5202407461,31.3783729032,52.3337431538,0.0,125.717904848,188.918024831,52.4638075225,31.4536419881,0.0,31.3783729032,31.4181354988,682.090279631,94.2106523903,0.0,41.9112220413,31.3920633377,47.2078543205,0.0,0.0,0.0,0.0,240.823938251,31.3849640254,1747.31215725,0.0,31.3991632223,0.0,0.0,0.0,52.3653703978,795.577198091,83.9462875179,73.3683471104,1634.68401977,31.4346654318,638.145762565,293.283771546,62.8077726121,83.8983778544,0.0,0.0,62.8604877396,0.0,0.0,62.8409448897,0.0,136.327207691,31.4964820546,31.4584313363,31.4157117596,31.4584313363,62.9121374108,31.4964820546,115.172130105,94.4323355889,220.15256538,0.0,0.0,47.0893129343,73.485733721,0.0,0.0,83.8794278955,62.8617325153,62.8219940619,0.0,62.7463049124,31.3546969121,0.0
2015-11-15,0.9393680615,0.00119297020484,0.00448091247672,0.00887453445065,0.0,0.0,0.0,31.0700916819,31.0147581346,1737.88853419,30.9699498111,124.317879667,144.519432671,62.0387552511,144.519432671,195.916852116,1085.57421924,0.0,0.0,61.9733368744,61.9236392225,77.4623117593,62.0138593941,51.6128978623,92.7314322924,0.0,0.0,0.0,0.0,30.8518864936,0.0,0.0,41.3208019962,30.9186553738,77.4623117593,0.0,31.0513521815,0.0,51.7909635516,0.0,62.1027043631,526.79949499,30.8705168598,72.3775945869,46.3802842617,124.317879667,0.0,0.0,0.0,61.8372461739,93.0303084278,8760.62636129,0.0,31.1366833481,0.0,0.0,62.2545216793,103.207222034,82.6851746788,30.861198865,144.614786419,30.9634083781,0.0,0.0,30.9733874098,175.937191638,31.0888538146,46.6791721412,77.4669645606,30.8891697401,206.482340376,30.9866891299,0.0,0.0,134.120370703,0.0,31.1452764168,62.0108376729,31.0794699167,82.5729323381,0.0,82.613471777,93.0868017637,31.061587199,61.7550849334,0.0,51.556881688,0.0,558.682381217,46.4304960842,31.122656309,30.9427537526,41.3208019962,30.9474243565,61.5922601444,0.0,0.0,0.0,330.45429095,30.8054088098,1661.20229344,0.0,0.0,0.0,31.1547001011,0.0,30.924150097,980.415507654,51.7909635516,72.3775945869,1849.44805833,30.8054088098,402.284731114,309.801205692,46.3942457858,51.7031745638,30.8518864936,0.0,61.9764113966,0.0,0.0,0.0,31.0419909056,134.298043091,31.0326352724,61.923522711,46.411909257,61.923522711,0.0,31.0326352724,134.20125986,41.3581803384,186.022842863,0.0,0.0,31.0053642502,62.0638694456,31.183005401,0.0,46.4596453237,0.0,31.0661894394,0.0,0.0,30.9415451279,46.4398767422
2015-11-22,1.2358097428,0.00111669458403,0.00386548125242,0.00755916333806,0.0,0.0,0.0,33.7809361698,0.0,1332.24542209,67.446667332,56.4069200354,100.744208498,112.742452354,100.744208498,236.555649174,914.047614804,33.73099089,0.0,0.0,67.6120298706,33.7717657355,112.789974298,101.545669887,157.420504884,0.0,33.7106403676,33.9210883913,0.0,0.0,0.0,0.0,33.8387471962,33.7106403676,33.7717657355,0.0,33.6039842847,0.0,146.69046929,0.0,0.0,394.579335426,33.8774386756,90.2455993636,33.4729549519,56.4069200354,0.0,33.7335065881,33.6700129011,33.6700129011,90.3002436507,10090.2231997,33.9797230263,34.0925783866,33.8024116209,0.0,45.1467004458,123.751825693,124.094547045,33.741175368,180.416301379,33.5890510426,0.0,0.0,0.0,203.400758124,33.6952994594,33.7539294573,101.556978123,33.8904476395,112.671003142,34.1028751484,0.0,0.0,191.411535925,0.0,0.0,118.798287896,33.674964336,56.3252661151,0.0,101.502508502,203.159294471,67.4061012939,50.521466517,0.0,101.186912517,68.0208551906,394.989245632,67.1477955172,33.6851288287,33.9159790484,33.8387471962,33.7819748545,0.0,0.0,33.8024116209,0.0,315.523267595,33.6648059757,1677.97347717,101.055386486,33.8546481194,33.73099089,33.828078754,0.0,100.941341581,889.801594599,146.69046929,90.2455993636,2041.21902994,33.8648545327,641.835784929,214.105358787,56.34226229,158.01154924,0.0,0.0,90.1843117461,34.1338027861,50.8801449582,33.6903143861,0.0,101.451542819,33.9109407771,67.6376299387,56.362743363,67.6376299387,0.0,33.9109407771,118.425505752,50.8944647097,225.641279372,45.1946258928,0.0,34.0720035052,50.6794472562,34.1131781318,0.0,50.86376226,67.4212807353,33.73099089,33.9797230263,33.7335065881,33.7707417767,33.7945499951
2015-11-29,0.9530069011,0.00102777777778,0.00419444444444,0.00741666666667,29.3385595736,0.0,29.3026694049,0.0,39.0461452916,1575.75447704,58.693786348,48.8953480542,68.3644005893,146.386746523,68.3644005893,117.035617794,1095.58020019,0.0,0.0,0.0,43.8397192264,44.0056374322,175.994871696,68.3640372923,107.218886238,29.1622996011,0.0,29.4094470628,0.0,29.285272858,0.0,29.3916930953,29.3026694049,87.6451983789,44.0056374322,0.0,0.0,0.0,73.4997086755,29.2938406404,43.8881874681,605.902492254,29.3739605505,97.7788577785,68.1762054947,48.8953480542,0.0,29.4005673988,29.3115034928,29.3250212154,136.887108924,8941.93680739,29.3474018158,29.3829381708,29.3916620983,58.9078519207,29.320705735,117.106138385,146.671321872,0.0,146.573911844,29.2194227548,29.3208458986,0.0,0.0,215.57641346,29.4005673988,39.1375599526,88.0387896732,0.0,224.784207727,0.0,0.0,0.0,244.037487655,0.0,29.3380377446,78.2368031773,58.6195601851,68.3461522673,0.0,117.300452896,137.073664792,29.4714328843,29.3294922627,0.0,77.971855823,58.8011347976,391.483206055,132.016698402,0.0,44.0761016628,29.3026694049,29.382612184,29.2850171944,0.0,0.0,0.0,380.94245246,29.276665344,2039.91130784,0.0,58.5700343888,0.0,0.0,0.0,29.1710807813,1024.95421086,73.4997086755,97.7788577785,2043.10989585,0.0,526.97293405,224.74573264,73.186698294,107.604572515,0.0,0.0,107.495354553,0.0,29.3557539509,0.0,29.4001382176,117.232690302,29.3148411618,43.8995570421,48.8246654494,43.8995570421,39.0667564501,29.3148411618,190.155664507,48.9041937522,224.975850251,29.4493013842,0.0,29.3208910644,73.4907870914,0.0,0.0,107.595785675,0.0,58.7833861907,29.3474018158,29.4005673988,29.2673862389,0.0
2015-12-06,1.4723760638,0.00137616022019,0.00550464088074,0.0086668813867,59.8083238145,0.0,29.8771400742,29.8289909223,44.7728302102,1633.29064354,60.0847889177,60.0666309277,80.0139728244,69.9691155075,80.0139728244,149.687852088,1151.52568078,29.9312326633,0.0,30.0391995298,39.9750947489,0.0,110.113081325,30.0773887986,129.734521089,0.0,0.0,29.9222036339,0.0,59.7871316088,0.0,29.841186837,60.0425662013,44.7863241509,0.0,0.0,0.0,0.0,120.342488638,30.0256207825,45.1158821506,490.266019511,30.2522624397,80.0767285937,39.8790992863,60.0666309277,0.0,29.9764596695,29.8289909223,39.959951379,110.095124051,9114.4379433,29.9312326633,60.0436471225,74.9466299518,0.0,40.0898348015,59.9402238808,160.11431458,30.2796648513,130.059771134,30.0048911096,29.8650053997,29.9583524755,59.9710429543,270.757220767,30.2796648513,30.1454702807,60.1544412688,29.9131800502,230.086460962,0.0,29.88304527,30.3254460198,339.755961953,30.0954502439,0.0,110.037845329,30.0999484166,149.96430204,0.0,150.073007193,230.547298621,50.1042792936,30.068230885,29.8501670317,99.8098004179,30.2796648513,360.860853471,80.0165983618,60.7611329824,60.0394258902,60.0425662013,29.8469872969,44.7863241901,29.9041619072,0.0,0.0,510.00840352,59.8444072678,1858.59190616,0.0,0.0,29.9312326633,0.0,0.0,119.443816663,849.697502708,120.342488638,80.0767285937,2181.81161792,29.8110162366,629.485545197,300.115756798,79.9801633134,70.107949118,0.0,0.0,100.044556246,29.9101459762,29.9297018866,0.0,29.9191904715,80.0708183074,30.2249095803,45.0724204256,29.9910989877,45.0724204256,29.8920733804,30.2249095803,129.960231426,50.0585429485,240.311839099,0.0,0.0,74.661838403,30.0696690547,0.0,0.0,90.1513720591,29.9101459762,0.0,29.9312326633,29.9764596695,89.894885808,44.8584548347
2015-12-13,1.2088974855,0.00138733101128,0.00495897042328,0.0075270086782,31.5040575549,0.0,31.3326955438,31.5123801592,47.1477124244,1441.71542187,73.5941761468,73.5941761468,115.362640577,73.5466592381,115.362640577,178.388043758,956.994857731,0.0,0.0,31.7441898159,73.553128645,0.0,63.0993219917,0.0,241.044517523,0.0,0.0,31.3894576734,0.0,0.0,0.0,31.4749875308,110.025621619,31.5028741622,0.0,0.0,0.0,0.0,52.655529018,0.0,0.0,409.785265802,31.6771583442,94.3523321765,62.7221018488,73.5941761468,0.0,31.313820426,0.0,62.6842832766,63.134322894,9446.35872021,0.0,31.6805713417,63.1772703253,0.0,52.6331256356,141.69812977,136.658633219,31.5183235406,94.5712342594,31.4850877819,0.0,0.0,0.0,231.761010482,31.7058514224,52.6172273224,63.3037474379,0.0,210.024613482,62.7978760582,31.508878787,0.0,283.387423938,0.0,31.5886351627,47.2380136424,31.5218918949,125.957690823,0.0,105.0693308,221.056808737,47.3159139811,63.1796206455,0.0,94.1158287696,62.8826428558,263.083527793,109.799359679,0.0,47.2869787577,110.025621619,31.5695368343,31.4933738986,0.0,0.0,31.5534194444,493.672342824,52.4618214102,1605.97053608,31.6962812892,78.9553867315,0.0,0.0,31.4084241131,62.8636566127,1028.65797132,52.655529018,94.3523321765,1975.86687626,31.6580584598,556.505885112,241.585197309,52.5061246872,73.6354377559,31.5040747402,0.0,94.5775373183,0.0,31.3894576734,0.0,42.0588736626,94.5332304671,0.0,42.0144649994,62.9677587264,42.0144649994,31.527868655,0.0,115.481805156,31.6136236917,178.780870268,31.5364743961,31.4369167869,47.2727299728,47.2951911326,0.0,31.6867169315,73.6164311125,31.5028741622,47.1477124296,0.0,31.313820426,52.4523466404,31.4084241131
