Week,NJ,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,tylenol sinus,flu in children,contagious flu,flu care,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,high fever,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,biaxin side effects,flu incubation period,flu test,symptoms of bronchitis,robitussin,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,treating the flu,flu virus,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,flu while pregnant,is the flu contagious,flu contagious period,flu cough,what is influenza,rsv,tussionex,pneumonia,signs of the flu,tamiflu generic,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,rsv symptoms,flu symptoms in toddlers,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,normal body,flu medicine,cold symptoms,tamiflu wiki,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2015-07-12,1.3603339001,2.70789894121e-05,0.00241003005768,0.00936933033659,20.2731007668,0.0,0.0,0.0,20.1547314073,20.2252275725,693.974346482,0.0,30.4717693471,60.804155125,20.2680517083,0.0,60.8886828374,60.804155125,94.6488378698,493.209461522,0.0,0.0,20.3013013793,0.0,40.5706785643,30.4318579318,121.047490261,0.0,0.0,20.1913864957,0.0,20.1911008474,0.0,0.0,0.0,0.0,20.2975925828,0.0,94.4409101189,0.0,30.3701986765,20.2623660889,30.4717693471,0.0,20.2093348338,0.0,0.0,81.1413571286,5975.75701467,20.1607838792,0.0,20.2914640827,0.0,0.0,20.3049027114,74.4255976935,40.4758492413,20.168638303,20.3257973928,0.0,40.5339740903,202.229823418,0.0,0.0,0.0,20.2608770099,87.9922833374,0.0,0.0,108.101341917,0.0,0.0,40.4588954352,20.3899663355,33.7597604365,54.1119489168,60.7851760695,20.2093348338,0.0,0.0,20.340595957,0.0,47.3020476227,33.7989764569,0.0,0.0,20.2503983317,20.1911008474,0.0,0.0,0.0,20.1911008474,20.2557977472,26.956124085,0.0,744.996189467,0.0,0.0,0.0,0.0,20.279218178,264.210571504,20.2975925828,30.3701986765,830.639928221,20.3233785101,135.128869152,30.4462535692,20.3566230195,74.1953761373,0.0,0.0,0.0,0.0,0.0,0.0,30.2721854585,20.2926041635,0.0,40.5820915128,0.0,20.2313342234,20.2926041635,0.0,67.3894153242,0.0,74.4136288043,0.0,0.0,61.3187308775,20.3295445837,20.2975925828,20.1607838792,20.2093348338,0.0,0.0
2015-07-19,1.1611485956,2.65371653e-05,0.0027067908606,0.0092349335244,20.591948804,0.0,0.0,0.0,30.4614157234,20.4497074248,653.212769492,0.0,30.7857439913,40.7689696076,0.0,30.6897431023,40.8463054405,40.7689696076,61.4560460312,436.582886058,0.0,0.0,30.5502828224,20.4691357801,0.0,51.2161445075,112.252980705,0.0,0.0,20.3108059431,20.3108059431,20.3475786756,0.0,20.4691357801,0.0,0.0,30.770051058,20.5093956132,102.112052561,0.0,20.4065335991,20.3598658608,30.7857439913,0.0,0.0,0.0,0.0,20.4846332832,6481.71282641,0.0,0.0,20.3269401587,0.0,20.3513642382,20.4311494418,109.251524069,20.3697208505,0.0,0.0,0.0,0.0,136.127226438,0.0,0.0,0.0,0.0,75.1687632308,0.0,0.0,40.917167903,0.0,0.0,40.884115854,20.4587001611,40.8206677613,20.4277115211,34.086709861,20.3942479076,20.3660150199,0.0,50.860018721,0.0,27.2890929597,50.878430411,0.0,0.0,20.6044061233,20.3475786756,0.0,20.4989968835,0.0,0.0,20.591948804,40.8616420482,20.3635983014,615.376119905,0.0,0.0,0.0,0.0,0.0,287.102928269,30.770051058,20.4065335991,975.317611553,41.32130218,109.131705626,68.1637163361,47.8656927383,95.0838944414,0.0,20.320843296,0.0,0.0,0.0,0.0,47.6104012283,0.0,20.4400957051,30.7285634915,20.4400957051,20.5670793007,0.0,20.5360767693,108.846146016,0.0,88.8862295671,0.0,20.3342074463,20.5084780204,0.0,20.4629498846,0.0,0.0,0.0,20.5113419584
2015-07-26,1.1576135352,5.30096212463e-05,0.00233242333484,0.00964775106682,19.9805031294,0.0,0.0,0.0,19.9281341562,60.0827021503,639.820780009,20.0046926005,20.1488363352,19.9933741374,0.0,19.9142827214,20.0834006119,19.9933741374,53.4720909366,527.59498263,0.0,0.0,0.0,0.0,20.0049794046,20.1366433934,79.8347640235,0.0,0.0,20.0456645829,0.0,19.956372087,0.0,0.0,0.0,19.9805031294,53.427592917,0.0,73.2315432283,0.0,39.9685836167,39.9851810963,20.1488363352,0.0,0.0,0.0,0.0,20.0880188395,6267.00499761,20.0880188395,0.0,0.0,0.0,33.3264256965,20.0182795158,120.223712356,29.9327664416,0.0,20.0289407128,0.0,19.9401066009,186.595325327,20.0517042528,0.0,0.0,0.0,80.3905111533,39.9402014888,0.0,46.7165663271,0.0,0.0,53.3671547631,0.0,19.9602250829,86.8831749388,80.1537121482,19.9623993815,0.0,0.0,19.9520934399,0.0,60.0906419037,33.4577740537,0.0,0.0,20.0380518986,19.956372087,40.2063082219,0.0,0.0,19.9805031294,19.9805031294,46.6380865568,33.3204936324,615.853109534,0.0,0.0,0.0,20.1732665702,30.0630514564,341.375514889,53.427592917,39.9685836167,1094.51607352,20.0237258883,86.7904821628,20.0451751894,70.4187276661,113.169681276,0.0,0.0,20.0940840625,19.9221533236,0.0,0.0,20.0517042528,20.0168093132,0.0,33.3928734976,0.0,19.9580922653,20.0168093132,19.9262901273,126.560596579,20.2038878006,53.4523737686,0.0,0.0,40.481512418,0.0,20.0440747248,20.0880188395,0.0,0.0,0.0
2015-08-02,1.502451368,0.000137854976565,0.00311552247036,0.00978770333609,20.3651869749,0.0,0.0,0.0,0.0,0.0,651.266756182,0.0,20.3540772731,40.9094944862,20.3852896099,20.4233769263,61.5172768284,40.9094944862,47.6244399663,374.108641901,20.3417138075,27.1896312508,0.0,0.0,0.0,20.52332476,81.3914466026,0.0,0.0,0.0,0.0,20.3483708776,0.0,0.0,0.0,0.0,34.0059539394,30.5617018706,108.447796352,0.0,33.9670540182,20.4479908183,20.3540772731,0.0,0.0,20.2611922662,0.0,40.5614801682,6353.96354789,0.0,40.7317707139,20.3330483189,0.0,30.6451790537,20.3848109891,95.362362035,54.342480252,20.3865669949,20.3041705528,0.0,20.2611922662,155.992570281,20.4239268925,0.0,0.0,20.1757792304,112.369531883,20.598113675,0.0,67.9219042481,0.0,0.0,47.5607326802,0.0,20.3202709287,61.4179923312,74.6747572724,20.5171168578,0.0,0.0,51.1250025899,0.0,61.2471100744,40.8455651167,0.0,0.0,30.4911872558,20.3483708776,0.0,0.0,0.0,20.2550673592,0.0,33.9158869778,40.8973652825,756.840321811,0.0,0.0,0.0,27.2494046277,20.3571333984,197.681057659,34.0059539394,33.9670540182,1013.10084078,0.0,88.3813492618,54.4208976282,61.4512052103,101.849501502,0.0,0.0,0.0,0.0,0.0,0.0,71.419499162,0.0,20.4541535642,40.9083071284,20.4541535642,0.0,0.0,0.0,88.1295671356,20.3041705528,115.872097078,0.0,30.4426574862,20.4541535642,20.4541535642,0.0,0.0,0.0,20.3299616123,0.0
2015-08-09,1.1906626978,7.91139240506e-05,0.00200421940928,0.00838607594937,20.1594885147,0.0,0.0,0.0,20.0494175182,20.227226671,772.178977237,20.1040315489,40.2080630979,30.2172153272,20.2942445907,40.551845947,40.4919433945,30.2172153272,101.10405609,390.429487909,0.0,40.3505475165,40.2812130004,0.0,20.0736537436,40.3684471121,114.107573149,20.1848088799,20.2110670037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0113722074,0.0,141.103407909,0.0,20.1073546993,20.177748921,40.2080630979,0.0,0.0,0.0,0.0,20.13774223,5980.63410804,0.0,20.1895806193,0.0,0.0,20.1473332609,20.2405014318,67.3968173096,33.5876957788,20.2393788047,0.0,0.0,20.0857938427,188.162773943,0.0,0.0,20.0740045513,20.1473332609,87.7167375933,0.0,0.0,33.6140131738,0.0,0.0,20.1770208256,30.3402646374,20.1255431479,26.9668319772,80.7316612963,20.2480596492,20.0494175182,0.0,40.2995231428,0.0,53.892862904,60.772903224,20.2017797537,0.0,26.9159654781,0.0,0.0,0.0,0.0,20.1716584444,0.0,40.2999129888,20.1284745651,573.477067965,0.0,0.0,0.0,20.2572611174,0.0,215.889645395,61.0113722074,20.1073546993,962.356167284,0.0,121.202193102,70.6329364361,20.2385486535,94.0555488848,0.0,0.0,0.0,0.0,0.0,0.0,40.2314044941,20.263403404,20.2572611174,20.0494175182,20.2572611174,20.0861466086,20.263403404,0.0,100.757058187,20.2405557219,107.970048396,0.0,20.1594885147,20.2611025282,0.0,20.0494175182,0.0,0.0,0.0,0.0
2015-08-16,1.1744167592,8.00555051502e-05,0.00202807279714,0.00811229118856,19.9336984242,0.0,0.0,0.0,19.8857087801,33.2448867383,772.636815702,0.0,60.0353511049,20.023838993,19.9997872148,19.9819202529,20.106289597,20.023838993,53.4779008608,434.079126044,0.0,26.6724393589,49.9122644953,0.0,20.0181475869,19.9940121864,53.2448433104,0.0,20.0121775518,19.978747751,0.0,20.0663589701,20.0600921716,0.0,0.0,0.0,26.7106375842,20.0269381179,86.6257718859,20.0966981884,19.9156751887,20.0270494265,60.0353511049,0.0,0.0,0.0,0.0,30.0922848687,6206.06200864,0.0,0.0,19.9517543104,20.0240376346,19.9907922182,20.0486074867,60.0961133319,66.6541517726,0.0,20.0661471346,0.0,20.0966981884,246.659160212,0.0,0.0,0.0,19.9216793115,86.9745556459,20.0784836583,0.0,80.1120211537,0.0,0.0,53.3729216094,0.0,19.9698429363,30.0648172853,66.6963011393,30.0238971233,0.0,0.0,39.9818277652,0.0,120.151994649,46.7635926893,0.0,0.0,33.3310836465,20.0663589701,0.0,0.0,0.0,20.0421825394,19.9457320483,46.6803206836,19.9817088839,702.805071806,0.0,0.0,0.0,20.0999322012,20.1149457957,348.078042591,26.7106375842,19.9156751887,961.181385862,0.0,126.867050633,60.2175861896,73.5975428547,100.072346675,0.0,19.9940121864,0.0,0.0,0.0,0.0,93.2447370369,20.0117837016,20.0359088176,40.1206042313,20.0359088176,0.0,20.0117837016,19.9457382109,79.9030095192,20.0607802903,147.445656506,0.0,20.0364469606,20.1637684797,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-23,0.5553740608,0.00018794973687,0.00228224680485,0.00797443883579,0.0,0.0,0.0,0.0,30.4101192139,30.4101192139,639.742675253,20.0979252778,20.2758799678,30.284558854,20.2452332326,0.0,61.2703989826,30.284558854,54.0927157828,411.879981511,0.0,20.2085792195,20.3399198589,0.0,20.3981096521,33.7038271053,80.7148740374,20.3796331035,20.2820204523,20.0015901057,0.0,40.4171584391,0.0,0.0,0.0,0.0,40.6120561566,0.0,107.774229038,0.0,40.540179243,30.2631799345,20.2758799678,0.0,0.0,20.2820204523,20.091877151,40.5096028671,6443.08806701,0.0,41.0318205708,0.0,0.0,20.205892898,81.1334227555,74.4089956825,40.4686417681,0.0,0.0,20.4537408603,20.055664696,148.465022718,0.0,0.0,0.0,47.1360759618,88.0128429465,20.0858326633,0.0,87.7879297631,0.0,0.0,40.4685080872,20.4104459749,30.3631539062,54.0682834482,74.2352359794,20.3857882328,40.453779241,0.0,40.5394864004,0.0,168.745669436,40.5506464535,0.0,0.0,50.795781067,40.4171584391,0.0,0.0,0.0,30.2389080629,0.0,80.8945509185,20.2846414531,697.110967728,0.0,0.0,0.0,30.4981773159,20.2465576918,304.459418861,40.6120561566,40.540179243,1086.75994935,0.0,148.61316025,54.0259092275,54.1157644003,121.42700237,0.0,0.0,0.0,0.0,0.0,0.0,107.754375933,20.0979252778,20.37348169,20.3004642417,20.37348169,0.0,20.0979252778,0.0,121.271827084,40.5740871998,128.451327926,0.0,20.2024831172,30.6224759517,0.0,20.2268896205,0.0,0.0,20.1903019396,0.0
2015-08-30,0.8671369782,7.78028475842e-05,0.00189320262455,0.00746907336809,19.6770884955,0.0,0.0,0.0,0.0,0.0,624.387117357,0.0,39.5191944972,19.7187268327,19.7187268327,0.0,0.0,19.7187268327,72.6065279079,421.800809785,0.0,19.7543713683,0.0,0.0,0.0,26.3486282006,111.493637235,0.0,19.8331655507,29.5190406379,0.0,0.0,0.0,0.0,0.0,0.0,39.5404697769,0.0,98.5896296201,19.8004958208,32.9405158692,0.0,39.5191944972,0.0,0.0,0.0,0.0,39.6675801155,6027.05801146,0.0,0.0,19.6949119453,0.0,0.0,92.4530693531,132.097616334,52.6492824462,29.6019616784,19.8030779151,19.8578310154,0.0,203.942367964,19.7528555301,19.7291212489,0.0,19.7766469852,112.165036959,0.0,0.0,85.6196348902,0.0,0.0,72.419296587,0.0,59.3576470569,26.4042421375,65.9069340258,19.7506062022,0.0,0.0,39.5493014464,0.0,316.38871768,29.7151264741,0.0,0.0,39.529488196,0.0,39.6445351485,0.0,0.0,0.0,19.6889672088,46.0551870177,19.7395918324,621.039514538,0.0,0.0,0.0,19.7725214801,39.6675801155,303.814383633,39.5404697769,32.9405158692,988.330281928,19.7885642174,145.065830574,118.809875163,39.6805227825,92.1248926612,0.0,0.0,0.0,0.0,0.0,19.7918581549,144.562236257,19.8120825016,0.0,32.958472829,0.0,0.0,19.8120825016,0.0,78.8964937165,19.8025344149,52.8287851532,0.0,78.7083539822,0.0,0.0,19.7008602726,0.0,0.0,0.0,0.0
2015-09-06,1.2870571222,8.96378630333e-05,0.00256961874029,0.00791801123461,58.5795323366,0.0,19.5794281522,0.0,0.0,0.0,705.241246914,0.0,19.6934201934,26.174196897,0.0,19.5676439644,19.7051716069,26.174196897,52.3917575984,438.68584932,0.0,29.3254406457,0.0,0.0,29.5088082312,32.6834900593,58.6161055963,0.0,0.0,0.0,19.4723666241,19.555873953,19.5877103996,0.0,0.0,0.0,29.5471002525,19.6267071819,163.32943565,0.0,29.4643653881,19.6375359977,19.6934201934,0.0,0.0,0.0,58.7355456015,29.2991203653,6424.14441201,0.0,0.0,19.5844079009,19.5141833785,19.6467740775,78.7723266545,137.762288321,65.4611222242,38.9799561001,0.0,0.0,32.6774743925,189.533994831,0.0,19.5323763573,0.0,19.5941114884,78.7403969962,0.0,0.0,98.1877631143,0.0,0.0,32.6988707065,0.0,39.1117479059,65.5481449849,78.4910875681,0.0,0.0,0.0,45.7370761047,0.0,366.71544297,32.8040999346,0.0,0.0,29.5029328951,19.555873953,0.0,19.513509566,0.0,39.1117479059,19.555873953,32.6733432307,19.72029336,676.127721033,39.0295803683,0.0,0.0,0.0,19.6972038384,360.92966196,29.5471002525,29.4643653881,935.850901128,0.0,229.137903738,163.7453171,52.5725914705,117.577736145,0.0,0.0,0.0,19.5147901842,19.5676439644,0.0,98.0418999904,19.6022611255,29.4232209137,39.343686389,29.4232209137,0.0,19.6022611255,38.933006439,104.525095776,19.597131071,118.051926835,0.0,39.6555868899,0.0,0.0,19.7619601435,0.0,0.0,0.0,0.0
2015-09-13,0.9596928983,0.000332251386511,0.00250466429831,0.00866409384824,18.7606012715,0.0,0.0,0.0,28.5275645936,28.5275645936,688.162635778,37.9161872166,25.3046244736,44.3425976581,18.9865056472,0.0,38.0459610996,44.3425976581,50.6586487471,462.009771826,0.0,19.0986176007,19.1623182658,28.3516899599,47.6282021148,28.3865771467,75.6535479891,0.0,0.0,0.0,0.0,18.9938062007,19.1623182658,28.3516899599,0.0,18.8284515473,50.6241397161,18.8568675623,183.02672312,0.0,28.3434246298,38.2318969393,25.3046244736,0.0,19.1449032538,19.0628327526,31.6838056456,38.1268036605,6530.66330939,0.0,0.0,19.0052758905,0.0,18.766236778,234.656725583,88.6489205844,82.1554808514,31.5121735335,38.1141227667,0.0,0.0,240.068926369,18.8766702105,0.0,19.029607239,37.8699585327,76.0781100939,18.7944651727,0.0,69.5878990814,0.0,0.0,31.6109736862,19.1038386536,25.2664152221,50.6357044007,44.2528496563,0.0,19.0755585997,19.0755585997,37.864534078,0.0,582.120820399,38.0536650006,37.5663272603,0.0,28.4599941832,18.9938062007,19.127519867,18.9995393146,0.0,18.7888127019,56.6813367574,56.833607015,25.2778551749,704.296229373,0.0,0.0,19.1149328118,19.0801678536,18.9769722398,380.639962224,50.6241397161,28.3434246298,1195.64595098,0.0,303.707965526,209.139813979,76.0576782587,138.81515595,0.0,0.0,0.0,19.028256877,0.0,0.0,208.240528956,19.085953229,28.6369991217,47.6744721902,28.6369991217,0.0,19.085953229,0.0,164.122085306,18.8284515473,101.505923695,0.0,19.0634401447,57.5218376584,0.0,18.9427394544,0.0,19.1449032538,19.064049967,18.9995393146
2015-09-20,1.9162526615,0.000671092682693,0.00290007909307,0.00944323274932,28.080527171,0.0,18.817226266,0.0,18.714950129,18.7607350433,730.373074702,18.8115618391,37.6027007384,65.7005561928,18.8228941052,18.7185107306,25.1454137314,65.7005561928,106.450172654,569.563016648,0.0,28.0974771751,46.8221851839,28.0869943002,46.7683740268,37.5048353989,84.2342172924,0.0,18.7843185519,37.4427851584,0.0,0.0,37.6182068705,28.0869943002,0.0,0.0,37.4665175829,37.5231820076,200.021110051,18.7489052849,65.5175161708,18.7410920589,37.6027007384,0.0,0.0,0.0,31.2830142126,43.7507149817,7487.31107195,0.0,18.8457841268,56.0433532184,18.7494774766,37.4299002579,250.839638928,93.9226792027,75.0351805362,18.6818068457,0.0,18.7786315042,46.807732588,231.052733915,0.0,18.6642473743,28.1148858396,37.3987457694,106.672212915,18.7319123194,0.0,62.550706549,0.0,0.0,37.5099092071,18.8547083627,18.7574494688,50.1532728979,56.3292476915,28.1087976994,18.7779086533,0.0,56.2691670297,0.0,932.530294563,50.1123180083,0.0,0.0,37.5728390052,0.0,18.92550225,0.0,0.0,18.7531545274,18.7219498517,43.6825616787,24.9634276329,727.705322879,0.0,0.0,0.0,18.8232199789,0.0,508.059793351,37.4665175829,65.5175161708,1157.08843574,37.5686371039,375.433051849,313.036026951,37.5859614443,143.727390557,0.0,0.0,0.0,0.0,18.7552675594,0.0,324.667962732,31.3511459252,18.714950129,62.5773313113,18.714950129,18.7206007782,31.3511459252,18.7494774766,87.3935068259,37.5773513802,125.522522437,0.0,28.1203465015,18.8228140181,0.0,0.0,0.0,0.0,0.0,28.1654316552
2015-09-27,1.4460861364,0.000354358610914,0.00226789510985,0.00819749586582,18.1266578491,0.0,0.0,0.0,0.0,36.1002218461,665.370821388,0.0,48.5351897035,103.07187997,18.2365312346,27.2734442166,30.3905675049,103.07187997,91.1048039689,460.971070204,0.0,0.0,42.4877058575,18.1267136795,72.6456862803,36.4674810653,78.5860073669,0.0,18.3251144889,18.1049550232,18.060955087,18.1429971842,36.4951272377,18.1267136795,0.0,0.0,54.6516434333,27.2870601711,235.98582654,18.2364535177,60.5332903685,27.2856975048,48.5351897035,0.0,0.0,0.0,36.399562089,102.950371807,7474.98130296,0.0,18.0718122888,0.0,0.0,27.2983480772,243.263464775,42.4342982195,127.248058717,0.0,0.0,18.2751369039,36.4729070353,187.601428907,0.0,0.0,27.1979659209,48.3959714828,139.783305696,18.2090820866,0.0,18.1703863139,0.0,0.0,27.2568457878,0.0,42.3886174471,42.468987078,42.4397466739,18.2475636189,24.243648679,0.0,18.177833524,0.0,1121.79714023,60.7114978916,18.0772457861,36.1327641134,45.5568120674,18.1429971842,18.243734254,0.0,0.0,18.1566989576,18.2199762978,96.8249757938,36.3646811518,918.036976266,18.2309406841,0.0,0.0,36.2744612276,18.2282668036,413.379031603,54.6516434333,60.5332903685,1170.04585915,18.2696684809,466.951071786,261.04356768,48.6143586906,121.144581634,0.0,0.0,0.0,0.0,0.0,0.0,356.815536652,18.1814147055,36.4591063105,42.4342571072,36.4591063105,18.1596764973,18.1814147055,0.0,126.985147856,27.2720527687,139.773176013,0.0,27.2696580984,48.7120279871,0.0,0.0,0.0,0.0,0.0,18.1595759659
2015-10-04,1.1229000884,0.000748944668876,0.0036312468794,0.00948663247243,36.7123289989,0.0,18.3239045308,0.0,27.4151299967,18.2840808858,685.63952138,27.7001120536,61.3991183098,61.2933681908,18.3294237792,0.0,61.5315333262,61.2933681908,73.7327588389,460.183553118,0.0,24.5195156098,36.8292025542,18.3544908671,45.9140399967,36.7261172445,48.9690560652,0.0,18.3422921721,24.4239345224,18.3157916393,36.8257208802,30.6985464835,18.3544908671,0.0,0.0,46.0599524919,18.3681518101,226.531652137,0.0,79.6524091132,36.8163031275,61.3991183098,0.0,0.0,0.0,61.39715015,48.9713879523,7469.66691644,0.0,18.3504815389,27.434571204,18.3478161299,27.5853303977,504.145956052,30.6763536169,226.622453284,36.6647140444,0.0,18.3891137095,36.8453247888,269.636423372,0.0,0.0,36.7507173385,45.9383966731,129.142413002,0.0,0.0,122.766142907,0.0,0.0,24.5157777494,27.6769354173,18.3850643666,73.6995248759,85.8333679187,18.4827567821,18.471599066,0.0,73.4794035951,0.0,1828.00268271,67.5786069913,18.415635446,0.0,73.5988450839,36.8257208802,0.0,18.3560170142,0.0,30.6282241849,27.647118946,79.5361375239,18.4326529234,879.566740666,27.7001391115,0.0,0.0,30.7785739574,0.0,553.601044443,46.0599524919,79.6524091132,1146.70349916,36.8312708919,552.014532517,362.236225395,55.3818729018,147.022264516,0.0,0.0,0.0,18.2634114486,0.0,18.3933539754,465.114525016,18.437970965,18.3864442273,79.8007494564,18.3864442273,18.3047646727,18.437970965,18.4493239993,116.289724447,36.8676668362,221.434507767,0.0,36.6013809458,18.3404722564,0.0,18.3975444328,0.0,0.0,0.0,18.3392033881
2015-10-11,0.6083046813,0.000820471882207,0.00314883803442,0.00889214120986,18.8524764443,0.0,18.7526187025,0.0,37.6311318713,28.2375257916,763.929003621,18.8703174306,69.1693259484,56.510490243,28.3143116166,18.8097092625,44.1720563432,56.510490243,75.4168102348,489.785078879,0.0,18.8631566663,28.2502434271,0.0,56.338837646,56.1826921127,62.4571413024,0.0,18.9448583381,56.4401286577,0.0,37.4601183224,37.8092958099,0.0,0.0,0.0,56.5008300375,25.1370306896,244.301471416,0.0,56.4782182129,31.3867063871,69.1693259484,0.0,0.0,0.0,31.3963541001,50.2249803928,7757.52684402,0.0,18.7187997328,28.1991442447,18.7796465731,37.4813469114,390.27736865,75.4533002984,106.644522286,25.0198384382,0.0,18.8931905426,37.5223222924,219.459566599,0.0,18.7937382828,18.8098610048,37.5474428127,138.416522899,18.9096834242,0.0,100.398506932,18.8771385917,0.0,43.9086846815,18.8263139997,37.724852704,50.3044879439,69.0856379362,18.7469737239,18.7886438849,0.0,75.3375671936,0.0,1494.21592409,100.746248069,18.8173524915,0.0,31.3961983626,37.4601183224,37.7711226679,18.7244277543,0.0,18.7887463768,0.0,81.4450043215,37.4375994655,962.80920025,0.0,0.0,0.0,37.5731201876,18.7526187025,579.149194707,56.5008300375,56.4782182129,1387.24045483,0.0,596.33127567,345.655058946,50.323983573,125.292614642,18.9391035208,18.7680700754,0.0,18.8973703724,18.8531989085,0.0,306.655230664,37.7634941191,56.3087221618,56.52773739,56.3087221618,37.4488555087,37.7634941191,18.7541194791,125.34629782,37.746869117,163.6422536,0.0,18.8817470595,28.3789704802,19.0123178808,28.2715708756,0.0,0.0,18.7244277543,28.1447461814
2015-10-18,0.6059075991,0.000840838182904,0.00369526254066,0.00944836589737,18.5596223993,0.0,18.5865973152,0.0,18.4635443086,30.8372983414,641.978429057,0.0,68.1640731776,68.0853501518,0.0,37.1974376104,37.2129588601,68.0853501518,80.5606500881,377.492762702,0.0,18.5168396245,37.0768547819,37.04729867,43.2416018199,43.2493094253,86.4645024744,0.0,18.6181167783,27.7195710072,0.0,30.9005087036,55.9476849031,37.04729867,0.0,18.5224372181,99.0098373556,37.2048828178,283.877278465,18.5097151856,92.7052639938,46.4418644423,68.1640731776,18.5729682684,0.0,0.0,27.9141799645,61.8162831384,9311.05501098,0.0,37.2475515607,0.0,0.0,55.6082501825,229.354088923,86.7557201561,203.882993029,24.6798473637,24.8087097923,18.5673400962,27.789063279,265.724142412,18.5336425642,18.5304614127,74.4396779159,74.2240795377,155.017073991,37.0224908262,0.0,105.139506438,0.0,0.0,55.4926998509,37.1961431167,37.0561192675,55.7465054577,99.0194635868,37.1095461077,18.4944830418,18.6155248764,86.6342343593,0.0,1472.49927546,99.2168116352,0.0,18.5707760185,43.3160838195,30.9005087036,24.8199149527,18.5192748981,18.547266547,46.3999670076,18.5192748981,104.979120587,74.0236514893,1116.432889,0.0,0.0,0.0,31.0429075146,37.0585690612,620.25900732,99.0098373556,92.7052639938,1230.80928718,27.9253465117,600.209494984,383.82684468,74.3780907976,92.6689155992,18.6124612143,18.5373553058,18.5540506123,0.0,0.0,0.0,302.445589115,18.5797833458,37.0530102323,68.0985436986,37.0530102323,18.5253168823,18.5797833458,36.949327153,172.811186082,49.6439906382,186.089229991,0.0,37.0162037632,37.2869518713,0.0,24.7338232387,0.0,0.0,18.5819430516,27.8578413391
2015-10-25,0.4264870932,0.000697771782109,0.00372144950458,0.0101176908406,27.5086333882,0.0,0.0,0.0,0.0,36.6768453756,721.103999701,18.3443832419,55.2130940635,85.7835496752,18.3631959769,18.4830570882,27.5460830386,85.7835496752,73.5899978035,533.078344202,0.0,18.2703455843,30.6746348362,18.4331328643,36.7414919247,36.7729874498,85.4412602836,0.0,18.3833876367,18.2427801866,18.2537963582,18.3620064169,37.0665049511,18.4331328643,0.0,0.0,46.0970772072,0.0,220.005797229,27.4570758358,42.8251942156,42.8676875263,55.2130940635,18.3465576235,18.3146239135,18.4830570882,46.0112543711,55.0472403584,7136.16826552,0.0,36.9216703961,30.5285397031,0.0,18.3811816891,245.677278132,134.939031025,165.127018645,72.795392581,18.3909937304,18.3201737995,54.9566818078,275.245210484,0.0,18.1988481452,36.6803851625,36.6267424127,202.628954608,18.4774966017,0.0,110.335001092,0.0,0.0,18.3623169733,18.4230040539,45.9229990228,61.2780722078,91.9450347544,36.7486099767,24.4886542571,0.0,45.9036525671,0.0,1041.61482913,49.1075501449,0.0,0.0,18.3716375144,18.3620064169,18.4980216896,0.0,0.0,18.2758686634,18.4719394598,103.926135578,18.2835527281,1093.48357143,18.2758686634,0.0,0.0,27.7275833844,0.0,638.731475151,46.0970772072,42.8251942156,1139.24934209,18.3965633833,471.933630571,318.644875089,42.9996511551,116.176122166,0.0,0.0,0.0,18.3979715672,0.0,18.2593094348,293.289017592,18.4188757706,27.7192536012,27.5609125441,27.7192536012,18.4663856596,18.4188757706,0.0,122.211174854,27.6802943921,147.322286019,0.0,18.3533579127,64.5829102971,0.0,24.4905134485,0.0,18.3146239135,0.0,0.0
