Week,WA,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,how long flu,upper respiratory,strep throat,intestinal flu,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,contagious flu,flu care,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,type a influenza,flu symptoms,flu incubation,how to get over the flu,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,cough and fever,flu shots,influenza type a,high fever,flu cold,flu remedies,dangerous fever,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,is the flu contagious,flu contagious period,what is influenza,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,rsv symptoms,oseltamivir,how long is flu contagious,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type a,what is rsv
2016-04-17,0.468483816,0.00383509108341,0.00445144500753,0.00732776332009,0.0,0.0,0.0,36.0084453691,18.1840888234,967.974572517,18.0096554615,63.3762916877,54.5636291711,0.0,54.5636291711,42.6014448484,568.876532151,0.0,90.0482773074,36.5496440765,30.3480922039,36.2716653931,133.183202214,27.1787424831,18.2331341463,36.5173070833,17.9933669579,36.5496440765,0.0,18.2427498174,66.6794635924,0.0,0.0,225.013416082,24.2394921441,18.0641641039,27.4905923035,18.126273343,63.3762916877,18.0205308573,0.0,0.0,18.3849776865,48.619900258,8160.2025822,36.4801131,0.0,0.0,139.89599008,102.933012267,18.0962078037,18.2939665623,42.4549589015,254.449897898,18.3170287446,0.0,18.2939665623,66.8039320604,18.2035162041,66.7049592185,0.0,18.053235995,18.3187255146,18.3224615338,42.4748335155,60.783681824,267.010512103,0.0,27.2003840028,42.5759190508,0.0,60.8295905498,48.7028888404,18.2001230404,63.5277763851,36.5173070833,54.6994024389,18.2995169162,0.0,27.3941317239,97.1737426618,18.1536958643,979.4194338,18.3573144639,0.0,30.3534216321,424.458751228,66.6794635924,27.4905923035,1201.10248766,36.4662682926,399.814360052,163.748351631,48.5482783985,109.482501157,0.0,18.3849776865,0.0,18.316188204,36.3301105473,18.3573144639,36.4396398453,54.6106977419,36.4396398453,48.6993370143,18.3573144639,163.979465835,36.4490556948,121.291145811,30.3830008931,36.1542420287,0.0,18.1647413991,0.0,0.0
2016-04-24,0.6534569983,0.00283343452742,0.00364298724954,0.00701612359172,0.0,18.1506823492,0.0,18.1014638674,18.0750924111,949.624738637,54.4191653767,30.1293170645,54.1383885735,24.0560344354,54.1383885735,72.5575803449,637.503961387,18.1342464763,18.0937154242,36.3672872735,27.0261928071,72.2100463652,108.190927566,0.0,0.0,30.2720066852,18.0262363559,36.3672872735,18.1242986518,0.0,30.1184985264,18.2112029633,18.0269216721,253.811722131,18.0696415388,0.0,48.2918111233,24.1141123783,30.1293170645,18.0233634328,0.0,0.0,18.0214886034,48.3100556213,7309.47235317,54.5674464812,17.9673374959,18.0269216721,120.954303226,144.59941128,36.0423004047,24.1342829382,18.1178403425,240.780696027,18.0860040274,24.1669759553,54.0644658103,66.4271770776,27.1619617909,72.1843539832,0.0,0.0,36.0576674912,0.0,30.1093979094,27.0333610123,162.692227383,27.0275717685,0.0,30.1006988752,18.0478708864,54.351061198,60.4961925327,17.99437231,30.0768515506,30.2720066852,0.0,18.2277786941,0.0,17.972737958,108.496103917,18.1891488271,821.899533965,18.1517513913,0.0,18.1023961761,373.599408523,30.1184985264,48.2918111233,1084.82373919,18.1616561596,331.048126545,156.769303678,42.1709468909,72.1623072902,0.0,45.426083834,18.1506823492,18.144538728,42.1166829901,36.2815206435,48.2444154814,54.1068260769,48.2444154814,18.1848046564,36.2815206435,126.539943934,42.2512488459,180.49882702,18.1621767492,18.0424364176,0.0,18.0323580176,0.0,27.103856917
2016-05-01,0.8478168716,0.00127200910491,0.0020084354288,0.00421771440048,27.5380246235,18.2067521768,0.0,37.0215963037,18.5279430413,882.523393036,0.0,36.8349880038,55.2041339393,0.0,55.2041339393,24.6402242423,631.80003833,0.0,36.8322307981,0.0,43.0862269586,36.3588129984,159.325560341,18.3195005292,18.5839644223,18.4410904082,18.4996369832,0.0,0.0,18.5611905243,79.8586873281,27.6216518924,18.5955653182,166.279560515,18.5787265931,18.2672032103,46.0594204999,45.8737173359,36.8349880038,18.5116755498,18.5787265931,0.0,0.0,46.0599391611,7697.0411844,24.6644471673,27.5936299525,18.5955653182,104.88661231,79.7590065158,27.7975053807,18.578049008,36.3916080792,208.819326958,18.6406181717,18.2341802458,18.6514577123,67.8416823067,36.7708042986,61.3057914361,18.6180644897,0.0,18.1739472179,18.6236977922,49.1577811371,73.8596849247,190.854048038,0.0,24.6253422054,49.1676177494,0.0,49.3083606671,65.2213694776,0.0,27.529763719,18.4410904082,36.4354269932,0.0,0.0,18.3912370503,30.7769489737,18.5952155009,789.072577343,0.0,18.5555778268,46.4910078819,417.902213536,79.8586873281,46.0594204999,1106.54146008,0.0,306.924811427,122.985063896,55.3372195702,98.1469441758,18.4495778332,36.4793515586,0.0,18.5110395263,30.7083979844,37.156098016,80.0181435972,49.1837798914,80.0181435972,37.2581115944,37.156098016,141.460526443,27.8984547614,110.521403509,37.1673506198,36.7952228445,0.0,18.6065296763,18.5787265931,18.410484425
2016-05-08,0.3900536324,0.000671591672263,0.00107454667562,0.00470114170584,18.5702138602,0.0,0.0,0.0,18.557327915,856.472827164,18.5797283198,30.9115563385,61.8030131416,18.5387042428,61.8030131416,43.3888478426,604.663686777,0.0,18.5366429447,18.4736756875,27.7749017172,55.5151348439,111.08184662,18.5930583574,36.9053966245,24.8368837508,0.0,18.4736756875,0.0,0.0,61.8642456814,0.0,0.0,192.083313614,18.6435677221,0.0,27.9451180174,18.4637910074,30.9115563385,18.5762826657,18.6435677221,0.0,0.0,65.1836698552,7527.22793676,18.6614366775,56.0491287326,0.0,99.1269060524,43.163370092,18.4884184266,0.0,18.5892643453,290.390647832,18.7056753069,0.0,18.6897537061,92.9761496518,27.9144319208,86.4974669395,0.0,18.7056753069,18.528288055,18.5499160386,18.5555270235,49.3991607366,173.379163247,18.5854448836,18.6106434599,61.9938183565,18.6435677221,37.162832429,43.4808739504,18.6379420227,18.473406335,24.8368837508,18.5993796527,0.0,18.568802703,0.0,61.9148003755,0.0,750.934941501,18.5348582754,0.0,46.5280785763,401.866187674,61.8642456814,27.9451180174,1181.5569072,0.0,271.788973492,99.0095708078,46.2976396753,67.8725610893,0.0,0.0,0.0,0.0,43.2321317495,18.4860164555,37.0469902778,27.8697167072,37.0469902778,24.7788256994,18.4860164555,142.52177543,18.4804550787,98.9861575379,55.6800018397,18.5461454254,0.0,18.5250400125,18.6435677221,0.0
2016-05-15,0.3785966683,0.000733235568591,0.00126649780029,0.00419944007466,17.8436216677,17.8887720682,0.0,17.8705026886,26.7909667284,819.490162361,17.8593780924,35.7962856362,65.4983165329,17.8485107972,65.4983165329,29.8463171042,576.795209444,26.8071269681,35.6541653056,17.7687832306,23.8449188666,35.7182963389,101.126132631,0.0,17.8168213949,53.8692893998,17.840417068,17.7687832306,0.0,0.0,35.7686427871,17.8941537143,0.0,191.213234217,35.7079747914,17.9028670159,44.7230483634,35.8462604841,35.7962856362,0.0,17.8539873957,0.0,0.0,47.7612285811,7444.90291871,35.8165449418,17.8221750071,0.0,59.8232452775,77.417305274,0.0,17.9562711144,17.912935994,244.109594313,17.9134646402,17.8705026886,17.9531306071,101.623771292,17.8758886147,89.2870839672,17.9136811911,35.8269292804,0.0,35.9004580355,17.8163434464,23.8681762393,172.928177489,17.877207275,35.8052422772,35.8507211757,0.0,53.6115080659,53.7669490495,0.0,29.7170597012,53.8692893998,0.0,17.9177203024,17.8369613467,0.0,101.394522436,17.9502290178,729.507874433,17.8489914004,0.0,17.8948738108,375.22103077,35.7686427871,44.7230483634,977.729370108,17.880973471,184.656415723,113.276916963,29.7814388001,77.2911085388,0.0,17.9204261133,0.0,0.0,53.4944415972,0.0,17.933959928,35.6545508945,17.933959928,18.0156016272,0.0,101.349083994,17.9556586091,148.885215337,44.8553060656,17.8534700882,17.8647720453,17.8866702122,17.8539873957,0.0
2016-05-22,0.2831858407,0.000274480203115,0.000823440609346,0.00336238248816,0.0,17.7379408718,0.0,35.2778295269,23.6615224764,897.077291311,0.0,17.8001622852,41.3314224442,17.7521521759,41.3314224442,65.2196357096,578.964177888,17.6282793008,17.7791399621,17.8432619517,23.626452936,35.4411992148,124.025824721,17.7465796173,26.6283663334,35.5994304653,35.5681070821,17.8432619517,0.0,0.0,35.4959310224,0.0,17.8381000283,112.718198181,17.7947894623,0.0,41.5454991213,17.8031187904,17.8001622852,0.0,17.7947894623,17.6548920413,17.832723868,29.6556609612,7185.21595707,17.8078619774,17.762089133,17.8381000283,118.581349124,59.1400195984,17.7763266006,17.7917069117,17.7487689455,124.153730659,17.8540694999,35.5807042103,17.8268257451,47.4304373066,17.8974309316,100.495845208,17.7433159701,0.0,17.7031863855,17.8434794312,44.2487278707,71.103186171,207.305006464,17.7273329839,0.0,29.6148648407,0.0,47.4126586288,35.6049631811,0.0,35.5788397638,35.5994304653,0.0,17.7675814067,0.0,0.0,65.1265968097,0.0,759.873001995,0.0,0.0,17.7729110312,355.180540591,35.4959310224,41.5454991213,870.140349009,17.8273509473,236.488243538,136.193179107,26.684369801,64.9588099345,0.0,17.864890148,0.0,17.7809760945,17.7248967627,35.5403085133,26.7596437272,47.3750105239,26.7596437272,17.816614813,35.5403085133,130.183205458,44.3344093806,124.183487754,41.4530513677,29.5519876094,0.0,17.6708982898,17.7947894623,17.832723868
2016-05-29,0.2991772625,0.000163853842373,0.000819269211863,0.00311322300508,0.0,18.5757050374,0.0,18.6604893874,27.8437057313,956.617495992,0.0,24.7558313574,30.8871496347,18.404478877,30.8871496347,37.3881135557,642.59418944,18.5365039716,18.540168231,0.0,24.7674324954,46.4230651357,92.5342565884,0.0,18.7225405915,28.0354450569,37.0730079431,0.0,18.5981801796,0.0,43.3376660669,18.7736175437,0.0,161.17906591,18.5427428583,0.0,55.49675339,18.4210744395,24.7558313574,18.6268163238,0.0,0.0,0.0,43.3957067428,8532.06875433,18.6659331128,0.0,0.0,68.3208307339,74.2680607303,0.0,24.7934780901,27.8409657133,210.283087544,0.0,18.6046068461,0.0,55.7886406483,0.0,68.0377109095,18.7338669924,0.0,36.808957754,24.8138504627,18.5540855127,49.5290468434,241.653891924,18.5197541186,0.0,43.3570097162,0.0,31.0384843381,24.8121785313,0.0,36.9464003692,28.0354450569,0.0,37.1177685926,0.0,18.4210744395,68.1366675286,18.5540580454,614.536462354,0.0,0.0,18.5757050374,253.610007227,43.3376660669,55.49675339,1083.56528651,0.0,290.693984981,117.651919948,30.9224467425,74.1147317156,18.6380271673,18.6038074655,0.0,18.6432940187,43.2336304362,18.6770776102,18.5757050374,43.2911351475,18.5757050374,18.6018401221,18.6770776102,68.1261093494,37.2628087814,148.311075421,37.3598132247,46.4872840071,18.4710411876,18.6327984652,0.0,0.0
2016-06-05,0.4,0.000137221269297,0.000891938250429,0.00295025728988,0.0,0.0,0.0,17.6134654256,17.744248263,916.904240649,17.9882841793,29.6411447541,35.4849990346,0.0,35.4849990346,71.5521318768,562.787401915,0.0,17.7665148419,17.6934297057,35.5159537053,35.4617833,149.831186226,0.0,0.0,17.8778800484,0.0,17.6934297057,0.0,0.0,17.7879462371,17.9341678009,0.0,142.542019116,0.0,0.0,17.7763839375,17.9991466697,29.6411447541,0.0,0.0,0.0,0.0,17.744248263,7936.26347807,18.0975026625,17.8657295309,0.0,47.6232606826,59.2612985507,0.0,18.0481906661,18.0645981122,148.061209835,0.0,17.879911069,17.7495961377,71.3437136038,17.7471438213,65.1724729247,0.0,17.7041465014,26.6918559716,26.8266269961,17.8817815392,44.6927447522,172.14349664,17.7228889512,17.8628801441,35.6642003462,0.0,59.4994402536,35.6945065081,0.0,35.6613439557,17.8778800484,0.0,35.9874275702,0.0,0.0,35.5920659732,17.8609725154,695.786652221,0.0,0.0,17.7309953738,308.354731379,17.7879462371,17.7763839375,966.897347383,17.860133137,230.863446089,118.672002716,23.7065166178,88.741436511,0.0,0.0,0.0,0.0,23.6941204295,17.7228889512,26.7590676936,62.5146874314,26.7590676936,18.0920102489,17.7228889512,77.1963621938,18.0318129976,94.6786990855,35.2595400047,17.9503684945,0.0,35.5206031271,0.0,0.0
2016-06-12,0.3289473684,0.0,0.000431716793783,0.00345373435027,38.38281853,0.0,18.9791614376,19.0357446563,19.0923220649,848.472851391,19.0923220649,19.021076524,50.8361675816,19.0387049535,50.8361675816,47.9457330837,659.856778889,0.0,25.3730171785,18.9963943324,0.0,25.3462949145,120.439203756,0.0,0.0,19.2612385285,28.5593489076,18.9963943324,0.0,0.0,76.3027020215,19.0750803532,0.0,165.765396637,19.0178322129,0.0,38.3791200025,19.066162252,19.021076524,0.0,0.0,0.0,19.1798202497,66.8352416426,7023.03594789,25.5364093296,28.7288516479,0.0,114.769285421,76.5344152616,19.1451370305,19.2320813403,18.9276498415,114.293069906,19.0808241293,19.1737607035,19.0367263798,63.6817883496,19.1194429531,57.1466868654,0.0,0.0,28.5651033304,0.0,0.0,31.8333677629,260.822119166,38.1386800683,19.0693400341,19.0912705688,0.0,47.6865771622,44.6853241411,19.197209026,28.5737072667,19.2612385285,19.024009091,0.0,0.0,0.0,47.8214158416,19.1179542652,618.158580602,19.0693400341,0.0,19.191409265,330.40388273,76.3027020215,38.3791200025,902.910601546,0.0,209.620178481,50.8377628975,25.4304005123,76.1188203868,0.0,19.0194202649,0.0,0.0,31.7145196889,0.0,28.705474159,31.7717646231,28.705474159,19.0808241293,0.0,108.120098962,19.139023341,101.368406925,28.6746383475,19.1278424171,19.1740309892,28.7401408887,0.0,0.0
2016-06-19,0.2297970126,0.000224081266806,0.000896325067224,0.00261428144607,0.0,19.7990273393,19.8169883559,19.8654815791,19.745339106,775.410525563,39.7309631583,119.192889475,52.6748440066,29.6571246886,52.6748440066,59.5736716669,527.233067381,0.0,29.6634994397,0.0,39.5940264066,19.7806239199,131.58595892,0.0,19.8109977306,33.1210732162,0.0,0.0,0.0,0.0,39.6012850647,19.84754165,0.0,132.355618388,0.0,0.0,26.4806706162,39.6354273286,119.192889475,0.0,19.7810988509,0.0,19.7751299013,39.7063944165,7028.94101398,0.0,19.8173877351,0.0,99.2141566007,65.9209707749,19.7623928659,19.8333566276,0.0,178.078410595,0.0,19.8349819894,0.0,59.4956606208,19.8833691068,52.7143376559,0.0,0.0,0.0,19.883453969,19.7393917147,39.5778111326,204.905458336,39.6699639788,19.8134116597,59.4174226745,19.7810988509,46.3572708971,39.691331497,0.0,98.8756495066,33.1210732162,0.0,0.0,0.0,19.8083421633,52.91737231,0.0,549.491906745,0.0,19.883453969,19.8770944777,277.075926091,39.6012850647,26.4806706162,996.90729631,0.0,164.753374166,92.4267113172,33.0249383426,65.872829837,0.0,19.8590243918,0.0,19.8634253914,29.6540077727,0.0,19.8041982051,29.666076513,19.8041982051,29.7978167115,0.0,79.3246288973,39.7051518189,111.956302233,32.993746504,19.7572446467,0.0,19.7973940589,19.7810988509,19.8714687647
2016-06-26,0.1780626781,7.24480185467e-05,0.000507136129827,0.00340505687169,20.4155663415,0.0,0.0,20.45978712,20.5603468547,740.730524754,20.4032381009,40.9628165437,34.1480407702,20.3295802016,34.1480407702,34.2119249421,497.938273811,0.0,0.0,0.0,20.4862177151,40.9971710487,102.321312003,0.0,41.1504400928,20.5853935377,20.4230519334,0.0,0.0,0.0,40.9922479092,40.9672777146,0.0,171.134131167,20.513171735,0.0,41.1753495601,40.8797959744,40.9628165437,20.537946097,20.3970795624,20.5665434631,0.0,30.8252835148,7048.77165076,20.603801694,41.0150796386,0.0,82.0950741686,88.701622382,0.0,27.4131437796,20.6126295374,238.94241773,20.5317468981,20.4526406145,20.6752819068,75.2764881644,0.0,54.5700218003,0.0,0.0,30.6716151415,0.0,30.7180439387,71.7918519141,225.51750981,0.0,0.0,34.1771532544,0.0,30.8439955335,51.3931678651,0.0,51.1220640505,20.5853935377,0.0,20.5022829461,20.4650286464,20.5109080886,54.7409817218,20.616251121,500.306339375,0.0,0.0,41.1007114643,252.670624772,40.9922479092,41.1753495601,867.565963904,27.3302224064,184.193937899,88.8206927516,61.1358787005,109.084224674,0.0,20.5665434631,0.0,0.0,30.6130644077,20.446452221,40.8681733234,40.9676160755,40.8681733234,0.0,20.446452221,61.697755859,40.942456583,122.763684233,47.8664576304,0.0,0.0,41.1131323502,20.3970795624,20.6001446013
2016-07-03,0.2473206925,8.83470271225e-05,0.000530082162735,0.00265041081368,20.8416215092,0.0,0.0,0.0,0.0,820.367785185,20.8051729421,31.2309836539,34.521977014,31.0748876296,34.521977014,31.1810630954,545.971617129,0.0,0.0,20.8555486635,0.0,20.7196044007,110.40808095,0.0,0.0,41.9207679667,0.0,20.8555486635,20.8907994906,0.0,41.6706650935,0.0,0.0,159.583128058,0.0,0.0,41.6144775558,0.0,31.2309836539,0.0,0.0,0.0,0.0,62.3537016993,6525.35754306,41.9338088136,20.757259119,0.0,62.5818518286,51.7444164058,20.798893083,20.7822455433,31.0734346674,165.967786185,0.0,20.6742133615,20.9923960839,34.695179648,0.0,34.5821837236,0.0,0.0,41.5225867937,20.6929174146,31.1873764639,41.5633169055,200.890417309,0.0,0.0,34.6911487026,0.0,31.3318488801,31.1424526234,0.0,27.6683123266,41.9207679667,0.0,20.8466595581,20.5873729814,0.0,76.276829679,0.0,666.882109261,0.0,0.0,20.8046383933,297.662308127,41.6706650935,41.6144775558,893.208546604,0.0,165.947572668,97.0037307906,41.5601524633,75.9990506587,0.0,41.7942409174,0.0,20.9414745652,31.2215587507,20.9097738771,0.0,20.698954244,0.0,20.6617627663,20.9097738771,62.5818715518,51.831817621,96.7622366482,41.4199486995,20.6245007956,0.0,20.7961552678,0.0,20.9161063344
2016-07-10,0.2393980848,7.56658595642e-05,0.000605326876513,0.00408595641646,20.1105528024,0.0,0.0,20.1408489048,20.4413976885,786.118960495,20.1408489048,30.4778990413,26.9526538108,20.0743175721,26.9526538108,60.5960336686,370.684512565,0.0,30.4136952873,20.1812706931,20.1812706931,20.0803477065,121.27537171,20.4229376665,20.1369508242,0.0,20.1265129493,20.1812706931,20.5342006441,0.0,50.413337676,0.0,0.0,115.041259133,0.0,0.0,54.1823555907,20.0924188503,30.4778990413,0.0,0.0,0.0,0.0,20.3391536051,7013.6438211,0.0,0.0,0.0,88.0320815031,53.9989439032,20.2688021092,0.0,20.3441169964,107.964676702,0.0,20.5342006441,30.2861867891,54.1252444294,20.1629850356,87.711332432,20.1895129916,0.0,40.8827953769,20.3421629117,20.3133854105,47.3612418629,202.60302083,40.2166526824,20.1166047292,60.944566118,0.0,30.4841587935,40.6340197035,0.0,20.4722386626,0.0,0.0,0.0,0.0,0.0,54.0455821243,0.0,555.415201197,0.0,0.0,0.0,256.274231706,50.413337676,54.1823555907,884.723317638,20.1367129675,155.223826809,47.2711385559,30.2005994684,107.78573244,0.0,0.0,0.0,0.0,20.3041022649,0.0,20.1469190823,20.1287195167,20.1469190823,0.0,0.0,101.264991415,40.3869591366,141.493744757,20.2179416877,0.0,0.0,0.0,0.0,0.0
2016-07-17,0.1771793055,0.000230361667818,0.000614297780849,0.00268755279122,0.0,0.0,0.0,0.0,19.6653755453,711.910812428,19.7232184192,32.8307770759,39.3283693907,0.0,39.3283693907,32.8824907961,471.906082693,0.0,58.9653173029,0.0,29.4302792262,29.4689186044,183.408249951,0.0,39.4053360641,19.8611430235,0.0,0.0,0.0,19.770974396,52.5760814751,0.0,19.7351357717,105.315590027,19.6438593631,0.0,29.5898357539,0.0,32.8307770759,0.0,0.0,0.0,0.0,39.4807584523,6939.77381783,26.3617064774,19.708629505,19.7351357717,78.8593845497,39.2751545922,19.6314106432,59.1089759764,39.3585925423,124.608255273,19.7089248413,19.7444742389,19.8129509871,78.9497275542,19.830995569,98.3186714628,19.7590137339,0.0,29.5067383558,19.7649922555,29.539920921,49.0972680681,177.404297505,19.6970627138,19.6729146826,79.1557702568,0.0,26.3318339539,39.5605999462,0.0,29.5217869153,19.8611430235,0.0,19.7208012648,0.0,0.0,52.6257523007,19.6967101645,651.811203403,0.0,0.0,52.6380546186,203.423139831,52.5760814751,29.5898357539,833.685013955,0.0,196.712635576,52.532435705,19.693738685,104.811824058,0.0,0.0,0.0,19.7267448457,39.2251688796,0.0,19.7530388281,19.7089248413,19.7530388281,0.0,0.0,92.0995256792,0.0,104.874213422,26.296419412,26.2029898437,0.0,0.0,0.0,19.7470675346
2016-07-24,0.2206693637,0.0,0.000930032908857,0.0032193446845,18.9898625995,0.0,0.0,19.0184704069,19.0483011298,649.577639009,0.0,76.2161958302,25.3558374478,18.9606624415,25.3558374478,57.3096017118,417.877852727,0.0,19.0105357406,0.0,38.1772178025,50.6008475864,63.3211491805,0.0,19.100156759,19.1544681716,0.0,0.0,0.0,0.0,38.0374270144,19.050587962,0.0,108.060811276,18.9442686917,0.0,19.0670735718,28.5826768338,76.2161958302,18.9549599866,0.0,0.0,0.0,25.4208425124,7346.25020189,38.1624232246,19.0848962625,0.0,89.0643866059,50.6734665518,0.0,19.0012953885,0.0,240.810320446,38.0140338938,0.0,19.1930450594,44.5105877684,0.0,76.0862450859,19.0644226157,0.0,18.9556466308,0.0,38.1071568767,57.1743954842,139.724439645,57.0588417879,0.0,28.649016676,38.0472332964,57.2498094458,28.566259047,0.0,25.3519402512,19.1544681716,0.0,19.0598002551,0.0,19.1117185972,50.7670178106,19.07018226,464.340995096,0.0,0.0,19.0628883782,202.922291609,38.0374270144,19.0670735718,812.397227789,19.0184704069,113.963542782,69.8333427711,44.3648075793,104.361037243,0.0,19.0985581683,0.0,19.146488249,38.0079321621,19.0696647369,38.1162636561,31.6869965772,38.1162636561,0.0,19.0696647369,120.588223311,38.200313518,69.6254493217,0.0,0.0,0.0,19.035676502,0.0,0.0
2016-07-31,0.1188118812,0.0,0.000434121988279,0.00195354894725,0.0,0.0,0.0,19.055279223,19.1389077903,665.925832526,0.0,19.0999101663,38.1668799927,0.0,38.1668799927,19.1897627735,407.595938312,0.0,19.1972817509,0.0,38.3588145857,31.8238559909,121.049954458,0.0,19.1910100801,38.2026407375,18.9638595925,0.0,0.0,0.0,57.468042757,19.3078450589,0.0,127.936688781,0.0,0.0,38.4052538286,19.0094594953,19.0999101663,0.0,0.0,19.2204528815,0.0,28.8404743453,6813.56646871,25.6004688947,47.9324008559,0.0,70.5134455308,38.2166818553,0.0,0.0,19.2088603285,108.456627396,0.0,19.1433649431,19.3195574308,31.9545931328,0.0,63.6323610286,0.0,0.0,25.482843104,19.0725186191,25.5386475881,28.6085472032,204.330154288,19.1941887169,57.0970253455,19.100170643,0.0,38.4985820351,19.1462759827,0.0,19.103126139,38.2026407375,0.0,19.1504616133,0.0,0.0,38.2935400572,0.0,524.798533843,0.0,0.0,19.1728976204,248.773801353,57.468042757,38.4052538286,823.470222218,0.0,152.908802926,63.8126775754,28.6715451502,82.7586162613,0.0,0.0,18.9923338562,19.0610222245,44.5635788487,19.208440607,57.5034555814,76.6735851331,57.5034555814,0.0,19.208440607,76.6993107803,19.0266160472,82.8997005612,38.4956729745,19.1043298178,0.0,19.0725186191,0.0,19.0610222245
2016-08-07,0.1108237902,0.0,0.000587587219978,0.00227690047741,0.0,0.0,0.0,0.0,19.7559436485,657.838762877,19.5671600078,39.2057338308,45.733176882,19.7917658491,45.733176882,39.4441763202,470.852631612,0.0,58.646508185,0.0,0.0,39.49997177,97.9956598419,0.0,19.5908204189,39.3724625128,0.0,0.0,0.0,0.0,19.6497292405,0.0,0.0,144.38729076,19.749985885,19.6204765201,29.4561528521,0.0,39.2057338308,0.0,0.0,0.0,0.0,39.2592040232,6719.9582848,19.8818922874,19.5941958401,0.0,72.198358004,52.4192036326,0.0,19.7241366018,19.5974478924,163.613434977,19.7678699652,0.0,19.9060648008,39.3806768422,0.0,85.1409047863,19.6026720949,19.8097257092,19.6676833268,0.0,29.5169344659,39.40833607,163.874329201,0.0,29.4503760686,29.5135721294,0.0,59.127572516,29.590692959,0.0,19.6617646054,39.3724625128,0.0,19.6387802621,19.5562891359,19.6997124636,19.671505362,0.0,578.304972088,0.0,0.0,0.0,144.011283521,19.6497292405,29.4561528521,838.940026056,19.6387802621,157.067785312,32.7633086297,29.5049560632,124.18972469,0.0,0.0,0.0,0.0,65.3772049342,19.6086033119,19.596744465,19.626953234,19.596744465,0.0,19.6086033119,65.664116832,19.7092448528,85.2499662917,29.579210212,0.0,19.5730697511,19.7236180671,0.0,19.5908204189
2016-08-14,0.1241079739,7.52728641325e-05,0.00090327436959,0.00248400451637,20.7381732305,0.0,0.0,20.5640241013,20.5640241013,538.784898781,41.451300358,0.0,48.1086632234,0.0,48.1086632234,27.6072956816,322.690932821,0.0,20.6881716073,20.6481378596,30.9193584991,20.6010727165,54.9741296574,0.0,0.0,20.6880514498,20.5516249309,20.6481378596,0.0,0.0,27.5219099446,20.7133352845,0.0,96.5577767267,20.6384438217,0.0,20.7070466004,20.5826509347,0.0,0.0,0.0,0.0,0.0,0.0,7437.34368773,20.6951244371,41.1372779232,0.0,68.9242600685,48.1170741824,20.5454309511,0.0,0.0,178.658133796,20.6257568053,0.0,0.0,62.0647779356,20.6444057717,41.2683661734,0.0,0.0,0.0,20.635262194,30.993454741,41.1400230333,96.4202072838,41.0661083709,0.0,41.1523811057,0.0,75.8841604533,48.3312610722,0.0,30.9590442698,20.6880514498,0.0,0.0,20.5514966548,0.0,41.3556473505,0.0,510.673713289,0.0,0.0,27.5408248671,288.76899746,27.5219099446,20.7070466004,660.66159635,0.0,158.154917308,82.5947197848,27.530208498,68.6596670532,20.526861957,0.0,20.7381732305,0.0,48.0941328792,0.0,20.7569862089,82.6281714028,20.7569862089,20.6257568053,0.0,124.193193381,20.7008288183,75.5708558559,20.7695471688,0.0,20.7319098136,20.8199434009,0.0,0.0
