Week,VA,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,flu in children,how to treat flu,contagious flu,flu care,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,biaxin side effects,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,oscillo,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,type b flu symptoms,flu virus,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,flu while pregnant,is the flu contagious,type a flu symptoms,flu contagious period,what is influenza,rsv,tussionex,pneumonia,signs of the flu,tamiflu generic,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,when is the flu no longer contagious,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,normal body,flu medicine,cold symptoms,tamiflu wiki,stomach flu symptoms,treat the flu,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2016-04-03,2.430053576,0.00796064400716,0.0109421586166,0.0156529516995,16.1752169711,32.0809226184,32.0036889798,0.0,0.0,24.3501316642,1078.03336481,56.4568167616,91.6997139958,172.06452827,0.0,16.2237533324,56.7064282338,172.06452827,155.969563968,711.541635251,0.0,48.4257289417,80.6633795462,16.153259645,107.77337663,37.7454770613,118.577776109,21.5612191197,16.3268080269,32.5453285119,0.0,21.5677022277,48.5036538094,16.153259645,0.0,16.0695464612,75.2849384577,16.1599422791,447.703345615,32.2971766465,48.4976065158,32.2847030261,91.6997139958,16.2972304762,32.4946161387,24.2628099749,16.3070777453,118.70467945,9327.35595977,16.0018444899,16.3169369217,16.1781236265,16.1508214211,26.9445723057,16.1878841838,113.270797871,16.3120058438,167.292623776,16.1362507286,16.0307896412,0.0,32.3358177184,275.19463566,16.2628584926,32.3247147798,40.7153483665,21.6198789336,113.392999403,0.0,0.0,16.2179314288,102.439368328,0.0,16.3218709819,16.0944870484,48.607641367,24.2701379177,43.1826488003,16.2972304762,64.7829125246,242.848087089,21.5872593557,70.1891445124,0.0,86.3979952473,16.272664256,70.1125931717,64.6348036799,16.143530227,16.1927688803,32.2821869448,21.5677022277,0.0,16.2873950926,0.0,0.0,16.1041211209,183.128046116,75.3869694079,1072.67890089,16.2203720483,0.0,0.0,32.3654239329,40.2894556663,554.886883743,75.2849384577,48.4976065158,1477.31276886,37.714721279,557.563343105,226.39640416,53.9933886338,96.8070851593,0.0,0.0,16.1333158432,48.0633888882,32.3736054939,16.0404613092,16.2008720117,59.1316070434,26.933345098,48.2615721373,69.9972389638,48.2615721373,70.1923528109,26.933345098,16.1874405714,167.296593662,64.7226353745,172.495997309,0.0,26.9445595473,16.0114812526,43.0607464344,16.2677598966,16.168047829,16.0018444899,32.4946161387,21.5335820874,32.3849171779
2016-04-10,2.4967622768,0.00830630604188,0.0119604936822,0.0171115774644,16.5996761992,16.4808846399,16.453617229,0.0,0.0,16.3832048645,1342.74306916,24.562532918,87.6847202244,164.013592819,16.3388726806,16.4686241777,65.8477344156,164.013592819,125.810373894,915.244409828,0.0,0.0,60.1395946331,16.4349849766,98.6148646337,27.4114766741,169.815374475,16.5796282811,32.8062407549,0.0,16.3684728691,109.609631547,27.3999085602,16.4349849766,0.0,0.0,92.9832144913,16.5496470364,433.269924564,24.715129845,54.7849258815,57.7914892324,87.6847202244,16.5596287295,16.4833960986,0.0,16.3734135491,87.7857579915,8989.84252483,24.4960292268,16.4465810647,21.9067029537,16.3536687031,40.945761988,16.4465650784,148.103649438,16.6348769666,142.738547976,16.4367063519,16.3339616879,0.0,32.9379530248,290.648447253,16.3733324904,16.5746238656,21.9812583889,71.450311572,76.8141652137,16.5596287295,38.3880283565,0.0,104.250963282,0.0,0.0,16.4436972837,27.3389446975,32.8158759272,32.9014440748,16.4079379636,93.3020978746,241.351208707,24.742469607,43.8928451047,0.0,104.240609419,0.0,71.2035245654,82.1254218894,16.5596287295,0.0,16.4350338464,109.609631547,0.0,24.5798066112,0.0,24.8102226377,49.0758013465,142.44170134,21.8968063424,1046.73761203,16.4635171047,0.0,0.0,21.9265839185,32.7590732034,597.205586189,92.9832144913,54.7849258815,1376.06751294,16.4486756457,610.818822646,158.862715786,60.3328137388,109.355521607,16.3487035305,0.0,24.7201015234,0.0,16.4759002581,16.5596287295,0.0,60.0854372528,32.7368015274,54.7421029658,71.2020652335,54.7421029658,54.8726728678,32.7368015274,16.4055359843,230.526906416,27.4081834971,148.029055208,0.0,32.9244488044,16.3339714207,71.1111769868,0.0,16.4709218962,24.4960292268,16.4833960986,32.6777825833,32.9966474403
2016-04-17,2.6172824378,0.01070617025,0.0147118802074,0.0199265862611,0.0,24.6575920548,16.4616549854,0.0,16.5212986629,24.4480814984,1365.5800096,32.6752896904,103.803077056,168.942828425,16.3086740905,16.2462994964,27.3200531313,168.942828425,103.6073249,786.625629298,32.5611074847,21.8365475634,49.0414152047,0.0,92.829536539,16.3926340931,125.667713734,16.5212986629,16.3875790755,16.3927491522,24.4578739984,65.5359666614,32.762212777,0.0,0.0,0.0,70.8763569834,16.4914228967,409.960256324,40.9239033623,43.6878720055,24.4702126724,103.803077056,16.3974959161,49.5788654528,16.4074924649,0.0,87.4781034698,8911.18594053,27.2378028896,27.3398030872,16.4963946854,0.0,73.8676204676,16.3297397053,163.966164774,32.6369912693,103.966909862,16.4442001123,16.5063472613,0.0,21.8811537559,267.946712718,0.0,16.2903672166,21.9125048441,54.7837478366,103.897130259,16.3445535,16.4268093726,16.3166996133,87.5295853098,0.0,0.0,16.3952570536,27.249312365,38.2869053371,27.3348546262,0.0,54.6877872192,196.840646905,32.5807344332,65.64158992,0.0,54.7192970428,32.6271667687,92.8725231037,60.039366533,0.0,16.3727262848,43.6698803229,65.5359666614,16.3100296997,49.2903402092,16.4317706542,16.6216710727,21.8348825287,125.62318551,43.6533161882,1218.15290691,16.3135833843,0.0,16.3431013277,32.7820444922,43.6994101416,649.556520881,70.8763569834,43.6878720055,1316.95729526,16.4120508386,663.807874583,245.863114707,76.5540745781,92.63564526,16.4466590106,0.0,16.4075864578,16.5212986629,16.4572839249,0.0,16.2952783915,43.5992258199,24.6003177924,38.1864673649,38.2507341115,38.1864673649,76.5804392116,24.6003177924,32.9130420022,180.50893049,27.3183241612,131.17747977,0.0,24.4848898729,16.3184956347,43.6632278779,16.2903672166,27.3018494398,27.2378028896,49.5788654528,16.2994997517,49.3325193609
2016-04-24,2.5209388038,0.0100473682662,0.0139309776692,0.0185501191562,0.0,48.8684973958,40.2725625125,24.129823261,32.5396516476,16.1265859088,1178.72862678,26.9061130636,64.5743418492,204.031698605,16.2404048006,0.0,48.3084580839,204.031698605,96.7084273662,818.121824942,0.0,24.2384104046,96.6484656754,32.0957183339,75.326672551,40.2430719513,129.156982383,16.165445152,16.2267457734,24.2116207772,16.1727878533,64.5970716911,32.1247905426,32.0957183339,0.0,32.1732410525,91.3378874421,16.2404048006,511.600034943,24.245776597,37.666576405,26.9175592871,64.5743418492,24.2948298504,32.2928763764,0.0,16.2845763459,86.187980602,9168.03466379,37.6131521107,16.0333493486,16.1410775831,32.2509039424,32.3042158759,16.0430196437,161.517942337,0.0,80.8748548417,32.2848504726,24.2339663729,24.2631727199,24.142006127,280.067754389,0.0,16.0744303651,43.1819486846,48.7415948222,59.2737388807,0.0,21.5421119512,32.260629788,129.183324235,0.0,16.1703333973,16.2698258238,32.2588870105,24.2799369259,53.8675161574,0.0,48.5148858199,166.968198915,37.731643553,70.102666961,16.3141577743,70.1027063476,0.0,86.163623759,48.4059945621,16.0430196437,32.2898425527,40.1824517482,64.5970716911,0.0,37.6811902602,16.1254519712,0.0,59.1599816155,102.189121954,24.1104360355,855.785255204,32.2217615594,0.0,16.3240421474,48.6239707457,21.5242255761,570.258859732,91.3378874421,37.666576405,1496.91353352,21.5210460066,540.440905408,209.965592394,43.1167555073,112.761716604,24.0983905142,0.0,32.163635513,32.2411839593,32.4658065037,0.0,0.0,37.5662977181,32.5789982639,75.281547488,69.9417720957,75.281547488,70.0797707527,32.5789982639,16.0575469781,134.746755264,26.9256057712,177.65206538,0.0,56.5156788351,16.14237921,56.2980814507,32.0957183339,32.2766179764,37.6131521107,32.2928763764,0.0,37.729982262
2016-05-01,2.1754445891,0.00607728988974,0.00938670517623,0.0150578395535,0.0,16.2085269514,0.0,16.3116448581,16.2528288309,24.3153753381,1375.80789258,27.0940624771,70.4445707296,140.49120719,16.1958762152,32.4268564591,65.0390384589,140.49120719,97.2696275077,839.49377725,0.0,24.4049267454,32.4182667171,16.2756617665,54.1505042158,59.5970919714,119.142141406,0.0,0.0,16.2377775601,16.2134282295,27.0744576998,48.7207033767,16.2756617665,0.0,16.1402188908,54.0527360019,16.2757031987,308.969249756,16.2781850865,27.0728008996,32.532567353,70.4445707296,0.0,16.2378188958,24.359448602,0.0,81.2773986192,8786.58132248,16.2091627271,32.4755551201,16.2353265788,16.2398204076,27.0744458885,16.1743008009,108.386140768,16.2870865249,124.679274277,16.3116448581,16.1910082031,16.3067272684,32.440520501,336.072334564,0.0,16.2349259469,32.5975699194,27.1514185863,108.458176531,0.0,32.5931113036,16.2447178202,86.6787505247,0.0,0.0,16.2626020293,16.2626020293,48.8434186966,54.2372855931,16.2643370446,54.2192033065,162.65130737,21.6883628196,48.9154756317,0.0,76.0011219518,16.2609585248,37.9317472628,32.4752904898,16.2658586233,16.3412127944,32.4541579214,27.0744576998,16.2314708116,16.1743008009,0.0,0.0,48.4790299775,124.462928861,43.2851602958,758.215022691,16.2536061731,0.0,16.2398204076,32.5358120006,32.5090430247,535.810056249,54.0527360019,27.0728008996,1294.94070925,16.2305278264,408.007666955,167.925654323,48.7550735572,75.6561952339,16.326415439,0.0,32.7021852172,0.0,0.0,0.0,0.0,27.0093277507,24.3399059448,48.7743256082,97.4604338406,48.7743256082,59.6789916631,24.3399059448,16.2938548977,146.430726986,59.5709615274,113.809818961,0.0,24.36278346,16.2870865249,64.9050451079,16.120807924,0.0,16.2091627271,16.2378188958,32.3993462272,27.1055083923
2016-05-08,1.8763583156,0.0041737218905,0.00773846656567,0.0127736684193,25.5190101754,0.0,0.0,17.045826824,16.893404586,22.712437298,1198.97947117,25.5948227096,51.1922219062,107.6919303,17.0532530612,25.462681246,28.4561686937,107.6919303,90.6889793564,841.074859421,0.0,42.6742001568,51.0228909858,42.4983060486,50.984131673,34.1036501631,119.27824045,17.148865438,25.6206187445,0.0,17.0493107098,51.1279153319,34.1075686546,42.4983060486,0.0,17.0972433265,51.0229690906,33.8478329093,301.402511725,16.9973453564,62.4859322102,22.7501417907,51.1922219062,17.1281792312,16.9793577358,33.9397829534,17.1644129135,62.5752606993,7934.30598008,25.4294550403,34.0844082507,0.0,0.0,34.0792646046,17.0711050298,113.71447533,0.0,102.399184927,25.5845634227,22.6833511553,17.1333461028,17.1022483191,284.319705314,0.0,25.6235641014,34.0922122501,25.7166060318,147.854132818,0.0,42.7799530011,0.0,73.9378638186,0.0,33.9397829534,0.0,34.1322012814,25.620612506,51.2754775354,0.0,56.9156001056,159.276517284,17.1696016719,28.4595281064,0.0,68.308807239,0.0,68.192022701,51.1049457617,17.0409166644,0.0,33.9535942704,51.1279153319,0.0,17.0512024153,0.0,0.0,34.2357096629,73.8259589468,39.7479028132,880.802260272,0.0,0.0,0.0,28.4440692423,39.7804498898,522.723069185,51.0229690906,62.4859322102,1386.84857847,16.985272043,348.120905077,124.922959184,56.8812369144,68.037936766,0.0,0.0,17.1385160925,17.0299450418,16.9596532315,16.9596532315,17.0350791826,51.211135244,33.8847364461,42.7670347427,34.0917374316,42.7670347427,28.4560740863,33.8847364461,17.1748120115,130.875272058,39.7804644008,164.819263774,0.0,39.7667347118,33.8580249698,56.7561420116,17.0299450418,33.9193064629,25.4294550403,16.9793577358,17.1385160925,17.1436892033
2016-05-15,1.7560574237,0.00319255944137,0.0068807673805,0.0112104027873,34.3097394193,17.0934172517,0.0,0.0,17.1134952877,25.364707936,1235.91412101,25.4513900638,62.3462013526,96.1601458644,17.0239770258,16.8912703469,62.3993595061,96.1601458644,73.5833370492,867.433723616,33.9129969353,25.433468352,22.6227891952,17.1083375133,56.684068604,34.0289149991,147.375151262,0.0,25.5847599218,17.1134952877,16.906561177,45.3685067549,0.0,17.1083375133,0.0,0.0,50.9247314744,25.6027480714,255.307358826,17.0290846723,51.0100173949,17.009413958,62.3462013526,0.0,34.0339785787,17.0290229047,0.0,84.792805861,8256.2676475,16.9675482314,42.6858510461,17.1134952877,0.0,0.0,0.0,127.576568754,16.8709255467,96.5195935527,25.5642943667,33.7825406937,17.0620570692,34.1019666676,244.091542878,0.0,34.2166750266,51.1626135101,17.0582275812,96.474439802,17.165244593,17.0204730397,0.0,68.1011098063,0.0,16.9116642742,0.0,42.3993355964,16.932107507,17.0273622438,0.0,51.1059505134,130.494941178,16.9821241277,34.2683150433,0.0,33.9745792273,0.0,39.6944566019,33.9861943629,0.0,34.2683150433,45.3720168051,45.3685067549,17.128987287,16.9539413124,0.0,33.8029223171,25.4104647433,67.9468749638,42.3286644097,839.11316769,0.0,0.0,0.0,25.5641410805,42.662620463,487.280565952,50.9247314744,51.0100173949,1457.67609623,17.0273296462,341.578553355,124.826410144,56.73720881,73.5372859191,0.0,0.0,34.0512148217,0.0,25.4488406424,0.0,16.9351522504,16.973558995,34.1960625718,22.6826036681,50.9948354284,22.6826036681,42.3976583818,34.1960625718,0.0,164.640254692,34.1507343516,198.492746303,0.0,17.054755635,33.9930930238,84.5759639587,16.9014611585,34.114693234,16.9675482314,34.0339785787,16.9837363356,25.6156161173
2016-05-22,1.7105886762,0.00210292306306,0.00530237029471,0.00941809114669,17.2761573166,0.0,25.5602251492,0.0,17.030777298,17.1291553099,1229.61461708,17.0041296377,40.0391648713,57.0617889334,0.0,17.3715835098,85.7778012968,57.0617889334,85.5867732646,932.18319554,17.3348903641,17.151753195,17.0307310145,17.1402682564,42.6577209051,51.2309676801,120.043514869,0.0,34.0493941521,0.0,16.9887366417,34.2813591524,17.1549055815,17.1402682564,0.0,17.0144071413,57.0910170055,0.0,165.956350259,17.0144071413,28.5868058998,17.3663321242,40.0391648713,0.0,0.0,0.0,0.0,68.6481118137,8191.26022546,17.3192121395,17.2605251479,0.0,16.9733714894,34.5106115058,34.3633897732,131.635542723,17.1868872997,91.5915687919,25.555102355,17.2111869159,17.3296611363,17.0041296377,234.84215358,0.0,0.0,17.2076883735,17.1157313041,91.6603383658,17.1972815466,33.9774732833,0.0,68.7766951668,17.3926208498,0.0,17.3453582931,43.066824787,0.0,25.8608358502,0.0,51.5571879694,125.953442342,17.3663321242,17.1661364547,33.9979910812,51.5451502052,0.0,51.4622210911,25.7245772444,0.0,0.0,34.2805365127,34.2813591524,0.0,16.9938645428,0.0,0.0,34.1282282957,74.2892577439,25.7039149334,731.994542882,0.0,0.0,17.4031586388,17.1868872997,28.5954335329,485.783993065,57.0910170055,28.5868058998,1304.56275128,34.3001903102,315.773258786,97.3013609709,62.988828118,114.126956448,0.0,0.0,34.4897670703,0.0,16.9836118342,0.0,0.0,25.821931657,25.8869255973,28.5696504346,51.42435293,28.5696504346,33.9774732833,25.8869255973,17.2024833861,143.162102752,34.3172950623,171.627950531,0.0,17.2370823813,16.952927802,33.9672236684,0.0,16.9836118342,17.3192121395,0.0,0.0,0.0
2016-05-29,1.6643911319,0.00139769729371,0.00461240106924,0.00850848227545,34.8620158156,26.0586124699,26.1583770027,34.5977700904,17.3041081385,0.0,1241.7546066,17.3041081385,52.254429143,40.5370878898,17.4472030731,34.8439288282,34.821776258,40.5370878898,110.040783954,754.390747548,0.0,17.4608294831,43.3855445436,17.4608136085,34.805921025,23.2214507843,127.641237878,0.0,0.0,0.0,0.0,29.0189483414,17.4766224095,17.4608136085,0.0,17.4629543849,75.3080778959,17.3957423124,191.634361853,17.4629543849,40.6121502398,43.3822722965,52.254429143,0.0,17.4945424845,17.3197963599,17.4871775233,46.4938196286,7719.924889,0.0,34.5768966243,0.0,0.0,52.2040854542,26.0350094313,150.95195883,17.3617710254,87.1573597136,0.0,17.4219644141,0.0,26.1363495836,220.631024627,0.0,17.4892698677,17.4513745279,29.103230528,40.6454590445,0.0,60.7527212261,0.0,75.4727871622,0.0,0.0,17.3041081385,17.4682111442,17.4640846061,46.4464511339,17.5209533276,46.509606014,63.8740194799,17.4257613113,17.5156647815,0.0,23.2407825578,0.0,69.6381764553,69.5768942176,0.0,0.0,46.4290733374,29.0189483414,17.510379427,17.4429990829,0.0,0.0,28.9979355612,81.2261832788,43.3455005552,800.856533227,17.2832346667,0.0,0.0,17.500385762,17.4219644141,464.008493323,75.3080778959,40.6121502398,1416.35297396,0.0,268.100742006,121.968790239,29.0452479457,98.4491387946,34.6395927197,0.0,29.0294595336,0.0,17.314563793,0.0,0.0,52.0784435108,17.3873439009,52.3272503948,52.1670257618,52.3272503948,29.0610321517,17.3873439009,17.4429990829,92.9911137867,17.2884483122,156.775603681,0.0,23.2056930511,0.0,26.0496517338,17.4892698677,17.4581843653,0.0,17.4945424845,17.3497099397,17.5368381447
2016-06-05,1.3406706642,0.000910452583042,0.00361244089401,0.00681370965373,17.2196325122,0.0,17.2044941824,0.0,0.0,34.3158322919,1223.20038983,0.0,25.8378525426,34.358662137,17.1781768817,17.2092498577,40.1960316786,34.358662137,68.7656572269,723.632297323,17.2300277024,25.8222781664,0.0,0.0,25.8378384311,28.7217670367,143.553701835,17.2352300054,34.7330126176,17.2196325122,17.2537618332,34.3977594323,34.4704600108,0.0,0.0,0.0,57.2966468267,0.0,143.716602847,34.2434578339,63.1511596212,45.9834202256,25.8378525426,0.0,17.1630982408,0.0,0.0,40.2462567363,7955.51481162,0.0,0.0,0.0,0.0,45.9468832613,25.7662043998,114.852559987,17.3507615162,80.5936229007,0.0,17.1993448404,0.0,0.0,178.132560662,0.0,34.3054743588,17.3163653356,28.7947619794,92.0013846736,0.0,17.3612548706,0.0,51.7379113619,0.0,17.3612548706,17.1579161459,22.9242145294,17.1838579605,51.7186660241,0.0,45.9954406466,74.731197263,28.7183570355,0.0,0.0,34.6491670832,0.0,57.4280314926,22.9535261394,0.0,0.0,28.6820290481,34.3977594323,0.0,25.9170572175,0.0,0.0,25.8326422856,94.676534178,77.6106339571,867.175388963,0.0,0.0,0.0,25.792185627,17.2092498577,464.810279874,57.2966468267,63.1511596212,1051.23456865,0.0,173.072526388,68.9044305086,40.2271872604,85.9422854804,0.0,0.0,17.201694043,0.0,0.0,0.0,0.0,51.2416756315,0.0,34.4634840226,34.4537344637,34.4634840226,17.3612548706,0.0,0.0,74.8006262287,17.2355021736,80.4699366262,0.0,17.1372190215,0.0,25.7145635623,17.0856940094,0.0,0.0,17.1630982408,0.0,34.4912880834
2016-06-12,1.4336077958,0.000699205034276,0.00360242593747,0.00688564957668,17.269818884,0.0,0.0,0.0,34.7294670004,0.0,1169.76380395,17.256798007,40.3315434431,25.9005879777,0.0,17.1947747277,34.6132561886,25.9005879777,51.7720730152,656.914834028,17.2310287708,34.5234977449,17.214983147,0.0,17.2513345443,17.2565401371,138.296113001,0.0,0.0,0.0,0.0,17.2542010538,17.2669607532,0.0,17.2154726208,17.282615296,45.9755579579,17.2778663603,138.395270642,0.0,34.5661367824,25.9319083045,40.3315434431,0.0,0.0,0.0,0.0,34.5709363011,7250.54727289,0.0,0.0,0.0,17.3385581407,17.2922146466,34.4922641824,155.579958539,0.0,57.7236454574,17.2102934774,0.0,0.0,17.3160690485,213.417276281,17.2362204034,0.0,17.3011489559,43.3783431481,51.8883674316,17.2987648984,17.2565401371,17.2357365927,98.0258170226,0.0,0.0,0.0,23.0094468279,17.282615296,57.6799317332,0.0,40.395933584,86.5799015132,17.2620186237,0.0,0.0,17.3369380537,17.2466130597,34.5644421692,40.2863886946,0.0,0.0,68.8599325882,17.2542010538,34.7714615191,17.2617488725,0.0,0.0,0.0,86.4180457443,68.9014144753,576.269276262,17.2230046375,0.0,0.0,17.2854618359,34.5713558814,408.846964318,45.9755579579,34.5661367824,1095.10012665,17.2768940894,127.310033002,69.2632060689,23.0789304544,126.45822465,17.2617488725,0.0,0.0,0.0,17.2513345443,0.0,17.2466130597,17.2466130597,0.0,17.2098025924,34.5610434643,17.2098025924,26.0066474189,0.0,0.0,98.1246149606,17.3490188092,126.822585658,0.0,17.2515742771,0.0,0.0,0.0,17.2362204034,0.0,0.0,17.2253536188,17.2883093137
2016-06-19,1.2525278059,0.000200549196261,0.00311622597266,0.00613989077782,17.343356007,0.0,17.3016025168,0.0,0.0,17.2756085226,1019.47545494,0.0,28.9658565739,43.4240039787,17.4433036928,17.3328987529,23.209533766,43.4240039787,109.808774263,550.216238114,0.0,0.0,17.4170573736,17.343356007,34.732799262,34.7952344075,121.557245801,0.0,17.4801817133,0.0,0.0,17.3321701732,17.3818830346,17.343356007,0.0,0.0,34.7114912563,17.3068107054,133.299040579,0.0,28.951850772,52.0567421751,28.9658565739,0.0,0.0,0.0,0.0,46.3909052325,7114.00168283,0.0,0.0,17.3216944436,0.0,52.0143774095,0.0,133.270998307,0.0,51.9966051516,34.6762516064,26.0532557479,17.3328987529,17.5172159965,202.864951645,0.0,0.0,0.0,46.4645070343,69.6231170302,0.0,17.36284965,0.0,52.1126272812,0.0,0.0,0.0,34.7032358248,0.0,52.222586998,0.0,28.9990919906,115.977236582,17.3400230695,17.36955443,0.0,17.4022881615,0.0,40.5417056075,40.5015505825,17.3957827185,0.0,17.4011079051,17.3321701732,0.0,0.0,0.0,0.0,0.0,86.7963382927,23.141245334,724.016570594,0.0,0.0,0.0,34.7047106634,0.0,405.192599024,34.7114912563,28.951850772,869.091721491,17.3261749525,139.615567108,92.7139702934,17.4212826689,80.907287078,0.0,0.0,17.3209483537,0.0,17.4049541657,0.0,0.0,34.7324002027,17.2704190938,17.4029010354,17.4960343569,17.4029010354,34.8530886095,17.2704190938,17.5864119273,63.7843435153,17.3452451666,127.509223377,0.0,34.6314498146,0.0,23.13604569,17.343356007,52.4247116418,0.0,0.0,0.0,17.36955443
2016-06-26,1.308536259,0.000383024360349,0.00286502221541,0.00528573617282,26.9429470223,0.0,0.0,0.0,18.0210636581,26.8289170854,1078.51375525,17.8787563802,17.8787563802,35.6864816281,0.0,36.0966210074,53.6627189696,35.6864816281,89.2198559154,732.979110238,18.0101879408,53.8343438022,71.8456368772,26.701289234,35.7402652629,23.8448168122,101.267913596,0.0,0.0,0.0,0.0,17.8475447166,17.81966268,26.701289234,0.0,0.0,47.5676845464,0.0,107.298290354,0.0,35.7438525559,23.8574927694,17.8787563802,0.0,0.0,0.0,0.0,29.8303714642,6681.65567301,0.0,36.0095100065,17.9938989556,23.8196559264,17.9938989556,0.0,125.231392661,17.8367964211,35.8016599292,17.86369147,18.0047550032,0.0,35.783582015,172.847757383,0.0,0.0,35.8246150072,17.9882146785,113.330512395,0.0,0.0,0.0,77.6067867296,0.0,0.0,0.0,35.7152633283,0.0,53.7022406334,0.0,71.9012214234,113.300005163,0.0,0.0,0.0,17.7598375352,0.0,35.7438970126,29.7745807229,17.86369147,0.0,23.8161369056,17.8475447166,36.0857090905,0.0,0.0,0.0,26.7093366359,41.7077856725,23.8088951162,732.970211387,0.0,0.0,18.0811156727,17.8899473481,0.0,417.089565718,47.5676845464,35.7438525559,1210.01380079,17.8960727838,125.681357891,59.5747772579,35.7978713216,89.1499308092,0.0,0.0,17.9583449683,0.0,0.0,0.0,0.0,44.6161982497,35.4554828866,17.7847856631,17.7437749749,17.7847856631,17.9556289489,35.4554828866,17.841216567,53.7076063379,29.7979469445,131.161002367,0.0,17.8690802155,0.0,26.7093414925,0.0,0.0,0.0,0.0,0.0,17.8960727838
2016-07-03,1.1676044243,0.000312862322175,0.00263172423947,0.00535546680899,0.0,0.0,18.2786843466,0.0,0.0,18.2332777183,1077.6597421,0.0,27.3540473495,24.3024377876,18.1895035522,0.0,30.4850640607,24.3024377876,60.7533899099,687.914748643,18.222376149,18.222376149,36.4512016011,54.7000803026,36.5642443885,45.7377155569,97.3601344801,18.205925012,18.2995428962,0.0,0.0,0.0,18.2498608792,54.7000803026,0.0,0.0,60.7643168934,0.0,133.919221638,0.0,54.6171678596,36.5326679739,27.3540473495,0.0,18.2388570439,0.0,0.0,45.8151577621,7026.70871563,0.0,18.2112145422,0.0,0.0,36.6345404607,18.2973097106,133.970560441,0.0,42.6353400807,0.0,0.0,0.0,18.2718450991,201.055748054,0.0,0.0,18.3050798229,55.1013620355,60.95340235,0.0,18.294009318,0.0,109.703740258,0.0,0.0,0.0,36.5243945182,0.0,63.8233483444,0.0,67.0717151757,97.51441756,18.2945674272,18.2773769929,0.0,30.4684274431,0.0,36.5260866497,42.5690695429,0.0,0.0,27.3825844347,0.0,0.0,0.0,0.0,0.0,18.2443573024,42.5819523621,30.4077749157,803.543258804,0.0,0.0,0.0,18.2829521954,27.4002571519,444.004068045,60.7643168934,54.6171678596,1053.57165051,18.3504737413,158.979567347,66.9636050193,54.8019553061,60.7368493678,0.0,0.0,0.0,27.386510324,0.0,0.0,0.0,24.2750505923,0.0,27.3963459004,36.522443015,27.3963459004,0.0,0.0,18.2995428962,85.3623434943,18.2112145422,133.999921082,0.0,36.5254065121,0.0,36.555977546,18.2333601009,18.3227958021,0.0,18.2388570439,0.0,0.0
