Week,PA,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,what to do if you have the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,fever and cough,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,tylenol sinus,flu in children,how long does it take to get over the flu,over the counter flu,how to treat flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,type a influenza,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,biaxin side effects,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,oscillo,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,treating the flu,flu virus,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,flu while pregnant,is the flu contagious,flu contagious period,incubation period for the flu,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,how to get rid of flu,normal body,flu medicine,cold symptoms,rsv infant,tamiflu wiki,stomach flu symptoms,how long does rsv last,how long is rsv contagious,treat the flu,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2015-12-20,2.7391822152,0.00101248734391,0.00272407309194,0.0091364929367,0.0,17.8478040539,26.7125942083,17.8291317585,0.0,0.0,35.679731466,1349.38836373,35.6515602029,17.8039055598,106.948854309,154.540626703,26.6991856011,17.9164544878,65.4000718342,154.540626703,112.898371447,920.924993644,0.0,23.8371153159,65.5402525459,35.6847777214,83.2966964142,41.681569679,249.708774539,0.0,23.7599521344,17.8383171328,0.0,0.0,0.0,53.6002719009,47.5698749408,17.8046803957,35.6847777214,0.0,17.8354578581,0.0,100.961896981,0.0,26.8319774132,0.0,321.080306316,17.8373842533,89.179648491,47.5483614644,106.948854309,17.7939320224,0.0,17.8829311904,35.6639820093,101.058985128,9666.07779781,0.0,35.7335146006,17.8291317585,17.8515985439,35.6515602029,71.2387569458,0.0,77.3688138318,0.0,160.805795287,26.7426872297,0.0,17.8677684701,35.7718707312,172.888329935,0.0,26.7609801126,26.8238441797,41.6708026598,160.298012439,0.0,35.6601682272,0.0,160.568568112,0.0,26.7213022421,17.8408348426,41.5882514178,17.7998021723,83.2356154425,0.0,106.974212295,249.25613105,0.0,23.8244932943,0.0,35.7232365347,26.7914628747,286.347064286,89.3704953169,35.7089793555,0.0,47.5573603432,47.5698749408,35.6709157161,23.7634564026,26.788995454,0.0,0.0,0.0,261.712065131,17.8357260562,1390.71012421,0.0,17.8409498413,17.8883289964,44.5646510483,17.8515985439,784.783097003,100.961896981,89.179648491,1578.11640239,35.5744209035,481.727918835,190.333793691,53.491035402,95.269077711,17.8193463333,59.3058069098,0.0,17.8442870479,17.8559909506,0.0,71.3316538113,53.5184425222,0.0,41.6474170179,0.0,26.7260027628,53.5184425222,35.8220636641,26.8346401401,53.5014107459,41.582889527,184.174334516,17.8093224161,0.0,35.7076025329,0.0,0.0,26.7507430413,41.7990362868,35.5986091728,17.8404089253,0.0,0.0,17.826609671,17.8308118812
2015-12-27,3.0109775222,0.0011993545292,0.00368528937154,0.00961664267958,47.9379487579,21.0261100609,15.6911156287,0.0,0.0,31.3825861413,41.9950207196,1245.29878739,42.0663844122,39.4273782823,42.0029078169,120.886279393,15.6155414917,47.7068528916,73.5704555469,120.886279393,168.068881827,903.065279992,15.9407072131,31.4678391673,42.1155934935,23.7431123318,73.5325312449,73.6736380784,173.360881194,26.2738070231,15.7962320946,15.7838071195,15.7029959371,0.0,15.7735102408,15.9214725739,52.5285831216,31.5296808489,23.7431123318,15.7102096385,15.8032904932,15.9214725739,47.2348796758,15.6296604262,31.5438126065,0.0,562.459861968,21.0212847175,94.5647907515,23.7311259459,42.0029078169,31.8621681753,0.0,31.4583437421,15.9070770291,120.856366527,9659.33092106,0.0,36.8043104847,31.5343743264,15.6818518594,42.0663844122,78.7551099969,0.0,105.188800328,0.0,168.430621317,15.767149996,0.0,15.7671349409,31.3822773337,242.300165548,31.5154024067,15.8319009877,47.4956986148,73.6180903989,178.366481763,23.65310673,39.5343819825,0.0,189.178708102,15.7655533381,15.8200311756,31.4678391673,21.0070033999,15.7505772634,63.0447486927,0.0,99.8128951046,314.735369633,23.7073400917,31.5708106522,0.0,42.0790604218,31.523174704,342.56686864,131.520170236,31.9006839422,0.0,42.0266998694,52.5285831216,15.9455231367,15.9358941976,39.3822850074,0.0,15.7720047143,31.5343196858,320.504154355,26.2723038474,1543.87072658,0.0,15.9118726507,15.7339195837,47.2127799052,23.6554991946,803.813444855,47.2348796758,94.5647907515,1852.11610343,31.5970150383,541.477091046,225.951573534,63.024721338,105.225345786,31.2310829834,68.1313270619,0.0,15.7893904775,0.0,0.0,94.511163635,21.0086767757,15.7734776309,46.9597464177,15.7734776309,15.7386701632,21.0086767757,23.5568595705,23.7550714632,84.0931437742,57.7558359409,241.632978325,15.774323176,0.0,68.2245815247,15.7007456568,0.0,23.7358917046,47.5166097673,15.9358941976,15.9214725739,0.0,0.0,26.2548018796,36.7662972475
2016-01-03,2.4317863325,0.00147552759819,0.00386355252684,0.0100180557982,19.992513957,0.0,12.0145662122,0.0,0.0,18.0062070602,19.9550402477,1218.56616714,27.9958908436,17.9614557042,83.8609171836,115.919544777,11.9611023917,30.0101374275,75.956296056,115.919544777,111.88459218,866.472969575,11.9466609762,28.0176328162,36.04889014,23.9968316894,43.9413595538,48.0256547675,199.746561054,11.9660794279,35.8508041794,39.9787143149,11.9859771591,11.9877383861,29.9902892324,23.9522197636,23.9486076056,23.9584066671,23.9968316894,0.0,19.9646648161,0.0,79.8393477926,23.9856801054,16.0021374728,0.0,475.96681572,48.0087083817,111.906162784,31.9680145394,83.8609171836,11.9624659454,0.0,11.9783995469,36.0390869204,71.937304306,13247.7488403,0.0,23.9594473495,11.9436998331,17.9182434122,27.9958908436,67.8639721059,0.0,140.020234192,24.0218794415,264.125545746,31.9704473999,15.9900363343,24.0384555713,24.040691638,288.507681456,11.9647182026,11.9887709877,20.0032510692,59.9952782107,251.389104416,0.0,24.0203373978,0.0,115.900053555,0.0,0.0,24.0188190021,39.9485817124,23.9273344563,75.9309586475,0.0,107.830563211,307.162269789,23.9297208979,23.9901948769,0.0,84.0310739477,19.9766975354,244.441105325,84.0893118891,24.0395561002,0.0,55.9338207248,23.9486076056,12.0420634846,18.0188798601,11.9747948525,0.0,0.0,17.9922294729,435.886612143,15.9828672162,1525.55300361,0.0,11.9913235478,0.0,27.9127963614,29.9323302506,951.040966953,79.8393477926,111.906162784,2129.22359679,17.9176116661,551.664440278,243.870292298,47.9077111316,72.0421118411,17.9717490111,103.642972886,23.8645087815,11.9647182026,11.9797345728,0.0,111.818361049,32.0030864849,30.0598613664,19.9959895253,30.0598613664,18.0261236256,32.0030864849,12.0436571716,12.0036933016,111.906373916,31.9391256137,243.667469282,0.0,0.0,55.8496458771,11.9214722332,0.0,23.8861121389,32.0867289935,12.0575247457,35.9679803477,0.0,0.0,39.9497817768,17.9391980982
2016-01-10,2.1558499888,0.00119132215859,0.0030096559796,0.00948877649124,17.2740029612,11.5218032141,11.5287608248,0.0,0.0,11.4876399555,40.3891211627,1203.08892849,23.0609197179,17.2375105978,72.971525508,99.9722485823,17.232337896,11.513722172,49.976753777,99.9722485823,142.126351861,806.475076717,11.5469223682,30.798920043,38.513738489,30.7501422102,49.9999911654,26.9461125357,122.950635831,11.4881875456,17.1926219074,26.9124336876,0.0,0.0,11.5852307743,11.5852307743,49.9524007313,28.7598981145,30.7501422102,11.5817391436,11.507913156,0.0,72.9460651,11.507913156,11.5521661815,0.0,330.484663338,11.602720555,65.3506490246,42.2747305475,72.971525508,11.5852307743,11.5277803211,11.4940565478,17.2960171793,42.2597493093,10579.519123,0.0,15.3820248632,11.5608334772,23.1216669545,23.0609197179,30.7443780791,0.0,134.663135558,15.3947991586,192.46871818,23.0515836114,11.5364726627,17.2617947171,17.3396009159,273.595910312,11.577857771,11.5603933503,17.3151665806,53.8574060695,161.183896267,0.0,19.2057797709,0.0,165.312311433,11.477794131,11.5218032141,0.0,38.4162042088,19.182675063,53.8120959192,0.0,134.489662876,230.277618244,15.3542342947,26.9612851109,0.0,38.4568228245,17.289064352,254.42801589,88.5988182336,11.581417543,11.588724511,30.7501366623,49.9524007313,11.588724511,17.2479176309,17.3449111959,0.0,11.5218032141,11.5218032141,384.447908395,23.079022045,1509.90012867,11.5712768679,11.5957183097,0.0,26.854559718,17.2375272939,899.326684029,72.9460651,65.3506490246,1728.3138992,11.5747621923,461.334717729,173.05994793,46.0757171528,84.6818037113,11.4708756294,49.841413196,0.0,23.0343193622,11.5481927907,0.0,53.7808966722,23.1235344126,15.3843317786,34.616778548,15.3843317786,11.602720555,23.1235344126,23.1914366194,11.4639654634,138.438351872,30.7199952007,230.564582014,11.5712768679,0.0,19.1965455742,0.0,11.5322427821,11.5362202915,40.6480207265,11.5917595178,11.5032332613,0.0,11.5277803211,34.5738908484,17.2705107641
2016-01-17,2.2780102278,0.00144261112614,0.00284014065458,0.00953475791182,17.6260513876,11.7906365677,17.6650842824,11.7728151702,0.0,11.7379317562,23.5066732708,1189.09323656,47.067858629,19.6032500967,74.4930594311,74.5630138808,11.7795285028,11.7337971024,62.794774369,74.5630138808,98.0506832131,776.203060903,0.0,11.7621481676,43.24852321,31.3524869006,47.0736770463,31.4305746782,102.009570493,11.7866267423,11.7782166107,23.5421186801,11.7591704747,0.0,0.0,11.7556253525,19.6091632407,11.783648034,31.3524869006,0.0,11.7343994265,0.0,74.4635243644,23.5030009553,27.4798584257,0.0,419.817593873,11.7500368819,90.2260822069,41.141901237,74.4930594311,0.0,11.7464758227,23.4746670181,11.7566146434,90.2405533555,13045.8995865,11.7866267423,17.6940079373,23.4617384441,11.718217863,47.067858629,43.0982967089,0.0,94.2596896822,11.7802115537,192.605599685,39.2325427288,11.7515004777,0.0,23.5818265261,298.954367631,11.7876086137,11.7657016867,19.6316790668,54.9359948808,188.035570658,11.7621892637,11.7520823671,0.0,149.112752714,0.0,11.7536193588,0.0,52.8671367713,23.5126005842,43.152457266,0.0,98.0366851467,266.307373075,29.3688909325,23.5860266812,0.0,51.0456710892,58.8215858409,224.331739749,98.2689623066,19.6495045312,11.7591704747,43.1619743131,19.6091632407,11.7657016867,11.7500368819,11.7731580704,0.0,0.0,11.7885770146,443.510572838,19.618695969,1579.74515897,23.4746670181,23.5777319701,0.0,58.8007682958,17.6491089937,800.313988627,74.4635243644,90.2260822069,1650.35030771,0.0,455.336229689,215.976063754,35.3733128703,82.5094153843,0.0,43.0568416758,11.8008489164,17.7153840013,23.5593508075,0.0,70.5685195668,27.5024343343,19.6316554594,54.9691094238,19.6316554594,23.5812892619,27.5024343343,23.6802749139,19.613926755,149.110586402,35.291326986,223.545618681,0.0,0.0,27.4254601858,0.0,0.0,11.7479555303,15.7653678403,11.7585967944,23.4913947853,11.7866267423,11.7464758227,43.1465676511,19.6328951479
2016-01-24,2.4707996406,0.00138690336484,0.00366995967312,0.0103484327992,17.5295960939,11.7423615607,0.0,0.0,0.0,11.6446688413,29.3128342667,1091.14534181,38.9601696252,17.4969919578,31.1518062314,58.4489913235,11.6935556021,17.5401562028,74.0512045122,58.4489913235,112.992547322,821.638519247,0.0,17.5393202831,46.8542419346,29.154758532,27.2935615726,39.0282822156,132.491857154,11.7246719531,17.5559664697,29.1846057356,11.6881744069,0.0,11.6029800892,11.6639837749,31.171778043,11.6759226382,29.154758532,0.0,23.2928689031,11.7255949478,66.1760279275,0.0,23.3667481725,11.6727769525,339.261219454,11.6622457071,93.5153638855,38.9588506575,31.1518062314,11.6029800892,0.0,23.4281674968,17.4882288023,58.4254901726,9981.87735454,0.0,0.0,17.4952623986,0.0,38.9601696252,42.8571486026,11.6727769525,148.235344788,11.7575158052,156.129748698,11.6692679693,0.0,23.4582662957,23.5460917514,238.357353595,11.7601046275,11.6064791785,11.7601046275,54.603601293,190.668325996,17.4907026136,23.3623909473,11.6099803788,140.345953449,0.0,11.5820297791,0.0,35.1647901547,0.0,42.862951982,11.7504072708,120.75993568,221.773642836,15.5554185858,11.7362159577,0.0,39.000056149,31.1659118111,156.385253763,58.5266466763,11.746856226,11.6064791785,31.1694531349,31.171778043,11.6745542997,17.6053951522,11.6829723935,0.0,0.0,17.6249015528,467.914185187,23.5069727085,1460.74243712,0.0,0.0,0.0,23.3319318378,11.6569689247,845.524808448,66.1760279275,93.5153638855,1834.32286785,11.5924954686,292.418734878,156.012249381,54.5594071733,97.5630455958,0.0,19.4419021514,11.6029800892,11.6345480519,0.0,0.0,70.1213217038,11.7575158052,54.5952965365,35.0970604419,54.5952965365,23.3952973851,11.7575158052,17.5340224403,35.2164581106,152.047936657,58.3033936684,194.742709005,11.5890048045,0.0,42.7867304035,0.0,0.0,11.7255949478,19.5810735731,17.6013427941,23.2964148749,0.0,0.0,27.2700236282,17.6036443176
2016-01-31,2.4578252354,0.00216427475783,0.00420247525793,0.009938853985,22.916255979,11.4980549907,17.1844107496,0.0,0.0,17.1993901837,19.0850939696,1231.02244642,22.9219868937,34.3839933305,68.7645321407,99.4306494361,11.472573649,23.0024213787,87.9314464015,99.4306494361,99.3648528402,744.898593781,0.0,22.9703887697,22.9842583398,11.4668431501,61.1797612564,45.9488281174,126.150001867,11.472573649,11.467253323,19.1231069599,11.4518338352,0.0,11.5165877183,11.4828511498,61.1381108808,22.9015572911,11.4668431501,0.0,0.0,11.4285277449,122.196768461,17.2207712698,15.3082122992,0.0,420.391246789,11.4703090138,53.5082601182,15.2897164498,68.7645321407,11.4608821538,17.2149495158,11.4595647846,0.0,57.3095835994,8976.95822362,11.4714790589,11.4793741478,22.8485942285,11.4853209643,22.9219868937,26.7518810513,0.0,103.32849227,17.2268334146,168.468751818,11.465564426,11.4724776371,11.4957243347,11.5136844108,264.421121911,11.5061465689,11.452653105,19.133506022,45.9199618038,171.773833484,11.4714790589,22.9165747355,0.0,164.437741779,0.0,0.0,11.4574311241,42.0254098905,15.254084095,80.2819498016,0.0,95.5594196542,278.567628019,34.3810016045,22.9715430578,0.0,53.5694821913,11.4522436407,153.344944252,76.6442175268,11.5119625825,0.0,30.5771507818,61.1381108808,17.1965169896,11.4557155005,28.7095148481,0.0,17.2294369528,11.4887866616,516.297445834,11.4638055745,1578.20284115,11.4714790589,19.1161833134,11.4630237538,49.600113766,22.9148684699,787.507100786,122.196768461,53.5082601182,1719.00704958,0.0,455.177196246,179.705778543,42.0488117241,61.2512257129,17.1872967078,30.5173013765,11.4864419761,17.247670235,11.4760375903,0.0,38.203651768,19.100127564,42.08305824,34.432433095,42.08305824,17.2198962025,19.100127564,17.2288591113,15.2943510214,141.490675724,26.7483746187,214.010106316,0.0,0.0,41.994402331,11.4599530776,0.0,11.4595647846,42.2303634497,0.0,22.9613474612,11.4714790589,17.2149495158,30.5621568123,17.2184394447
2016-02-07,2.3748064017,0.00379009377775,0.00595586165075,0.0124531652697,11.1325884992,16.691460848,16.6846230057,11.115761733,11.2058518314,11.0722492661,18.5763423056,1391.63823931,48.3818048696,22.3133290831,89.2510745752,89.3297851901,16.7230781597,22.2658414247,85.6195499055,89.3297851901,115.336369835,940.767246222,11.2691628845,14.9077835888,52.2019619786,22.3402992261,74.4220518435,33.5413366989,148.831518104,33.2969572708,33.1369238325,16.746616243,11.1236394916,0.0,11.0922895363,33.3927222002,55.6265698964,27.9871070111,22.3402992261,11.2182173019,11.0922895363,11.0922895363,85.4950213967,11.2086219768,22.3131066136,0.0,428.027856451,22.2540234639,66.9680694215,33.4840221933,89.2510745752,0.0,11.088944455,0.0,11.1900276976,104.218608576,11393.857534,0.0,11.1707100775,11.1417991284,18.5629443286,48.3818048696,33.4415547023,0.0,130.377633199,11.2351479045,149.090083466,16.7230578931,11.2035218657,11.1320270972,18.6538845232,279.82174662,0.0,11.2419344632,16.7081316104,55.8378051865,159.775728611,18.5897746304,11.1561068064,0.0,163.75606334,0.0,11.115761733,11.221599339,33.4941344634,25.9888023683,55.8209073089,11.1417991284,78.2007861479,364.109318646,25.9932784929,55.917688823,0.0,104.282460271,14.8796686962,138.082047614,97.0010828875,16.7854710935,11.0989857569,29.7896837581,55.6265698964,11.1387554266,11.1518639876,33.419774881,0.0,0.0,18.6212242828,558.513796713,14.8830936487,1469.25662133,11.1832714785,44.7016780964,0.0,37.1370334064,33.5262585723,788.857162981,85.4950213967,66.9680694215,1837.42054226,11.1552229828,528.642730624,171.237166377,40.9123748194,74.5320531578,11.2080834109,29.6933093423,0.0,14.9044093977,11.1023369,0.0,52.0716266772,22.3617227612,37.2401498026,37.2379012728,37.2401498026,29.7874060666,22.3617227612,11.1768093257,11.0755842809,115.370105357,40.9199737293,219.512032732,16.7664891216,0.0,59.4862064238,22.117858534,0.0,0.0,44.7776144365,11.162367822,26.0145556659,0.0,11.088944455,29.7627061162,27.9436529422
2016-02-14,2.0291255435,0.00578464589703,0.00789190975952,0.0156805222709,11.3743488703,11.2880516006,11.2743406176,0.0,0.0,18.7830760729,22.5297320304,1267.14630895,33.8513914083,15.0307543755,93.9368349896,154.186074772,11.2947713313,16.9666045305,71.4649845465,154.186074772,139.156289562,770.27695503,11.2363570702,30.1319452045,45.2183640542,18.8034854969,86.503771118,37.6557803511,150.426654913,22.5724913742,15.0262914439,33.8587432291,11.3105814666,0.0,16.9149057846,11.2777375252,41.3546987148,11.2864696806,18.8034854969,0.0,22.5393504091,11.2025431759,56.3401360323,11.336594544,11.336594544,16.8930988239,504.059325926,16.9064355481,63.91728581,37.5887926071,93.9368349896,0.0,11.2761859025,11.2705283482,11.2894378575,135.400795839,10041.3926032,0.0,30.1046523543,22.4941031267,11.2860711916,33.8513914083,22.5173993112,16.8930988239,109.158209116,0.0,131.833448182,15.035295723,11.2900912828,16.8837078684,11.3441051812,226.196880989,28.22845411,22.5759160261,11.3235418448,56.4626897397,180.221918689,11.2662797013,28.1061525859,11.2990900207,142.914111393,0.0,11.2832777093,22.6390324307,30.0637821562,45.0323810208,39.3947403861,0.0,142.876167788,356.637868743,22.4890059529,26.3796906943,11.2819125975,112.957182725,30.0705818626,113.153464457,71.5914577268,17.0213359985,11.3098743204,15.0387017477,41.3546987148,11.3098897675,11.2730727551,22.5475778156,0.0,0.0,11.2879744679,443.911449055,22.5692167539,1412.92067488,11.2092896638,11.2794395679,11.2996442825,41.2890677179,15.0353018525,973.810596999,56.3401360323,63.91728581,1920.59566941,16.8962232979,560.447999947,248.319443925,48.8970969495,82.8388507251,11.2533406812,45.0052299281,11.3537244844,33.8792233203,11.2478878322,0.0,48.8266017107,16.9478623773,79.0229129471,26.3386989359,79.0229129471,11.284546727,16.9478623773,0.0,11.2533406812,116.606262506,56.3616889647,259.29460064,0.0,0.0,75.117671144,11.2126659559,0.0,11.2935011564,60.4307146447,11.3476228776,26.2911745066,0.0,11.2761859025,30.063792398,22.5842010634
2016-02-21,2.9104923915,0.00921351838783,0.0111934446797,0.0194856112287,11.3601156822,11.3044601017,15.091950717,11.297642989,11.3087589206,22.5547992128,33.8926791574,1414.69975104,26.396779916,45.2394215592,49.0061539264,154.73083969,11.3299510077,22.6107032832,56.6021889204,154.73083969,135.792418005,1025.33341713,0.0,37.8177796516,60.4818243014,33.8722256661,98.094377235,26.4479431297,147.086775774,11.3037765683,39.5271293415,28.2620051422,22.5500031425,0.0,11.2716024149,22.6379861831,56.576008076,18.8769650343,33.8722256661,0.0,0.0,16.920791109,101.747234269,0.0,11.3241006646,11.3648879775,561.672669739,30.1657320674,82.9636238372,22.6208518485,49.0061539264,11.3258261692,22.6225256638,33.9262767617,22.6175178411,90.5609812995,9004.97003563,16.97457428,33.9901933601,16.8970238706,11.3010546184,26.396779916,28.1940265761,11.3648879775,147.272304785,17.0394393868,196.462087594,22.619723126,22.6395869214,11.2750015713,34.0209909787,279.882407212,11.3087589206,30.2032647235,79.2572483814,49.0847377743,180.805530881,11.3044395713,33.9210482612,0.0,154.707829415,0.0,34.0288350348,18.8552660391,33.9491362177,48.9449628003,64.1276572245,0.0,82.9570127043,444.448239909,16.9659262483,45.3259840816,0.0,98.1638293658,11.3127015472,109.713037229,60.4992045746,11.4062148428,11.3258261692,45.2781508311,56.576008076,16.9626237977,11.3292458027,26.3729417954,15.1101942842,0.0,26.4194691251,475.603630754,22.50927466,1357.42563715,0.0,26.4160231881,11.312168254,22.5879547073,15.0828523061,890.224630806,101.747234269,82.9636238372,1654.78849763,39.4763403042,694.387601047,218.909994852,22.671163285,79.3278515172,0.0,28.2364234072,16.9711503009,17.0394570078,11.354603011,11.2886187229,75.4222901316,22.6494172593,67.9513142105,45.3031555444,67.9513142105,45.2838012318,22.6494172593,22.6504697819,11.3195487022,132.088418276,52.7820278838,196.111256142,16.9344040247,0.0,48.9891619114,11.261417232,0.0,11.343618031,49.230107275,11.3618617065,39.489263492,16.97457428,22.6225256638,39.5368040822,41.4784446836
2016-02-28,3.3248608917,0.013958628177,0.0163238401737,0.0259010100618,11.3233441615,18.9781615189,22.7784858206,0.0,0.0,18.9597721604,34.230566084,1405.36470979,72.2150697823,34.1591237657,94.8811161712,182.416117451,22.8846918228,0.0,98.7422404905,182.416117451,129.102256492,929.763791837,11.3610543601,45.6487704263,121.778972198,33.9700324846,113.986492606,38.03982153,205.086514142,39.871303062,26.5732557155,17.0330749141,17.0657056726,0.0,34.232575282,11.4685517701,102.511720724,22.5717669482,33.9700324846,0.0,11.38181093,11.4685517701,106.23318136,11.4720124073,22.8829774672,17.1189900509,695.582492974,38.0053973261,75.9694961339,56.9456197547,94.8811161712,0.0,22.7807648693,22.76362601,11.2960754218,140.502625878,8561.47033644,17.1445392553,22.8150590305,22.854372779,22.7545110171,72.2150697823,18.9587044237,17.1189900509,155.878146668,17.125089718,182.609872803,15.1925316661,22.8012693378,22.6603638595,30.4700867883,224.657323756,11.3404540802,51.1112302201,22.8186238317,49.4284903792,125.149524387,11.3863773486,34.2856268204,11.3525314259,144.354207789,0.0,22.6466883231,28.3907491769,45.5478036422,30.301662921,49.3768340875,0.0,110.118669872,299.566653906,22.6845524065,72.3506618953,0.0,91.2412255779,26.5766085454,171.468049561,114.202664566,19.021686209,0.0,41.8081390351,102.511720724,34.4576275993,18.9712123349,40.0864681631,11.3233441615,17.0725776819,22.9856403373,463.620680864,11.3508436306,1518.64415034,22.7501354317,22.7910761962,22.8708808893,26.5343302195,22.7514980667,816.571975106,106.23318136,75.9694961339,1928.46251839,34.1157275882,790.148914474,300.223831828,34.1421023162,117.902649368,0.0,37.8921540051,11.3199283714,45.537130345,22.6398567429,22.9232735109,64.5019687369,26.5961777852,72.2149122819,30.4056749237,72.2149122819,22.7991008802,26.5961777852,22.7981894293,28.4586496444,186.183294016,60.7289103462,220.188681826,11.3354398992,0.0,37.9161797134,0.0,11.3662401487,26.6029651028,30.509402523,17.1684311301,26.583517429,17.1445392553,22.7807648693,26.5640292091,45.543297378
2016-03-06,4.4683598795,0.019432597812,0.0221583534211,0.0330242907473,20.0739780199,18.0944402201,18.0433748369,12.023612584,0.0,24.0799861073,20.0400493164,1420.37032672,44.1537686876,24.0270066929,176.454783088,236.818626484,16.0572129473,12.0671594884,64.2093889536,236.818626484,132.433236405,938.295567546,12.0745755196,18.0797896984,80.441289213,12.032550673,132.44774722,48.2285572598,220.711358408,12.0818981995,20.0340534773,20.0642223699,12.0343818939,0.0,24.0687925286,24.0821778846,128.37034577,18.0500788636,12.032550673,0.0,36.059966493,12.0017515095,140.303206112,18.0699680769,36.2347574546,12.0310110545,782.61817689,36.1069418251,76.1930150245,28.0855529164,176.454783088,12.0508873442,36.1117294491,40.0994315363,0.0,76.2149807049,8311.07652425,12.0163672616,12.0465393065,24.0621152599,11.9799369307,44.1537686876,40.0549492948,12.0310110545,172.735960786,24.0762589443,241.129578215,24.0627982206,24.0785172084,24.0785172084,66.4212436162,309.901390119,0.0,40.1696462877,48.1934338728,40.1575492334,168.283686419,12.0089782136,44.1004059703,0.0,172.607565059,0.0,12.0392976592,24.071261729,36.0911659405,36.107352634,44.1451519778,12.1001598352,100.305724237,400.591586529,12.0091306658,44.2325558349,0.0,108.411585812,24.0627931067,112.677427443,84.4498293959,16.0961006629,0.0,48.1752520345,128.37034577,18.0234255603,16.0390559687,28.0869555387,0.0,12.096503093,24.0858216762,417.628712035,12.045359772,1684.59000821,11.9907589153,24.061461748,16.0523472384,56.0805301843,28.0891959572,954.952616958,140.303206112,76.1930150245,1776.49062885,28.0324292079,887.371831095,413.643294907,44.1394881462,68.3218694968,30.070581636,52.0433328898,12.0308666489,32.1580942291,12.058156771,18.0427799089,60.1419733779,24.0894661699,116.463067895,40.1611418403,116.463067895,44.1718089461,24.0894661699,20.0763677935,24.1128486354,152.525474468,44.0992125236,244.681096723,11.9907589153,0.0,52.0566154609,0.0,0.0,16.0596114789,36.2893626646,18.1283838286,12.0054062659,12.0163672616,36.1117294491,24.0567522171,40.1152382287
