Week,KY,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,contagious flu,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,symptoms of flu,cold,type b flu,treatment for flu,flu shots,high fever,symptoms of rsv,do i have the flu,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,tamiflu dose,robitussin,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,type b flu symptoms,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,is the flu contagious,type a flu symptoms,flu contagious period,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,what is type a flu,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv
2014-04-20,0.1591462273,0.000374953130859,0.00393700787402,0.00843644544432,0.0,0.0,51.4124833046,51.1665505197,50.8476103845,1482.24556978,0.0,51.1143137822,76.6235083226,76.6235083226,152.980969773,800.722580283,0.0,51.5057344836,51.1646745624,127.845566861,51.0727546748,51.4280017119,0.0,0.0,0.0,51.4124833046,0.0,272.216423863,0.0,85.1574951507,51.1492518849,51.1143137822,0.0,0.0,0.0,85.1266751516,8306.62149171,51.0756575666,0.0,50.8322809874,102.375742882,0.0,0.0,76.1908408658,187.223261008,0.0,51.1561517097,50.8936541005,0.0,85.2554757021,50.8782969327,153.032303327,0.0,0.0,0.0,0.0,102.528054906,50.8476103845,136.205816097,272.644790377,0.0,0.0,51.0881938389,51.1726581473,51.1338106427,0.0,51.0264931217,0.0,102.15335532,51.4280017119,51.1054437697,0.0,0.0,221.476347235,50.8832199858,988.768161343,51.0110912222,0.0,0.0,51.2059175714,527.320426477,51.4124833046,85.1574951507,1468.02981655,51.0419043247,306.510555934,229.5245205,101.837749454,102.398762714,51.0842043158,0.0,0.0,0.0,0.0,51.0110912222,0.0,51.3969742599,0.0,51.1357400114,0.0,68.2032052585,50.8322809874,169.833392604,0.0,85.208878451,50.9243962655,50.918874727,0.0,51.0756575666,0.0,50.8782969327
2014-04-27,0.1221622722,0.000544662309368,0.00472040668119,0.00780682643428,0.0,37.9357953651,0.0,50.1996948073,37.7412528247,1354.22230488,0.0,37.5027407951,56.2874085003,56.2874085003,74.9767915821,789.395757936,56.2874085003,94.2181629286,37.7526412535,75.2712756383,37.9357953651,37.6811796393,37.3670252072,0.0,0.0,94.1785522141,0.0,250.47249769,0.0,37.5920383881,37.6698127676,37.5027407951,0.0,37.5008775389,0.0,56.3362573541,7096.26899574,0.0,0.0,37.5645854387,207.494288448,0.0,37.7952267932,0.0,200.48080241,0.0,0.0,37.5250242137,0.0,94.0222903106,0.0,62.6220240084,0.0,0.0,50.1846648484,0.0,87.841220489,0.0,100.255629952,150.577329192,56.3440174509,75.5965275613,0.0,56.3783595906,37.6957677355,50.0938482058,37.5532759322,0.0,93.6901302571,37.6811796393,37.7298712648,0.0,0.0,112.794983995,93.7239552347,1091.61840989,37.692553373,0.0,0.0,0.0,625.896288878,94.1785522141,37.5920383881,1343.39638987,37.7640365572,288.378425049,175.493221785,50.1277545271,137.775817054,37.7640365572,0.0,0.0,0.0,0.0,56.5639646985,0.0,0.0,37.7247714361,37.5859522958,0.0,283.024920423,0.0,175.14529426,0.0,0.0,75.0187528694,0.0,0.0,0.0,37.5008775389,37.6957677355
2014-05-04,0.0443196927,0.00035746201966,0.00536193029491,0.00911528150134,0.0,0.0,0.0,41.0739030449,41.1418132041,1095.24563651,0.0,41.213540953,123.06919513,123.06919513,136.491512707,902.699593886,81.8897630212,82.2978721528,40.9130714968,81.9087828257,0.0,41.1542277524,0.0,0.0,0.0,54.6598983959,0.0,287.060155671,41.1006789535,68.362979212,0.0,41.213540953,0.0,40.9747805036,0.0,82.0010674097,7758.49762021,0.0,41.0262212017,41.1170065636,123.097011358,0.0,41.2787865531,41.0014618649,164.066252254,41.0510104592,0.0,40.9449744902,0.0,68.5367471147,0.0,102.245481832,0.0,0.0,82.1282486126,0.0,61.6156139959,0.0,68.3795910216,246.270080506,40.9767323945,81.9495610073,40.9520327366,81.8469984496,0.0,61.5548502185,95.8063972503,0.0,0.0,41.1542277524,40.9500745763,0.0,0.0,109.476518225,40.9911229587,972.308435978,0.0,0.0,0.0,41.2662967539,669.22420319,54.6598983959,68.362979212,1618.50811345,61.7486862367,246.28097052,109.385978289,41.0309898753,164.195496693,41.0138377966,0.0,0.0,0.0,40.8904136684,82.3332995904,40.9377327817,81.7522704601,41.2787865531,40.9890933997,40.9377327817,82.1497361532,0.0,204.718762349,0.0,82.1020209185,54.7920844624,41.0922298197,0.0,0.0,40.9747805036,81.9742892997
2014-05-11,0.0146056475,0.000883860703553,0.00353544281421,0.00530316422132,49.9345270168,0.0,0.0,49.6068363232,0.0,1132.98057425,50.1664860292,50.211912971,50.1362470382,50.1362470382,99.7216587058,749.275337871,0.0,0.0,74.8011407306,133.375777321,0.0,0.0,0.0,0.0,0.0,83.1580769344,50.4555861913,183.019931923,0.0,100.258117098,49.5769076135,50.211912971,0.0,0.0,0.0,100.318696021,7953.85502693,0.0,0.0,0.0,100.167385771,50.2422433322,0.0,49.4724409208,266.248344168,0.0,0.0,99.0940299902,0.0,100.199485847,0.0,100.099523024,0.0,0.0,50.253958091,49.8816782776,66.7005730258,0.0,75.2293544446,116.546427218,49.7269133854,0.0,0.0,49.6818164265,50.121141209,50.0156547423,66.6198371542,0.0,49.9864254576,0.0,0.0,0.0,0.0,133.224557745,49.7914898734,700.093974223,0.0,50.1290585491,0.0,0.0,481.81555941,83.1580769344,100.258117098,1619.36757332,50.2504364148,283.223544078,49.9763688821,74.6985049875,125.240946746,50.211912971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3486887629,49.9604590147,0.0,100.462208044,50.0534946984,116.30025127,0.0,0.0,0.0,0.0,50.0836928853,0.0,0.0,0.0
2014-05-18,0.0046598322,0.000390320062451,0.00448868071819,0.00800156128025,0.0,0.0,0.0,0.0,53.9099282572,1364.64331679,0.0,71.9763019749,53.6345662267,53.6345662267,107.347311696,969.572924954,53.6544254182,54.0484969506,0.0,143.665291872,0.0,107.326524932,0.0,0.0,54.2002647052,107.519770338,53.9399611198,161.411971102,0.0,0.0,107.24420695,71.9763019749,0.0,0.0,0.0,80.9422795134,7868.92339055,0.0,53.7516254642,0.0,215.364621748,0.0,0.0,53.719186342,71.7266868823,0.0,0.0,0.0,0.0,107.926508138,0.0,143.351070916,0.0,53.6632624659,53.6670177035,0.0,81.0648449649,0.0,54.2166394075,197.601539897,107.618790809,0.0,0.0,107.820562728,0.0,54.1348646874,0.0,0.0,107.918212825,107.326524932,0.0,0.0,0.0,161.000760183,53.5898204508,862.382676906,0.0,54.183899891,0.0,54.1348646874,770.216079856,107.519770338,0.0,1529.44147293,53.7354010074,305.076487245,161.710463497,53.9424678261,134.649026206,161.206203022,0.0,0.0,0.0,0.0,0.0,0.0,53.7074356353,0.0,53.8256815412,0.0,107.855595724,0.0,161.206823183,0.0,53.9750565439,54.2002647052,0.0,107.211914205,0.0,0.0,0.0
2014-05-25,0.0157273919,0.0,0.00438020148927,0.00591327201051,0.0,0.0,0.0,0.0,56.7910446748,1041.51703067,0.0,56.9197264401,56.7568022602,56.7568022602,113.245590075,832.457287483,56.7308418894,57.1010958741,56.7179015365,56.8167900343,0.0,0.0,0.0,0.0,0.0,113.294131354,0.0,170.152658009,0.0,0.0,0.0,56.9197264401,0.0,0.0,0.0,132.497617645,9267.2319654,0.0,56.6713766096,0.0,113.575890098,0.0,0.0,0.0,132.423357824,0.0,56.8029754249,56.6086974436,0.0,170.53963901,0.0,141.713115557,56.7910446748,0.0,56.665728731,0.0,75.8071166074,0.0,94.6199978707,56.7885442705,0.0,56.7226011139,0.0,56.4441118617,0.0,56.6173949906,75.715357971,0.0,56.8048283906,0.0,0.0,0.0,0.0,142.234878222,0.0,947.307734619,0.0,0.0,0.0,113.537202922,566.752313168,113.294131354,0.0,1403.73387132,56.6315206243,245.885110664,132.486657282,0.0,142.106163773,0.0,0.0,0.0,56.7171184487,0.0,0.0,56.7739183043,0.0,57.0471863839,0.0,56.7739183043,113.761534935,0.0,207.688850255,0.0,56.8424858385,0.0,0.0,56.9076425596,0.0,0.0,0.0
2014-06-01,0.0155022737,0.000559597090095,0.00391717963067,0.00503637381086,0.0,0.0,0.0,0.0,0.0,810.71700729,0.0,56.4825263411,84.8953153475,84.8953153475,112.781859191,640.647446572,0.0,56.8490568291,84.8953770757,113.066050978,0.0,0.0,0.0,0.0,0.0,56.320292003,0.0,112.946035913,0.0,56.1931342531,0.0,56.4825263411,0.0,56.1762035107,56.6094762163,56.6948085592,9037.72840588,0.0,0.0,0.0,56.6823139103,0.0,0.0,0.0,131.800709441,0.0,0.0,0.0,0.0,169.702225569,0.0,112.72675639,0.0,0.0,56.1592829675,0.0,84.5653370036,0.0,56.2270263727,75.362086007,56.7119059079,56.8147069458,0.0,84.7954351788,0.0,75.3107753383,75.3390532013,0.0,0.0,0.0,0.0,0.0,0.0,168.681079118,0.0,528.17521661,0.0,0.0,56.4822166428,0.0,451.467492643,56.320292003,56.1931342531,981.812655973,0.0,169.527030759,94.2906824971,56.1762035107,84.9209710623,56.2609594001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7729213606,0.0,0.0,112.996578412,0.0,56.3824288364,56.2439877683,0.0,0.0,0.0,0.0,0.0,56.1762035107,0.0
2014-06-08,0.0052235687,0.000190548780488,0.00381097560976,0.00533536585366,0.0,0.0,0.0,0.0,0.0,1218.99971448,0.0,60.4923415447,0.0,0.0,139.45666851,638.963273161,0.0,60.8025326962,59.5872457768,59.9581549957,0.0,0.0,0.0,0.0,0.0,59.8494478482,0.0,119.698844918,0.0,0.0,120.944766395,60.4923415447,0.0,0.0,0.0,60.4541466524,8533.97762111,0.0,0.0,0.0,89.4707358071,0.0,60.6737137709,59.533547623,179.188269874,0.0,0.0,60.3280097989,0.0,120.018697602,0.0,117.974271303,0.0,0.0,241.525241324,60.3644507592,150.881836248,0.0,90.6549007097,89.4264532464,58.9515583683,0.0,0.0,60.5187844134,0.0,0.0,58.898272838,0.0,119.675694201,0.0,0.0,0.0,0.0,181.362439957,60.3813103311,739.769843423,0.0,0.0,0.0,0.0,478.496492098,59.8494478482,0.0,1320.48868549,59.0049404012,79.8654721091,59.7568640493,89.5041538833,79.8052914906,60.4906307481,0.0,0.0,0.0,0.0,59.7024344235,0.0,60.5454395346,0.0,0.0,0.0,181.419519727,0.0,178.676399889,0.0,0.0,60.4177065398,0.0,0.0,0.0,0.0,0.0
2014-06-15,0.0047125353,0.000407664084794,0.00407664084794,0.00550346514472,0.0,0.0,0.0,61.2541175255,61.2171617985,893.51638386,0.0,60.6475604448,0.0,0.0,60.9006446194,690.208807629,60.5561687021,60.8642278981,60.9372710003,81.1901052385,0.0,0.0,0.0,0.0,0.0,60.6716525355,0.0,162.281363741,0.0,60.7356839355,60.5196890824,60.6475604448,0.0,0.0,0.0,60.5744250086,7714.72503738,0.0,0.0,0.0,142.085058037,0.0,0.0,60.857571893,243.458888101,0.0,61.5327141789,61.0200121041,0.0,122.286234039,0.0,60.6047005053,0.0,0.0,60.8643113787,61.2726121262,60.9923929124,0.0,61.198700652,61.0141009525,0.0,60.7025280223,0.0,0.0,0.0,60.8302166925,91.0303338548,0.0,60.7141940925,0.0,0.0,0.0,0.0,60.6109706648,0.0,690.933662137,0.0,0.0,0.0,60.7943624066,567.546161644,60.6716525355,60.7356839355,1362.68817595,0.0,152.364339976,81.2819743882,60.6292600343,60.8524964922,0.0,60.4468615384,0.0,0.0,0.0,60.9034066906,0.0,60.6776522964,0.0,0.0,0.0,91.4056922908,0.0,202.430782648,0.0,0.0,0.0,61.1433839596,0.0,0.0,0.0,60.68991335
2014-06-22,0.0,0.000201369311317,0.00362464760371,0.00644381796214,0.0,0.0,0.0,0.0,0.0,762.519846149,59.960661952,60.4964274498,0.0,0.0,119.809105625,481.523737051,0.0,90.6014533751,0.0,160.635059484,0.0,60.1305354397,0.0,0.0,0.0,90.2885088877,0.0,120.274172601,0.0,60.0670915742,60.0469336271,60.4964274498,0.0,0.0,0.0,60.2186038214,7059.86489096,0.0,0.0,0.0,140.414675305,0.0,60.5330697439,60.0962706838,140.39649416,0.0,0.0,119.98544667,0.0,120.559309057,0.0,60.1010226082,0.0,0.0,60.234197609,0.0,90.2279284767,0.0,120.773532504,180.545577495,60.3138793887,0.0,0.0,150.287977543,0.0,0.0,60.0943286615,0.0,120.675435619,60.1305354397,0.0,0.0,0.0,80.2473261966,0.0,682.847601068,0.0,0.0,0.0,60.2956851567,480.639260351,90.2885088877,60.0670915742,1307.33029423,0.0,220.698381981,120.674073797,0.0,80.1989478636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1375021545,60.2691762538,0.0,0.0,80.3382793168,0.0,60.1867498628,0.0,120.560292649,60.1913692359,0.0,60.1235985334,0.0,0.0,0.0
2014-06-29,0.021019443,0.0,0.00223048327138,0.00619578686493,64.862502609,0.0,0.0,0.0,64.4026747307,1322.04527398,65.4223398381,0.0,64.9926467692,64.9926467692,108.068985205,952.849255417,64.9926467692,65.5805558957,64.9534945724,194.921739614,0.0,0.0,0.0,0.0,0.0,64.9339361579,0.0,151.507537783,0.0,65.1103870713,65.3435177419,0.0,0.0,0.0,0.0,0.0,7448.50530862,0.0,64.2669677099,65.5013523258,108.271013627,65.2088303539,0.0,64.2669677099,389.697307413,0.0,65.4264569115,0.0,0.0,130.308145063,0.0,129.86663967,65.18911789,0.0,86.7676510079,0.0,64.3638428497,0.0,195.449186085,65.6997210488,0.0,0.0,0.0,0.0,0.0,65.0514636441,65.2364178772,0.0,108.467722323,0.0,0.0,0.0,0.0,86.6429404998,65.0514636441,390.311985121,0.0,0.0,0.0,65.6400843882,259.303627254,64.9339361579,65.1103870713,955.210354216,65.3744907268,108.316792251,195.213278799,0.0,130.37449021,0.0,0.0,0.0,0.0,0.0,65.1497286949,64.383252935,65.4420750839,0.0,0.0,64.383252935,195.626491062,65.0067924489,108.068949858,0.0,0.0,0.0,64.3250577681,0.0,0.0,0.0,65.0710929331
2014-07-06,0.0095817563,0.0,0.00162568583621,0.00345458240195,0.0,0.0,0.0,0.0,0.0,1041.78220058,61.1016039509,61.3050293878,61.5717627021,61.5717627021,152.765966838,612.624462122,60.9498283761,0.0,61.009583463,61.2779020919,0.0,0.0,0.0,0.0,0.0,121.982425232,0.0,183.582913709,0.0,0.0,0.0,61.3050293878,0.0,0.0,0.0,0.0,6672.16646356,0.0,0.0,0.0,163.324459037,0.0,0.0,0.0,204.112318083,61.0971391395,61.4538280028,61.5717627021,0.0,61.1016039509,0.0,122.024043276,0.0,61.0786863642,61.4194596939,0.0,92.1624358389,0.0,61.5903307849,122.676155531,0.0,61.0971391395,0.0,61.7392795897,0.0,61.6461022888,61.1569496066,0.0,61.326571742,0.0,0.0,0.0,0.0,122.152626826,60.8764390583,694.948531341,0.0,61.1569496066,0.0,0.0,326.010109889,121.982425232,0.0,1002.08765229,61.0418142323,142.844178081,92.2448358016,61.1384899176,60.9912126158,0.0,0.0,0.0,0.0,0.0,92.1146910447,0.0,0.0,61.2080903607,0.0,0.0,102.173356554,61.0647624652,91.7645700852,0.0,61.6647152424,0.0,61.1384899176,0.0,0.0,0.0,0.0
2014-07-13,0.0053027893,0.0,0.00233595243151,0.00297303036738,0.0,0.0,0.0,61.4022051179,61.4105769906,981.329001718,0.0,0.0,61.00591844,61.00591844,183.343507937,776.786895612,0.0,0.0,60.9691678868,92.0449502651,0.0,61.1759077454,0.0,0.0,0.0,0.0,0.0,142.901561865,0.0,61.3096761771,61.3643340863,0.0,0.0,0.0,0.0,61.3060325944,7418.2160512,0.0,0.0,0.0,91.9239393621,61.5508337536,0.0,61.2358535688,142.950867974,0.0,0.0,61.328159649,0.0,122.896635643,0.0,81.6573396965,0.0,0.0,92.1438123454,61.1348950118,61.5036172811,0.0,91.9023858265,102.249269315,61.5508337536,0.0,0.0,81.8116326867,0.0,61.3275623709,0.0,0.0,0.0,61.1759077454,0.0,0.0,0.0,92.0973460116,91.7578560841,797.842219829,0.0,0.0,0.0,0.0,428.595257207,0.0,61.3096761771,1126.45122006,0.0,102.150000435,61.0795526204,61.4746055869,184.268792274,122.767353987,0.0,0.0,0.0,0.0,91.9300922737,0.0,61.184219642,0.0,0.0,0.0,122.803508453,0.0,91.7577727554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-20,0.0,0.0,0.00150489089541,0.0035741158766,62.4062291633,0.0,0.0,0.0,61.3835026308,903.038538405,0.0,0.0,62.2933788393,62.2933788393,60.9194170689,512.753640863,0.0,61.3530733785,81.9599278521,61.5816141282,0.0,0.0,0.0,0.0,0.0,124.474213182,0.0,143.491608152,0.0,61.3280021763,0.0,0.0,0.0,0.0,0.0,62.4439368547,6475.56855262,0.0,0.0,62.3121588752,183.928572963,0.0,0.0,0.0,204.961657448,0.0,0.0,0.0,0.0,123.250339928,0.0,61.3835026308,0.0,0.0,61.1124524536,62.4250773147,61.082953103,0.0,61.9002512696,61.2234486904,60.8434843484,0.0,0.0,62.5005839096,0.0,61.0389334983,60.7884887313,0.0,62.2371065911,0.0,0.0,0.0,0.0,124.887873709,0.0,698.206545096,0.0,0.0,0.0,0.0,143.208259742,124.474213182,61.3280021763,1130.79977289,125.114667669,214.101008955,61.550461956,0.0,164.006389492,62.3121588752,0.0,0.0,60.9906269949,0.0,61.4205587748,61.3649913212,124.399296412,0.0,60.8618383406,61.3649913212,184.094973964,0.0,92.2653389174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-27,0.0,0.000584112149533,0.00233644859813,0.00408878504673,0.0,0.0,0.0,0.0,59.7335505983,773.608017353,0.0,89.4290380446,0.0,0.0,177.071169282,516.14128392,0.0,60.0596664341,0.0,148.375851061,0.0,0.0,0.0,0.0,0.0,59.294478982,0.0,158.443398817,0.0,0.0,0.0,89.4290380446,0.0,0.0,0.0,59.7155368617,6819.7577577,0.0,0.0,59.6574439588,138.715721747,0.0,0.0,59.6214406733,148.392558101,0.0,118.835384239,59.1128020604,0.0,59.0771382281,0.0,59.6214406733,0.0,0.0,0.0,59.7876570753,59.437973675,0.0,89.1860730043,89.0068925534,0.0,0.0,0.0,59.3305709494,0.0,178.264384665,59.5316222933,59.9142875139,59.3767731669,0.0,0.0,0.0,0.0,79.3173309797,59.0771382281,774.176524131,0.0,59.1306501287,0.0,0.0,356.462414303,59.294478982,0.0,1251.86515831,0.0,99.1108032694,59.5061883079,59.3856655135,148.240617241,59.6394368824,0.0,0.0,0.0,0.0,0.0,0.0,59.6034553217,0.0,0.0,0.0,178.655843999,59.0415174031,138.530684626,0.0,0.0,0.0,0.0,59.0771382281,0.0,0.0,0.0
2014-08-03,0.0055506217,0.000179179358538,0.00250851101953,0.00555456011467,0.0,0.0,0.0,0.0,0.0,1094.64190161,0.0,89.9518011043,120.02094682,120.02094682,119.457079577,636.950884741,0.0,60.2282972699,0.0,119.73738417,0.0,59.6192261252,0.0,0.0,0.0,177.712097024,0.0,149.512523667,0.0,89.1237991321,120.420169806,89.9518011043,0.0,0.0,0.0,0.0,6959.34419197,0.0,0.0,59.2730831096,89.1328653526,0.0,0.0,59.8661307199,178.862199371,0.0,0.0,60.101041586,0.0,99.6284451854,0.0,59.7241895262,0.0,0.0,59.6552389468,0.0,59.6574261304,0.0,0.0,118.954721585,59.7837181042,0.0,0.0,0.0,0.0,59.3446473512,60.1191880358,0.0,59.5716126779,59.6192261252,0.0,0.0,0.0,79.5522566359,0.0,497.809870343,0.0,0.0,0.0,0.0,337.512233224,177.712097024,89.1237991321,1614.53519323,60.264755077,178.976095853,79.5345650613,59.6012360148,158.978656758,59.3267400949,0.0,0.0,0.0,0.0,89.1327950443,0.0,59.7510392997,0.0,0.0,0.0,59.4906646364,59.2552190098,59.5131034133,0.0,0.0,59.4997745596,0.0,0.0,0.0,0.0,0.0
2014-08-10,0.0,0.000178094390027,0.00160284951024,0.00356188780053,0.0,0.0,0.0,0.0,0.0,987.149264874,0.0,53.7447354013,53.4854903707,53.4854903707,80.6900195693,609.536234869,53.5177591432,53.9897941376,53.453260488,135.028547459,0.0,54.068355907,0.0,0.0,0.0,89.5715975614,54.2193983654,107.653956224,0.0,53.8919865396,53.9543563615,53.7447354013,0.0,0.0,0.0,80.5443466695,6439.11712856,0.0,0.0,54.0846808937,71.7091772963,0.0,0.0,0.0,161.345604746,0.0,54.1535981247,0.0,0.0,80.9644819369,0.0,134.454976836,0.0,0.0,106.874320217,0.0,0.0,0.0,53.7188138516,107.585669483,54.0194400241,53.453260488,0.0,53.8017186014,0.0,53.6961968649,107.478140983,0.0,53.655814208,54.068355907,0.0,0.0,0.0,134.929738589,53.7332587551,448.86975232,0.0,0.0,0.0,53.843215511,358.006847718,89.5715975614,53.8919865396,1348.15990239,54.0224756111,179.354127663,80.8765061016,0.0,80.8602299086,0.0,0.0,0.0,0.0,0.0,53.736740667,0.0,0.0,108.431273075,0.0,0.0,53.9734682247,53.8107505032,161.01119099,0.0,0.0,0.0,53.875719716,0.0,0.0,0.0,0.0
2014-08-17,0.0,0.0,0.00267737617135,0.0053547523427,38.2202552946,0.0,0.0,38.1817148141,38.0780853107,1190.51773253,0.0,56.9576653634,37.9344316784,37.9344316784,75.5665317433,683.522739199,0.0,38.1509319779,50.5741852034,63.3707738209,38.2666109711,38.0322080994,0.0,37.6687931477,0.0,37.9306498113,38.3556898208,126.435445735,0.0,94.7640529686,37.8743974351,56.9576653634,0.0,0.0,56.8173011661,38.1471090302,8363.11931354,0.0,0.0,113.142654848,101.285758861,0.0,0.0,37.9635991852,278.333474825,0.0,76.6182833071,75.4284365652,0.0,76.0639797563,0.0,88.4555779851,0.0,0.0,37.6801391697,38.0703719405,94.741121049,0.0,126.519428383,75.6936428581,38.0588911287,37.6914920288,0.0,37.9984222732,0.0,151.582089718,76.2481466728,0.0,56.9518356649,38.0322080994,0.0,0.0,0.0,113.921622431,37.6801391697,696.891908942,0.0,0.0,0.0,38.1855621733,391.585407057,37.9306498113,94.7640529686,1560.32131599,0.0,151.871365558,101.305299988,113.668860628,101.133176249,0.0,0.0,0.0,0.0,0.0,75.9719968005,0.0,37.7825617769,38.2279536452,0.0,0.0,151.707223367,38.0666056346,164.232909049,0.0,38.1125659191,38.1740117915,38.1278800552,0.0,0.0,0.0,0.0
2014-08-24,0.0044157909,0.00017135023989,0.00188485263879,0.00496915695682,0.0,0.0,0.0,38.9389774398,38.8332926397,1524.91192128,38.5801442331,0.0,38.7464407503,38.7464407503,128.752484146,748.872853518,0.0,77.7219648153,38.6033922862,116.361401751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.703277615,0.0,77.5864437134,0.0,0.0,0.0,0.0,0.0,38.6665663902,8064.8973777,0.0,58.0217029162,77.5454996693,96.7980647046,0.0,38.9979401555,38.6423470553,322.676994298,0.0,0.0,38.747258481,0.0,38.8313880791,0.0,103.12166314,0.0,0.0,0.0,38.7881981093,115.880005123,0.0,38.9036853152,103.355477038,38.7669164896,0.0,0.0,38.7611608345,0.0,154.837721345,51.6696087731,38.835361439,38.6849815815,0.0,0.0,0.0,0.0,103.327493307,77.6900141137,892.083585011,0.0,0.0,0.0,77.6707228781,709.330802734,0.0,77.5864437134,1941.78094209,77.4831690649,245.342017932,77.4286940809,38.7990624225,64.55096314,0.0,0.0,0.0,0.0,0.0,142.111903044,0.0,38.7182110275,116.958399994,38.7815054026,0.0,129.316534854,38.8215852859,180.386843005,0.0,58.2425462957,38.6150268228,0.0,0.0,0.0,0.0,38.6266683744
2014-08-31,0.0,0.000967305088025,0.00290191526407,0.00367575933449,0.0,0.0,0.0,0.0,0.0,1105.97332372,0.0,83.0226120488,41.4487513137,41.4487513137,137.851883074,801.649861746,0.0,41.5926060397,62.0051169999,96.7761548236,41.7001082046,0.0,0.0,0.0,0.0,124.109943975,0.0,165.68472119,0.0,166.632267289,82.8475643728,83.0226120488,0.0,41.4737505606,0.0,69.0839104272,7212.20389127,0.0,41.5532401861,55.2546186568,193.401734127,41.7210515014,41.6369836085,0.0,290.06496486,0.0,41.6369836085,41.4170687744,0.0,41.5139355225,0.0,82.8051432476,0.0,0.0,41.5363808091,41.2834354257,82.4424106903,0.0,69.0464829026,144.974771247,41.6329261663,0.0,0.0,41.4755737918,0.0,234.769102523,82.9398101073,0.0,55.3466490707,0.0,0.0,0.0,0.0,110.571768061,41.4003994817,1176.08320062,0.0,0.0,0.0,41.4909808509,593.120727501,124.109943975,166.632267289,1661.94884485,41.526373194,290.185920388,96.7720010532,82.9090102478,165.72228421,41.2585208599,0.0,0.0,0.0,0.0,62.3737930701,0.0,41.2959039957,41.7715765411,41.6203672142,0.0,124.563966675,0.0,124.047586445,0.0,0.0,0.0,0.0,0.0,0.0,41.4737505606,41.3284219916
2014-09-07,0.0198639321,0.00096,0.00224,0.0048,0.0,0.0,0.0,41.3769652339,41.4145477751,936.656676678,41.3397247439,62.1929039805,61.955274901,61.955274901,315.82912605,688.40583791,41.4145477751,41.6406508566,103.310745043,179.195838253,0.0,0.0,0.0,41.3397247439,0.0,41.2523056759,0.0,220.046671629,0.0,61.9531402844,0.0,62.1929039805,0.0,0.0,41.2274160521,165.608233865,7295.68785526,0.0,0.0,82.6046545358,151.419098931,41.314683035,0.0,0.0,247.726788254,0.0,0.0,68.7522212229,0.0,96.5033586546,0.0,206.349089884,0.0,0.0,82.716922708,41.4520609524,179.037430464,0.0,96.2954637202,96.4036896156,41.3832589915,0.0,0.0,137.691782915,41.209501781,495.114608653,61.9740150217,0.0,82.2810339035,0.0,0.0,0.0,0.0,123.909053703,41.2149794259,1157.76649496,0.0,0.0,0.0,41.5398565429,646.04918636,41.2523056759,61.9531402844,1655.95683785,55.140510853,357.96608955,302.934471425,82.6049918613,41.1998399671,41.2841341416,0.0,0.0,0.0,0.0,206.555385635,0.0,82.5922684316,83.1048582775,0.0,0.0,137.857546306,41.2833897603,164.77447395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
