Week,WI,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,cold or flu,expectorant,how long contagious,how to get rid of the flu,influenza a treatment,is influenza contagious,contagious flu,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,influenza treatment,flu treatment,body temperature,flu incubation period,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,influenza a and b,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu contagious,symptoms of influenza,symptoms of influenza b,is the flu contagious,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,influenza incubation period,how long are you contagious with the flu,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,how long is flu contagious,flu vaccine,cold vs flu,respiratory flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,how long is rsv contagious,symptoms of the flu,early flu symptoms,flu headache,what is rsv,incubation period for influenza
2014-06-22,0.3935286401,0.0,0.0,0.00153374233129,36.112743075,0.0,0.0,36.0942952696,941.521367193,0.0,36.0383150471,48.1962886224,48.1962886224,36.2477581147,614.816568924,36.1827781824,0.0,36.2592976529,48.1235579991,36.0256981986,0.0,0.0,36.0725517182,0.0,0.0,36.2143549152,36.1500829009,60.1101104286,54.1470710951,0.0,36.0383150471,0.0,0.0,0.0,0.0,36.3361414565,6296.3816994,36.1596834856,36.2040664424,0.0,84.2969622512,0.0,36.1263516395,36.1821545409,0.0,36.2374019417,156.928135099,0.0,54.217988256,54.0746839861,0.0,72.1233795269,0.0,96.3415170729,0.0,0.0,0.0,0.0,36.1525827867,36.1276189086,48.1344437557,217.174656274,36.1930444951,0.0,36.2812198401,0.0,36.1596834856,36.0988322958,0.0,36.0725517182,36.105176878,0.0,36.101839469,36.193689756,36.2258859027,36.0582908086,579.348692085,0.0,0.0,0.0,0.0,35.9858388535,337.08991652,36.2143549152,54.1470710951,938.31918058,36.0834202183,0.0,144.392434604,0.0,84.4900271052,60.1752962143,0.0,96.5671947252,0.0,0.0,0.0,108.37767895,0.0,0.0,36.203987207,36.2155326587,36.203987207,0.0,0.0,132.540588667,54.1199052686,168.506866877,36.1718731859,0.0,36.1378611057,36.1378611057,36.101839469,0.0,0.0
2014-06-29,0.2088772846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.257475717,0.0,0.0,0.0,0.0,52.4051973109,641.21922011,0.0,39.2911123875,39.3267236676,156.729935609,0.0,0.0,0.0,116.23355921,0.0,0.0,136.624499039,39.6784333956,78.3185879186,38.9693452211,39.3947124142,0.0,0.0,0.0,0.0,0.0,39.5946983839,6130.76812179,0.0,39.2437308833,0.0,91.5016094291,0.0,52.290706274,0.0,0.0,78.6059512921,157.211598549,0.0,39.2911123875,116.960274773,0.0,0.0,0.0,65.3898876021,0.0,0.0,0.0,39.642503634,0.0,0.0,116.338684527,143.973761931,0.0,0.0,116.408873779,0.0,78.3693289222,39.4008170976,0.0,116.23355921,0.0,0.0,0.0,0.0,116.725776339,39.606638884,694.386708075,0.0,0.0,39.2082696806,39.1846644611,39.1536380926,392.130091395,136.624499039,38.9693452211,861.979127938,0.0,0.0,156.78899787,0.0,118.481562121,52.2708714069,0.0,98.2772222435,0.0,0.0,77.5123865776,39.0574932289,0.0,0.0,0.0,59.1811754727,0.0,0.0,0.0,144.053224898,0.0,78.449734503,39.2319033574,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-06,0.1261034048,0.0,0.0,0.00347826086957,35.485461741,0.0,0.0,0.0,1200.0177806,0.0,0.0,35.5382450216,35.5382450216,53.571079628,676.473553583,0.0,0.0,71.6325436513,153.964171005,0.0,0.0,0.0,35.4212733869,0.0,0.0,53.2779374281,0.0,153.892943279,0.0,35.5910204201,0.0,0.0,0.0,0.0,0.0,71.1606036716,6009.43485741,0.0,0.0,0.0,124.118432236,35.5176432359,0.0,0.0,0.0,35.5391300134,154.454693026,0.0,35.6978994234,71.1913624629,0.0,0.0,0.0,35.5730904217,0.0,0.0,0.0,0.0,35.5176432359,35.4516999547,35.6976391879,118.680709541,35.6655366741,35.8054544678,70.926384177,0.0,89.0162173855,35.5167166331,0.0,35.4212733869,0.0,0.0,0.0,35.3999288413,106.660810216,35.6546946595,796.175462148,0.0,0.0,0.0,0.0,35.8487631518,272.669685358,53.2779374281,0.0,1042.36426868,0.0,0.0,177.693810749,0.0,71.3471004793,124.665383534,0.0,71.4388959059,35.7299155343,0.0,0.0,35.5328402007,0.0,0.0,0.0,35.5167360659,0.0,0.0,0.0,59.3494720774,0.0,59.2813286103,35.4632098411,0.0,35.3999288413,35.3999288413,0.0,0.0,0.0
2014-07-13,0.5148005148,0.0,0.0,0.00196463654224,0.0,0.0,0.0,35.1228528424,895.697719503,0.0,35.2253637317,106.027334976,106.027334976,35.1228528424,682.774930557,0.0,0.0,35.4036416801,199.768571969,0.0,0.0,0.0,0.0,0.0,0.0,35.4044534697,0.0,129.120602762,35.1205618131,70.0553952239,35.2253637317,35.4249756009,0.0,0.0,0.0,35.3172693725,6407.41098393,0.0,0.0,0.0,94.0548081395,0.0,35.2265386242,35.266769993,0.0,0.0,247.515485976,0.0,0.0,58.7165547192,0.0,35.2518689179,0.0,152.906085808,35.2136893639,0.0,0.0,35.2774053278,35.4998472281,53.0238567113,0.0,94.1754927133,0.0,0.0,35.2518689179,0.0,52.925699938,0.0,0.0,0.0,35.4463352486,0.0,0.0,35.564275263,82.3396207237,0.0,671.702198545,0.0,35.0382449464,0.0,0.0,0.0,317.385833096,35.4044534697,35.1205618131,1010.54669655,0.0,0.0,129.25494146,0.0,70.4955699954,70.5348973178,0.0,70.7040653169,35.0804978797,0.0,0.0,70.5917580242,0.0,35.5965770571,0.0,35.5320320397,0.0,0.0,0.0,129.578331416,35.4998472281,35.2784605024,35.2639294879,0.0,0.0,0.0,0.0,35.1122545163,0.0
2014-07-20,0.3978779841,0.0,0.0,0.00331674958541,0.0,0.0,0.0,71.2129554095,837.568954198,0.0,35.0968040659,35.5098959388,35.5098959388,106.133829141,542.072460329,35.5206013642,0.0,35.5957204607,70.5745721349,0.0,0.0,0.0,0.0,0.0,0.0,35.2222805331,0.0,105.750417439,70.4478560332,35.2771685366,35.0968040659,35.2203632144,0.0,0.0,0.0,35.1885088009,6307.26793377,35.3886323295,35.35661391,0.0,94.1372605816,0.0,35.3104609379,71.0412027284,0.0,0.0,82.5782240688,0.0,70.5970196727,35.3005924359,0.0,35.1390766393,0.0,142.339878858,0.0,0.0,0.0,35.1850307964,0.0,70.2781532785,0.0,141.365736997,0.0,0.0,35.202676778,0.0,0.0,35.2522753526,0.0,0.0,35.4991969645,0.0,0.0,35.1673045172,88.4219750607,35.3165751582,625.194528268,0.0,0.0,0.0,0.0,35.62801171,258.987523522,35.2222805331,70.4478560332,846.730735794,0.0,0.0,82.3399607561,35.1673045172,53.2125881422,35.1779034637,0.0,88.2711504401,0.0,0.0,0.0,70.6563835971,0.0,0.0,35.2434377016,35.3857792502,35.2434377016,35.1885088009,0.0,70.6563129376,0.0,117.714271915,53.0413501517,0.0,35.1903041606,0.0,35.2416315497,0.0,0.0
2014-07-27,0.3389830508,0.0,0.0,0.0016835016835,0.0,34.1858506349,0.0,35.0126847324,874.714783858,34.1035989642,104.943025801,68.4019299005,68.4019299005,69.0251553247,586.499125331,34.9599230014,34.216080623,35.0021196495,80.3040011491,0.0,34.216080623,0.0,68.3099196121,0.0,0.0,68.9281006869,0.0,114.605651524,0.0,0.0,104.943025801,0.0,0.0,0.0,0.0,68.3923199976,6407.48461151,51.3789655802,34.2995966594,34.9704626224,137.772714202,0.0,0.0,0.0,34.2470921764,0.0,126.601716991,0.0,45.9993954325,57.3442299633,0.0,0.0,0.0,68.9036952048,0.0,0.0,0.0,0.0,0.0,35.0444182835,51.8312769568,103.898616667,0.0,0.0,45.9508753719,0.0,51.8919319317,68.2477328017,0.0,68.3099196121,0.0,0.0,34.2167973917,0.0,86.5132642828,34.0319527479,690.560921742,0.0,34.174819145,0.0,0.0,0.0,218.139053896,68.9281006869,0.0,1124.5668531,34.5838354361,0.0,149.179965039,0.0,34.3411467462,34.1803371065,0.0,68.5784496862,0.0,0.0,34.1652505442,57.4897526256,0.0,0.0,34.2057559155,69.2622963952,34.2057559155,34.6098499328,0.0,80.4738706264,0.0,195.234687123,34.1645193201,0.0,34.2057559155,34.9493897314,34.1343969163,35.0021196495,0.0
2014-08-03,0.4934210526,0.0,0.0,0.0030303030303,36.9522146372,0.0,0.0,55.5465106353,1141.55253802,37.0466435165,37.1928555841,73.7930603333,73.7930603333,124.028535991,756.044908726,36.9076536307,0.0,37.3856030673,197.897603525,0.0,0.0,0.0,0.0,0.0,0.0,74.2915637564,0.0,135.962276056,92.8627884882,36.9187838036,37.1928555841,0.0,0.0,0.0,0.0,55.8536619989,6572.65609674,0.0,37.1868716157,0.0,99.0103360126,0.0,74.2396007438,0.0,36.9857060704,0.0,111.601675069,0.0,37.5552292155,37.0785876975,0.0,37.0578189746,0.0,93.0474294875,0.0,0.0,0.0,55.8705784697,0.0,37.2489790378,49.4827944598,86.7330467607,0.0,36.9745355158,55.46294379,0.0,55.8818335979,61.9208498389,37.475879199,0.0,0.0,0.0,0.0,0.0,93.1093034886,36.818853261,719.591134931,0.0,36.9908671788,0.0,0.0,0.0,396.145929376,74.2915637564,92.8627884882,890.710675534,74.2500271385,0.0,160.83771484,0.0,111.740599548,73.7930603333,0.0,111.729134438,0.0,0.0,0.0,74.4246535182,37.0243128091,0.0,55.8576756875,55.9267593046,55.8576756875,36.9968833765,37.0243128091,99.0739335253,0.0,111.42963391,74.7937275822,0.0,74.0263150953,37.0131575476,36.8743033412,0.0,0.0
2014-08-10,0.1238645747,0.0,0.0,0.00295857988166,0.0,0.0,0.0,0.0,848.679605114,0.0,34.462786675,102.561740513,102.561740513,68.7528302521,652.803319124,34.1460325557,34.4419820951,68.9463967861,125.775978131,0.0,0.0,0.0,34.2831588344,0.0,0.0,103.170241122,0.0,171.3316697,102.592697875,34.3340140578,34.462786675,0.0,0.0,0.0,0.0,57.2935534426,6715.0691587,34.4897474146,34.2699745976,0.0,45.765558534,0.0,119.936785684,34.3141984318,0.0,34.5001798851,194.922111954,0.0,51.5516747672,34.2572972715,0.0,0.0,0.0,85.7052785874,34.2780307493,0.0,0.0,57.1828491786,34.2078913103,34.4584878248,80.0380182866,137.441746963,0.0,0.0,102.530801828,0.0,68.5967445484,57.1348367795,0.0,34.2831588344,0.0,0.0,34.1872468376,34.3650481169,103.000463608,34.3961383294,688.060704557,0.0,0.0,0.0,0.0,34.0434302944,457.62809064,103.170241122,102.592697875,846.292359679,0.0,0.0,114.341488701,0.0,91.7595760788,85.6715011697,34.5106186687,103.103255408,0.0,0.0,34.1357445073,68.8070137937,0.0,0.0,51.5153164124,68.6698079097,51.5153164124,0.0,0.0,91.6799825639,0.0,194.503726333,51.6000572098,0.0,68.8631784436,0.0,34.3693634582,0.0,0.0
2014-08-17,0.3494975972,0.0,0.0,0.00170648464164,34.2078347785,0.0,0.0,34.5290945724,769.720305242,34.6350089836,34.3718953077,51.5200446613,51.5200446613,86.2119609592,505.181437734,0.0,0.0,0.0,114.551422071,34.5723589824,0.0,0.0,34.1769240844,0.0,0.0,34.4007710875,0.0,137.309443758,68.7600154648,34.5827849049,34.3718953077,0.0,0.0,0.0,0.0,68.4363015441,7415.23590032,0.0,68.6433079009,0.0,80.2336652719,0.0,45.83315289,34.4550196011,0.0,34.3112754642,206.844376675,0.0,51.6824278083,51.3648633526,0.0,0.0,0.0,86.0559398334,0.0,0.0,0.0,68.7213168555,34.2594770411,0.0,57.2722717108,126.246591133,69.2073112521,0.0,34.2284729895,34.4342008581,103.067423412,34.3685612116,0.0,34.1769240844,0.0,0.0,0.0,0.0,68.687779691,34.0538379232,850.24881114,0.0,0.0,0.0,0.0,0.0,378.213884357,34.4007710875,68.7600154648,1145.45475913,0.0,0.0,240.576637323,0.0,80.5286047286,103.122514794,0.0,80.4693774681,0.0,0.0,0.0,80.3584686889,0.0,0.0,34.603655626,0.0,34.603655626,0.0,0.0,137.706780376,34.3000608517,206.758202916,34.3684114542,0.0,34.2388014364,0.0,0.0,34.4874210614,0.0
2014-08-24,0.3896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.23057669,34.2273257181,45.5818003529,45.6402670156,45.6402670156,102.776153025,650.504168985,51.2460871537,34.1102530839,51.3080719028,136.655834861,34.2423688754,0.0,0.0,34.1635144224,0.0,0.0,68.3692406357,0.0,227.534877625,102.445979014,0.0,45.5818003529,0.0,0.0,0.0,0.0,57.0357283049,6861.39408138,68.5026533658,85.5410060333,0.0,205.102839013,0.0,148.147822661,0.0,0.0,0.0,125.735650075,0.0,0.0,68.2491383963,0.0,34.0896737457,0.0,125.415091122,0.0,0.0,0.0,34.2583193726,33.997373185,34.2607371803,34.1503451743,79.8746197494,34.0999603099,0.0,0.0,34.2893692089,170.883638027,56.9739510109,0.0,34.1635144224,34.0485894748,0.0,0.0,0.0,51.4353349849,34.2273257181,845.528434084,0.0,0.0,0.0,0.0,68.3201109775,524.272177514,68.3692406357,102.445979014,1355.28645531,34.0178412002,0.0,159.501616535,0.0,125.69082204,51.3625671417,0.0,68.6000516868,34.0588512559,0.0,0.0,68.7539550447,34.4186087395,34.4186087395,0.0,68.7123993149,0.0,0.0,34.4186087395,91.3081466718,51.3079723443,193.808291653,34.1503358739,0.0,34.1963880932,0.0,0.0,0.0,0.0
2014-08-31,0.4606879607,0.0,0.0,0.0,33.6518865875,0.0,0.0,33.9258261328,1170.15380646,33.5129549781,33.7081503426,0.0,0.0,84.1511305414,753.129194282,33.4927542819,0.0,33.6113543543,78.5058965783,0.0,33.8848652803,0.0,0.0,0.0,0.0,67.4535491184,33.8134212872,145.675334478,44.8707833465,0.0,33.7081503426,0.0,0.0,0.0,0.0,33.6620349248,7531.89552463,33.7026895564,67.4366558346,0.0,78.5701549316,0.0,78.5366235314,33.5940020276,33.7744132132,33.8950962179,168.772782204,0.0,33.7638559621,100.875431417,0.0,0.0,0.0,100.751865816,0.0,0.0,0.0,44.9045234018,0.0,50.360867882,33.652151985,84.0849694598,0.0,33.5433017529,133.849995432,0.0,213.118217053,101.108068669,33.8236091213,0.0,0.0,0.0,34.0183511132,33.4826630634,89.7115115705,0.0,821.264053995,0.0,0.0,0.0,0.0,67.1271269752,381.520685796,67.4535491184,44.8707833465,998.175842903,0.0,0.0,78.5160368435,0.0,123.844822487,56.0993027704,0.0,50.7541218515,0.0,0.0,0.0,101.098855009,0.0,0.0,67.7492810341,50.5545681559,67.7492810341,0.0,0.0,112.381764097,33.59243216,112.259610397,0.0,0.0,0.0,0.0,33.5534295614,0.0,0.0
2014-09-07,0.4874651811,0.0,0.00145560407569,0.00582241630277,47.6836930489,0.0,0.0,0.0,1038.27894278,42.2653847693,31.526671083,42.3483972386,42.3483972386,169.495617039,772.511137075,31.7695896282,31.6564500462,63.0224181446,179.557447684,31.5515326161,0.0,0.0,31.7683859906,0.0,0.0,79.4905945498,0.0,126.668766134,31.6799843042,31.5230393597,31.526671083,0.0,0.0,31.9904921309,31.577768657,79.5706224825,8349.23192496,0.0,169.351819353,31.5705567539,95.1160258458,0.0,116.39569161,0.0,32.0484809384,0.0,233.091655624,32.0388015422,32.0194602795,73.9006263105,0.0,31.7935478726,0.0,105.755774882,0.0,0.0,0.0,31.6086739368,63.8269987401,42.2812788505,63.1411135078,95.4190271391,64.0195968051,47.728719817,52.911499452,32.029127991,485.809683908,111.139445034,0.0,31.7683859906,0.0,0.0,31.6182176186,47.7077649083,52.9212455081,0.0,921.688462814,0.0,31.5682429349,0.0,0.0,31.4449294859,412.096262258,79.4905945498,31.6799843042,1077.1085144,0.0,0.0,380.263453908,31.9904921309,158.88142758,52.8284279179,0.0,111.537013499,0.0,0.0,0.0,137.451669179,47.6615753822,0.0,47.7047123706,63.5032628151,47.7047123706,63.1411135078,47.6615753822,137.71703132,47.3779545846,274.721349463,0.0,0.0,31.5515326161,0.0,31.9519493693,31.6159291025,0.0
2014-09-14,0.6716238906,0.0,0.0,0.0012836970475,0.0,0.0,0.0,63.7476778426,912.008685441,0.0,47.5462041533,116.515061443,116.515061443,137.813189976,635.471225819,52.876243171,31.9428257334,47.8890520869,63.4279154389,31.392687486,0.0,0.0,63.709275627,0.0,0.0,31.9372890387,0.0,295.654759085,63.1599122931,31.9139269164,47.5462041533,0.0,0.0,31.9139269164,31.4305670486,63.6006538123,8346.49243833,47.6324543736,423.751663701,31.4116158475,105.816282976,0.0,190.437229096,31.9043055939,31.535208767,31.7326030804,296.966452371,0.0,47.5413962956,84.4900005212,0.0,0.0,0.0,79.1192108529,31.4495411307,0.0,0.0,31.8450459322,62.9941534257,63.8278538328,95.1434929721,95.3157966657,0.0,31.4495411307,95.1819489876,0.0,782.344790472,63.5237844349,31.4021488144,63.709275627,0.0,0.0,31.9123106641,0.0,116.413373676,0.0,1102.90932275,0.0,31.903494544,0.0,0.0,62.9370762707,475.994766469,31.9372890387,63.1599122931,1395.56729983,31.8642354748,0.0,380.710932703,0.0,254.542986208,95.6912443723,0.0,53.0585752784,0.0,31.4021488144,31.8642354748,222.523202712,64.0371768337,31.4021488144,63.8663739619,63.5524115735,63.8663739619,47.9419928669,64.0371768337,207.758636122,42.3182395195,296.157498541,47.5175157469,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-21,0.689491203,0.0,0.00461538461538,0.00461538461538,32.0612585046,0.0,63.5603669884,31.6592009228,1308.27073335,0.0,32.24845749,84.9200169064,84.9200169064,95.6627801492,817.898591376,31.6353288063,47.7558315948,64.122534546,159.042883533,0.0,0.0,0.0,31.8376695059,0.0,31.8184844083,31.8438499132,32.1610369727,328.413355405,53.047484521,63.0799222079,32.24845749,0.0,0.0,0.0,0.0,31.6496376798,7597.35211526,0.0,254.945932494,0.0,84.8878827865,0.0,233.569643827,64.380248869,63.9258775734,31.5494984372,308.439177071,0.0,95.6339129777,116.562324775,31.4164984438,53.0537480394,0.0,148.59788915,0.0,31.4449039578,0.0,31.4164984438,31.9242895258,48.0628949379,127.272665062,180.608215359,0.0,31.6926420737,84.9681713185,0.0,1039.3068257,63.7101045129,0.0,31.8376695059,0.0,0.0,31.8857336205,63.3137746257,95.5543503551,31.8472707332,1074.40354321,0.0,0.0,0.0,0.0,31.8953638632,700.236421687,31.8438499132,53.047484521,1197.84598846,0.0,31.6974424894,593.863437541,0.0,361.698700678,128.013114511,0.0,79.3898069263,31.8376695059,0.0,0.0,371.908738653,31.8950311388,32.2095453241,63.7227718154,84.9583478199,63.7227718154,53.0825863282,31.8950311388,138.175917606,31.5018693635,297.151039148,32.0274284003,0.0,47.7702071691,0.0,64.3220739453,0.0,0.0
2014-09-28,0.7838745801,0.0,0.0014064697609,0.0014064697609,0.0,31.300450617,0.0,0.0,890.756882764,62.6387151279,78.4451615419,94.1180817794,94.1180817794,83.8082794523,638.573520454,31.2627051234,41.836235932,47.1134226722,125.372955651,31.2627051234,0.0,0.0,31.2590020816,0.0,0.0,62.8254925933,31.234455691,313.07114403,62.8383715541,47.0741611461,78.4451615419,0.0,0.0,0.0,31.4262911503,94.1592522838,7621.35665228,93.878942156,355.833719077,0.0,83.621868857,0.0,177.686864903,31.2627051234,31.1518942411,31.3402939644,303.842563979,0.0,47.1735893465,94.0094646578,0.0,110.005300205,0.0,114.999822352,0.0,0.0,0.0,62.7022889894,41.8457602089,41.8425474339,125.372974612,125.786757095,63.2172543357,31.319357564,115.116849228,31.6277260363,1264.24030692,73.1922618813,0.0,31.2590020816,31.5609807597,0.0,31.6086271679,0.0,73.1922982042,31.3780833294,1487.90477527,0.0,31.2646612791,31.3402939644,0.0,0.0,637.704392669,62.8254925933,62.8383715541,1253.86760757,0.0,0.0,532.822445134,0.0,471.674831011,41.8014785062,0.0,94.3329458532,0.0,0.0,31.300450617,470.811524765,31.4158768732,31.3782476961,47.1702944429,0.0,47.1702944429,0.0,31.4158768732,125.565563853,62.5859614374,146.387218396,93.7598489098,0.0,94.6258871769,0.0,31.6086271679,94.7686540555,0.0
2014-10-05,0.7839721254,0.00248756218905,0.00373134328358,0.00870646766169,32.0322452579,0.0,0.0,32.0916770113,1097.51899921,31.9551751941,53.1345242016,117.170683482,117.170683482,74.5718106434,841.040412082,126.42613026,32.0329423874,31.905663531,169.967768737,31.5970096566,0.0,0.0,31.8331289048,0.0,31.5970096566,74.4433832313,0.0,350.267229294,53.0545877067,31.8421338156,53.1345242016,0.0,0.0,0.0,144.206118383,85.1268215001,8228.02768679,32.1007063538,596.253212122,0.0,85.0495486981,0.0,159.474090493,0.0,0.0,48.1316501382,191.864560916,0.0,63.8947931534,84.9407342073,32.033592528,47.7342235311,0.0,148.934669493,0.0,0.0,0.0,31.6542333385,31.8237026892,31.8992471195,159.355018159,212.84531456,0.0,31.6542333385,127.703091117,31.682922976,1944.04678633,111.406773221,0.0,31.8331289048,31.6160612151,0.0,0.0,47.7065113404,95.6342205793,31.8880424731,1438.61422393,0.0,0.0,0.0,0.0,31.6733539868,552.81261493,74.4433832313,53.0545877067,1370.74892696,31.6924977487,0.0,850.107840198,31.5970096566,564.820629416,63.7727376522,0.0,64.2110668253,0.0,0.0,0.0,393.64450423,32.1680162036,0.0,31.9313060379,64.1771439743,31.9313060379,32.086141617,32.1680162036,159.653653129,47.7017143074,191.408133697,64.0079298935,0.0,96.1567441299,0.0,95.9520989046,0.0,0.0
2014-10-12,1.0076670318,0.00157480314961,0.00157480314961,0.00314960629921,41.0818881228,30.43006611,0.0,30.6357417603,1254.71440466,46.1670483994,61.5547690719,153.961881125,153.961881125,92.5149359478,821.902919521,46.4384234868,30.6126134448,0.0,82.0306543129,0.0,0.0,0.0,30.7718382468,0.0,0.0,46.4712625467,30.365906332,399.586853195,71.7820991352,30.6496048196,61.5547690719,30.2838116618,30.4392539319,0.0,61.97860744,123.364038721,7623.64584054,30.6773727817,544.512692449,0.0,61.5454028485,0.0,153.980050843,30.8814407561,0.0,45.9975103854,298.343595276,0.0,82.2507165546,71.7077991983,31.1405779136,71.8128018194,0.0,71.8406584759,30.3476246304,0.0,30.4025358933,61.9739998719,61.1331478803,76.962131033,71.7818573815,225.993704999,92.6163415003,61.5994057713,82.1390562582,0.0,1989.38206132,71.8872420187,0.0,30.7718382468,92.4488111871,0.0,30.549942128,155.515239204,76.6656486688,31.131186907,1398.70609544,0.0,31.0843167069,0.0,0.0,30.7144137327,656.604048358,46.4712625467,71.7820991352,1210.06721378,30.3476246304,0.0,943.490124343,31.1030478408,535.027728187,77.4253811773,30.4668507169,30.8673089315,0.0,0.0,30.43006611,544.280098175,30.4117070957,62.2248437514,93.0592039543,77.5376275335,93.0592039543,31.1218015627,30.4117070957,195.145386323,45.9512398087,205.180298379,92.3289810087,0.0,61.5887362683,30.4208838329,30.365906332,0.0,0.0
2014-10-19,1.9319835914,0.0,0.00135869565217,0.00407608695652,0.0,30.8527711253,0.0,46.3106243614,1038.40845273,30.818006651,184.300233878,102.722694736,102.722694736,71.9684244442,842.326283966,41.0127955562,30.8341795187,30.8411920793,133.259933902,0.0,0.0,30.6275778006,51.3054646408,0.0,61.2551556011,61.5846178388,30.7108552024,430.167223734,61.4129873837,30.810880879,184.300233878,0.0,0.0,0.0,41.0499158765,102.738323599,8021.52439564,0.0,441.849136717,0.0,112.832345969,0.0,225.758228465,30.8015920997,61.5332510412,30.9460664719,246.792873593,0.0,61.6726177631,163.89691934,0.0,61.5074303086,0.0,112.854081058,0.0,0.0,0.0,41.0375728921,76.9438817094,30.7607414392,61.5207499394,195.152107658,30.7607190188,30.9086807075,153.045665041,0.0,1711.89874063,61.5025006747,0.0,51.3054646408,0.0,0.0,30.8441487573,91.8827334017,123.162962264,0.0,1275.07339104,0.0,0.0,30.8700719923,0.0,0.0,502.70611206,61.5846178388,61.4129873837,1302.03004878,30.7201362104,0.0,779.172167079,30.7305314171,524.542095708,61.5269242456,30.7573164055,123.634791458,0.0,0.0,30.8341795187,523.570991769,30.7282598135,30.8131163363,30.7514341655,61.6043155595,30.7514341655,0.0,30.7282598135,184.943515687,61.2551556011,194.994230405,30.7537305494,0.0,82.1029431476,30.6275778006,30.7900331891,0.0,0.0
2014-10-26,2.228303362,0.0,0.0,0.0,0.0,0.0,0.0,31.056544293,1071.76657432,0.0,93.6752863588,124.73345255,124.73345255,104.003040835,821.004074361,46.7810521903,31.1999331898,46.6033959156,82.9779783909,0.0,0.0,0.0,62.2441148723,0.0,0.0,62.3103121074,0.0,373.048561257,93.3341394972,78.0752223552,93.6752863588,0.0,0.0,0.0,51.9136363872,145.602223983,8137.73607934,31.3348164342,457.347501832,0.0,93.4245063017,0.0,249.278825517,0.0,31.2187804285,46.8799977993,291.310266208,0.0,77.8709995468,72.525392615,0.0,31.1811266894,0.0,176.527768567,31.056544293,0.0,0.0,31.056544293,62.3624063233,124.450744581,103.752185215,218.267391476,31.1361391285,31.2874971705,62.3510364289,0.0,1472.8786186,51.8857075099,0.0,62.2441148723,0.0,0.0,31.2849583696,31.2403206066,135.061391183,31.0284472988,1384.08706323,0.0,0.0,0.0,0.0,46.8285221899,768.048469339,62.3103121074,93.3341394972,1400.45448724,0.0,0.0,757.360898748,31.2403206066,384.995576836,77.9715594509,0.0,104.084718734,46.6775754042,0.0,0.0,384.477837279,0.0,31.145703544,77.8051312883,51.982650023,77.8051312883,31.1079743649,0.0,155.844577594,62.3944629758,228.350684503,62.2507022129,0.0,62.3070291916,31.1784039493,93.1977638068,46.8564172033,0.0
2014-11-02,2.3771998949,0.0,0.00299401197605,0.00449101796407,31.1460917929,0.0,0.0,78.3467403927,1262.91146028,31.311275152,41.6612261603,135.558465709,135.558465709,83.4827826647,959.503607457,52.0473397531,0.0,0.0,114.48408608,31.2183703279,0.0,0.0,78.0704633734,0.0,31.1273234338,78.1531428512,0.0,478.33342786,93.6931983895,31.2593961799,41.6612261603,0.0,0.0,0.0,93.8818298092,177.188316508,8518.59479992,31.3920432683,208.718178651,0.0,72.8920248669,31.089854492,124.990123397,46.9598768944,31.3915336855,31.3158938647,313.130567105,31.268503858,62.6097393767,72.7792098298,0.0,31.2074716462,0.0,124.983400527,0.0,0.0,0.0,31.3062563529,46.9003312885,62.4055236036,124.848427718,239.810007606,125.2628349,31.3062563529,83.2689937787,0.0,1290.35405821,93.7684308467,0.0,78.0704633734,31.2690855815,0.0,31.3157087249,31.2735108867,171.645730169,93.6379804916,1544.754595,0.0,31.2308423056,31.4200627982,0.0,31.043144975,458.244032563,78.1531428512,93.6931983895,1592.84593581,31.2408473946,0.0,738.97696847,31.2973748628,449.007761154,72.8700448466,0.0,62.6696469892,0.0,31.2596671822,0.0,333.585066777,31.2781067142,0.0,83.3976964924,83.3819503825,83.3976964924,31.268503858,31.2781067142,145.966667161,46.8488451499,135.391607616,93.9243530001,0.0,93.7398838039,0.0,93.6217460796,0.0,31.2402491858
