Week,MN,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,cold or flu,expectorant,how long contagious,how to get rid of the flu,influenza a contagious,influenza a treatment,influenza contagious,is influenza contagious,contagious flu,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,type a influenza,flu symptoms,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,influenza treatment,flu treatment,body temperature,flu incubation period,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,influenza a and b,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,influenza b treatment,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,symptoms of influenza b,is the flu contagious,flu contagious period,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,influenza a incubation period,influenza incubation period,how long are you contagious with the flu,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,how long is flu contagious,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,rsv infant,stomach flu symptoms,symptoms of the flu,early flu symptoms,what is rsv,incubation period for influenza
2015-06-28,0.8405639913,0.0,0.0,0.00719424460432,0.0,0.0,0.0,0.0,36.4540958366,994.95760772,60.6022420987,108.479677565,54.5477290936,54.5477290936,0.0,702.274647652,0.0,0.0,36.2136093193,121.153340473,0.0,0.0,0.0,0.0,0.0,109.131773805,0.0,0.0,0.0,72.7983570971,36.3086223369,0.0,182.320634971,36.5312590271,36.4400061033,108.479677565,0.0,0.0,0.0,0.0,36.4125968762,7795.7997071,36.5312590271,36.4808997439,0.0,96.9044136798,0.0,54.4436434721,36.3772579351,0.0,36.3882149405,157.419236029,0.0,0.0,109.060038902,0.0,0.0,0.0,72.9837958096,0.0,0.0,36.3553637083,0.0,36.4101487651,36.3032094486,72.1237374336,84.8294472333,0.0,36.4699082104,54.4348761267,0.0,0.0,36.1926856529,36.3900020001,0.0,36.5060439397,109.131773805,0.0,0.0,0.0,0.0,36.3282987745,36.3536669715,36.4674715159,835.795182589,0.0,54.6792488759,0.0,0.0,0.0,242.387308375,72.7983570971,36.5312590271,871.326096901,73.0058053982,0.0,169.574638858,54.4404454088,109.034436179,54.5148789195,0.0,54.7287323771,0.0,0.0,36.5202157203,0.0,0.0,0.0,72.7907886504,0.0,0.0,0.0,60.5912691539,36.5911805775,133.458830689,0.0,72.9617994878,36.5202157203,36.5911805775,0.0,0.0
2015-07-05,0.7107023411,0.0,0.0,0.0437158469945,0.0,0.0,0.0,34.4217653145,0.0,930.818243644,34.4803564918,68.8062475853,34.3765937578,34.3765937578,103.177543931,631.11048214,0.0,0.0,34.434969106,126.280157753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8590005104,0.0,0.0,149.432452123,34.4946266261,34.4103744596,68.8062475853,0.0,0.0,0.0,0.0,34.3732649681,8462.43342337,0.0,0.0,0.0,137.618571646,0.0,34.3798323507,0.0,0.0,34.3595573049,137.577258097,0.0,34.3388712379,137.752251051,0.0,0.0,0.0,86.0247508045,34.5353516065,0.0,0.0,68.7378323542,0.0,86.0384364055,34.4236997081,80.2002465132,68.5539244305,0.0,0.0,0.0,0.0,34.574279981,34.3896328234,0.0,34.4727497607,0.0,34.4387763211,0.0,0.0,0.0,34.4946266261,45.9564779213,34.3694504289,723.346035216,0.0,34.4198958756,0.0,0.0,0.0,206.511204022,45.8590005104,34.4946266261,962.846233923,34.441533869,0.0,126.145201409,34.4283969431,68.8819430146,68.9531271193,34.4321552226,68.9792210149,0.0,0.0,0.0,103.195947528,0.0,51.7156160495,68.9749930992,51.7156160495,34.4302961901,0.0,86.0900380546,0.0,120.733051698,0.0,0.0,34.484198988,0.0,34.5429153484,0.0
2015-07-12,0.7546356188,0.0,0.0,0.0170454545455,33.8150327735,0.0,0.0,0.0,0.0,1064.91902512,33.8995693442,67.7730466581,33.8062979022,33.8062979022,56.5024671501,542.989217718,0.0,0.0,0.0,124.445975569,33.9302940294,0.0,0.0,0.0,0.0,33.7844862218,0.0,0.0,0.0,45.2115171616,0.0,0.0,169.937281676,33.7743162982,34.0891743297,67.7730466581,0.0,0.0,0.0,0.0,33.9326490661,8275.75487429,0.0,0.0,0.0,56.5672575853,33.8484850022,50.889089356,0.0,0.0,33.7743162982,203.489678118,33.8558475385,33.9582223729,84.5234235545,0.0,33.8179082316,0.0,67.9025825526,0.0,0.0,0.0,33.7946622718,33.9788851431,0.0,33.9405479714,79.0678990217,33.9276432802,33.8382866036,0.0,0.0,0.0,33.9545643179,67.9236283506,0.0,34.0994545391,33.7844862218,0.0,0.0,33.8558475385,0.0,0.0,56.5917911047,68.1989090782,746.985203123,0.0,33.889340144,0.0,0.0,0.0,260.077595022,45.2115171616,33.7743162982,926.486076539,0.0,0.0,101.802746647,0.0,67.988149923,33.8558475385,0.0,33.9172547589,0.0,0.0,0.0,33.9684584838,33.8252272362,0.0,33.8354278476,0.0,0.0,33.8252272362,50.7629621145,0.0,135.914384146,0.0,33.8456346131,0.0,0.0,0.0,0.0
2015-07-19,0.7854688267,0.0,0.0,0.010101010101,0.0,0.0,0.0,69.2909145367,34.6454572683,1050.18573243,34.6036905929,35.2990401059,69.3728723656,69.3728723656,35.2245695571,559.273278416,0.0,0.0,35.131131179,104.860899714,0.0,0.0,0.0,34.9749855417,0.0,34.9539226176,0.0,0.0,35.3631230834,0.0,0.0,0.0,163.398441709,0.0,34.927160447,35.2990401059,0.0,34.5724316131,0.0,0.0,46.54635397,8781.70337569,35.0063364479,35.2351889631,0.0,140.476925478,0.0,34.9855265259,0.0,0.0,0.0,163.077475261,34.6036905929,35.0171876359,104.87507208,0.0,35.245814774,0.0,104.850424417,0.0,0.0,0.0,34.9434006661,34.6036905929,35.3203752767,52.3460237513,58.2306582837,0.0,0.0,0.0,0.0,0.0,81.7886212805,35.1843519197,0.0,81.6581690186,34.9539226176,0.0,0.0,35.0171876359,34.6978076117,0.0,105.546467601,0.0,1014.09806297,0.0,34.5932646542,0.0,0.0,0.0,256.384501088,0.0,0.0,1105.76234323,0.0,0.0,163.182753217,0.0,58.2338689232,34.6978076117,0.0,70.0163795882,0.0,35.1018980989,34.7082966709,46.5919628268,0.0,103.967744087,35.245814774,103.967744087,0.0,0.0,104.853869579,0.0,226.610001478,0.0,35.2564469956,69.4165933418,0.0,0.0,0.0
2015-07-26,0.566572238,0.0,0.0,0.0308641975309,0.0,0.0,0.0,34.5425947011,0.0,1015.77257248,51.7974780117,0.0,34.5009520312,34.5009520312,34.5009520312,598.934476631,34.4490396748,0.0,68.8888850531,103.698402561,34.4905570471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4038051807,34.5276919345,0.0,126.765090349,51.9253865312,34.5556818083,0.0,0.0,0.0,0.0,34.4386759445,51.8990770765,8177.35033071,34.5738927332,0.0,0.0,161.365309757,0.0,69.3202616295,0.0,0.0,0.0,161.278765939,0.0,68.9512279355,69.1323352559,0.0,51.819970895,0.0,103.364480226,0.0,0.0,0.0,69.3202616295,0.0,68.9144238662,46.1253147303,103.719832173,0.0,0.0,0.0,0.0,0.0,69.3447679957,69.259644485,0.0,51.9347029845,0.0,34.454826742,0.0,0.0,0.0,0.0,57.740810997,0.0,691.734663663,0.0,0.0,0.0,0.0,0.0,253.522393159,69.4038051807,51.9253865312,851.996877215,0.0,0.0,115.292378791,0.0,69.1600880731,103.614379241,34.454826742,46.1426549128,0.0,0.0,0.0,103.667083102,34.4934689789,0.0,34.6148399697,0.0,0.0,34.4934689789,126.802668914,34.6690264143,103.872291223,0.0,51.9512547883,0.0,0.0,0.0,0.0
2015-08-02,1.0086455331,0.0,0.0,0.0283018867925,52.6150113064,0.0,0.0,69.7291142755,0.0,1029.94090602,0.0,35.0192314685,34.8680925345,34.8680925345,52.5780413663,584.080030131,52.2785023869,0.0,0.0,58.4205719272,0.0,0.0,0.0,0.0,0.0,34.9348731873,0.0,0.0,0.0,35.1566150462,0.0,0.0,81.811083338,34.7805967353,104.662038691,35.0192314685,0.0,0.0,0.0,0.0,34.801548902,7648.20432182,0.0,52.3520368627,0.0,139.524931574,34.8645571378,34.9154034222,0.0,34.9066895331,34.9155050329,151.794363922,0.0,34.854039926,35.193757687,0.0,34.8435290575,0.0,58.41702748,0.0,0.0,0.0,104.773070911,0.0,34.9138470825,52.3679501003,93.3564700948,35.0447554768,34.8330245265,0.0,0.0,0.0,140.690726207,140.501015871,0.0,106.046141568,34.9348731873,0.0,0.0,34.998103727,0.0,34.9348731873,122.958523067,0.0,806.404718679,0.0,35.3167626232,0.0,35.3274066144,0.0,362.125778545,35.1566150462,34.7805967353,1132.42343245,34.9875494135,0.0,140.203088354,34.7910696641,58.4593432991,0.0,0.0,70.1738291731,0.0,0.0,0.0,35.3700468155,0.0,0.0,70.7614459079,0.0,69.7501613972,0.0,105.298847777,35.3914055394,128.760213832,0.0,35.0995967673,34.8120344545,0.0,0.0,0.0
2015-08-09,0.9973404255,0.0,0.0,0.021978021978,69.7432155786,0.0,0.0,34.9136978409,0.0,1055.59410415,34.772593229,69.8906642373,69.1786961731,69.1786961731,86.6022517253,694.770383236,34.7350444787,34.6888290778,68.970126937,127.399459097,0.0,0.0,0.0,0.0,0.0,0.0,34.6888290778,0.0,0.0,69.449630928,0.0,0.0,92.8484670996,34.7852804431,0.0,69.8906642373,0.0,0.0,0.0,0.0,34.7245032618,8404.56688758,34.7330134132,57.9148427362,0.0,92.6519324594,0.0,46.3032741793,0.0,0.0,0.0,185.304124347,69.1987801607,0.0,86.9684635109,0.0,0.0,0.0,121.303715701,0.0,0.0,0.0,46.2509687868,0.0,46.3907800295,34.8506007966,150.403483215,34.4954255669,34.8821207853,34.8640420211,0.0,0.0,162.661855903,34.6307017456,0.0,69.4345466908,0.0,0.0,0.0,0.0,0.0,34.6888290778,34.6575214704,34.8191377204,776.363319493,0.0,0.0,0.0,0.0,0.0,417.009417084,69.449630928,34.7852804431,925.688996544,0.0,0.0,243.176976245,0.0,104.560532011,58.0058069639,0.0,34.7306606474,0.0,0.0,0.0,104.239032313,0.0,0.0,0.0,0.0,0.0,0.0,69.5090069958,34.8251515621,150.839598471,0.0,34.7611577394,0.0,0.0,0.0,0.0
2015-08-16,0.831327937,0.0,0.0,0.00442477876106,0.0,0.0,0.0,0.0,0.0,1028.19232557,34.3171284701,0.0,51.1047362572,51.1047362572,85.3779763851,615.627612184,34.0196866221,34.0094428141,34.11259731,102.662836698,34.2525913296,0.0,0.0,0.0,0.0,0.0,34.0094428141,0.0,0.0,85.4174952167,0.0,0.0,114.387592291,51.3310109115,0.0,0.0,0.0,0.0,0.0,34.3817833716,0.0,8334.21519261,0.0,68.3075290114,0.0,102.433091735,0.0,102.594055474,0.0,34.0709983667,34.1224651316,113.973664804,0.0,34.2575866827,85.4999607666,0.0,34.1381832798,0.0,45.6038671773,0.0,0.0,0.0,34.1227717802,0.0,68.8051408465,51.3000418742,113.878052172,34.3561047516,0.0,51.2999671094,0.0,0.0,194.508555026,102.788743782,0.0,68.2655542977,0.0,0.0,0.0,0.0,0.0,0.0,114.070842344,0.0,821.749106386,0.0,0.0,0.0,0.0,0.0,376.503065822,85.4174952167,51.3310109115,1139.43377623,34.3146243957,0.0,182.384516241,0.0,102.652569477,34.1327771488,34.3506498521,68.3999685907,0.0,0.0,34.4025704232,79.8316242224,0.0,34.3506498521,85.7694474207,34.3506498521,34.1948523644,0.0,68.4246673,102.429286202,68.5382854209,0.0,34.1793539272,34.3275415329,0.0,0.0,0.0
2015-08-23,1.1791477038,0.0,0.0,0.034632034632,34.0069042469,0.0,0.0,0.0,33.9556581585,957.14189542,68.5442356796,34.2349588103,68.2127572804,68.2127572804,68.3667224692,546.126318043,34.0046589114,0.0,34.0567941123,91.0758419305,0.0,0.0,0.0,34.0949835296,0.0,34.1679146186,0.0,0.0,34.1228728897,51.2776069808,0.0,0.0,193.92094439,34.0847201391,0.0,34.2349588103,0.0,0.0,0.0,0.0,68.1799863479,8289.2434063,34.3861164174,68.257207765,0.0,79.6552875932,68.3340013892,34.0874896592,51.1956501794,0.0,0.0,159.249120282,0.0,68.4617019822,136.582989542,0.0,102.439180008,0.0,68.2450853501,0.0,0.0,34.105253103,68.0093085774,34.1744461728,34.0612047214,68.2451227068,113.886225567,51.2419588333,33.9454274691,68.531912566,0.0,0.0,216.829988255,51.1380773481,0.0,45.5860375829,34.1679146186,33.9658950165,0.0,0.0,0.0,0.0,56.8627097525,0.0,819.736277744,0.0,34.2617918025,0.0,0.0,0.0,398.229134741,51.2776069808,34.0847201391,1068.53929186,0.0,0.0,204.752537591,0.0,102.438032068,103.095999086,0.0,79.7652558579,34.1155288647,34.0686041034,0.0,68.2108061161,34.2297694574,34.1792224276,34.2349276477,34.1792224276,0.0,34.2297694574,102.410489977,34.0583052509,148.178656601,0.0,34.1566939071,0.0,0.0,0.0,0.0
2015-08-30,0.7238095238,0.0,0.015444015444,0.023166023166,0.0,0.0,0.0,33.748457342,33.8538820509,935.890915028,0.0,33.7077720408,67.3574419812,67.3574419812,50.6713171142,562.88760634,33.6574687688,33.8233004049,101.561646153,67.5945411568,0.0,0.0,0.0,0.0,0.0,33.6775303134,33.8233004049,0.0,0.0,67.3757642884,0.0,0.0,124.213325714,67.3352009143,0.0,33.7077720408,0.0,0.0,0.0,0.0,50.6100276468,7977.1143556,0.0,67.5638938752,0.0,67.3906283262,0.0,56.2235795095,33.6773223822,33.8845190482,33.8013632146,168.721561745,0.0,67.622898013,67.5232356062,0.0,33.728518914,0.0,67.5537293241,0.0,33.748457342,0.0,33.8131187974,0.0,45.0393900331,50.6969067317,101.225937603,33.6064866681,33.7959667168,56.3457364077,0.0,0.0,327.435617773,56.3731727009,0.0,33.728102422,33.6775303134,0.0,0.0,0.0,0.0,33.7843839857,67.6429044364,0.0,1024.78485774,0.0,0.0,0.0,0.0,0.0,393.850434974,67.3757642884,67.3352009143,1102.15685222,0.0,0.0,247.666694365,33.7892409762,157.635629081,0.0,0.0,67.6046933838,0.0,0.0,0.0,112.582702873,33.7586440179,45.0868102907,33.8176704015,45.0868102907,33.8369678522,33.7586440179,45.0188336274,67.5385076804,112.752685361,0.0,33.733397893,33.9562214767,0.0,0.0,0.0
2015-09-06,0.5279577634,0.0,0.0,0.0218579234973,0.0,0.0,0.0,0.0,51.2589656565,1083.24433478,34.0901344248,56.9585315263,135.869148374,135.869148374,56.8726884852,534.986715015,34.1415834656,0.0,34.0830223608,102.182637272,0.0,0.0,0.0,0.0,0.0,34.0009193259,0.0,0.0,0.0,45.5249087893,34.1847515469,0.0,148.239808961,45.5319063914,34.0762788644,56.9585315263,0.0,0.0,0.0,0.0,34.1574748747,7965.38032572,34.1036101122,136.598739286,0.0,45.5215073348,0.0,136.269395062,34.2297488244,34.1828546454,34.1428933669,216.236001172,34.0727378037,34.3181234995,102.408060126,0.0,34.1537731454,0.0,56.9173458789,0.0,0.0,0.0,45.4632193119,0.0,51.2354325618,103.141051134,136.722939563,34.143002713,0.0,34.2259565494,0.0,0.0,331.116498549,34.1209852252,0.0,34.380350378,34.0009193259,0.0,0.0,0.0,0.0,34.2561214697,68.5014315536,0.0,786.036555571,0.0,0.0,0.0,0.0,34.172527499,614.754065897,45.5249087893,45.5319063914,1080.39016513,0.0,0.0,216.380173752,34.2870944547,136.65037954,56.9963447771,0.0,51.3392468945,0.0,0.0,0.0,113.82428873,0.0,68.1043745967,102.583129493,68.1043745967,0.0,0.0,113.882671926,34.2414722773,79.8224067741,0.0,34.0624594514,34.3907434706,0.0,0.0,0.0
2015-09-13,0.3933320847,0.0,0.0045871559633,0.0183486238532,0.0,0.0,0.0,63.3904571065,0.0,1353.62913369,31.7294918957,63.3977014763,78.9823910339,78.9823910339,84.4272657284,654.800564136,63.5547564805,31.5765858455,31.6549249258,105.676739781,31.6815231399,0.0,0.0,0.0,0.0,31.5765858455,31.5765858455,0.0,0.0,63.353014587,31.6284213868,0.0,105.78583263,74.022653241,47.4370681165,63.3977014763,0.0,0.0,0.0,47.5630217346,63.1669409871,7968.94260312,0.0,158.449634045,0.0,137.286317245,0.0,105.488931619,31.7008293014,0.0,42.2184845649,242.877320575,0.0,94.9790442709,105.63525672,0.0,31.6761120101,0.0,84.4687005021,0.0,0.0,0.0,31.6379480197,31.7699992695,63.4138650771,147.892134792,147.847990665,31.6341508744,31.6815324828,47.5581300105,0.0,0.0,741.459076922,63.4521188924,0.0,63.4731288997,31.5765858455,0.0,0.0,0.0,31.65283477,63.6700659873,73.9850481608,31.6093853222,1109.19215392,0.0,0.0,0.0,0.0,0.0,496.624259121,63.353014587,74.022653241,1223.90242409,0.0,31.7335309443,306.278196452,0.0,263.967240077,31.6952285533,31.6146643331,116.27276322,0.0,31.7486291043,0.0,242.784599277,63.5547564805,31.7266872335,52.8431342755,31.7266872335,31.7047954801,63.5547564805,95.0105380817,63.5739457186,126.948576223,0.0,52.7984693021,0.0,0.0,0.0,31.6093853222
2015-09-20,0.7825600894,0.0,0.0,0.00467289719626,0.0,31.6292348232,0.0,0.0,0.0,983.56205779,31.569253902,47.6161049089,94.736002381,94.736002381,79.3396679334,601.723491025,31.5625466775,31.6046621795,31.4052936286,137.352838795,31.8820688636,0.0,0.0,0.0,0.0,47.56079823,31.6046621795,0.0,0.0,31.5549713156,0.0,0.0,328.265983258,79.224861012,31.518909403,47.6161049089,0.0,0.0,0.0,47.5464899273,78.8066827768,8634.74897634,31.7269860234,179.518283485,0.0,84.4840824992,31.9301709591,126.656134327,62.961892496,47.3896218546,47.38491555,263.814955305,0.0,94.8304569858,126.783599941,0.0,31.7311035236,0.0,147.893369796,31.5625466775,0.0,0.0,42.1657097695,63.1862603104,52.8752328382,42.2644105401,137.352930544,31.6101523286,31.5597350449,31.578767005,0.0,0.0,1164.99172659,84.6375274341,0.0,47.4134865629,47.56079823,0.0,0.0,0.0,31.6292348232,0.0,159.04487386,0.0,1426.09138653,0.0,0.0,0.0,0.0,0.0,517.318774898,31.5549713156,79.224861012,1076.14287499,0.0,0.0,496.345522384,0.0,422.61807099,79.3920881366,0.0,126.745219307,31.8820688636,31.5284145023,31.6770420101,327.233305171,31.6886799407,0.0,52.8943033671,0.0,47.6852412561,31.6886799407,147.864641331,31.5664922976,222.059982638,0.0,63.3582376736,63.2093243589,0.0,0.0,0.0
2015-09-27,0.8150591888,0.0,0.00884955752212,0.0221238938053,31.8165511254,0.0,31.7021389407,32.0561587424,64.1123174847,1137.93629404,0.0,53.1196521995,116.62087178,116.62087178,63.6513481666,498.92979105,31.8687646854,63.6342813078,126.717400695,148.673503738,0.0,0.0,0.0,0.0,0.0,31.8637641065,63.6342813078,32.1434523668,0.0,31.7116906547,31.8453878787,0.0,159.571894835,116.819390621,42.4438277971,53.1196521995,0.0,0.0,0.0,0.0,63.4611679117,9213.02891878,31.9407181291,329.175791795,0.0,84.9517052761,0.0,222.853485281,31.8831647156,0.0,0.0,212.331613373,31.7212481263,74.2599736352,143.539314903,0.0,63.4324655089,0.0,106.184815505,0.0,0.0,0.0,31.8637669956,31.7212481263,42.5240669299,84.967829057,191.128074201,31.9503766363,0.0,53.1388783585,0.0,0.0,1309.70990795,143.806252245,0.0,0.0,31.8637641065,0.0,0.0,32.0561587424,0.0,47.9282753572,116.704544828,0.0,1433.66712808,0.0,0.0,0.0,0.0,0.0,785.620682553,31.7116906547,116.819390621,1378.85186038,32.0658346128,31.7021389407,488.564225353,0.0,371.671175368,95.4937524728,0.0,42.5143224164,31.7403803628,0.0,31.8646414384,445.789895609,31.8975443724,47.7180697166,31.8929734245,47.7180697166,64.1316692256,31.8975443724,127.379494666,31.82164575,234.010055185,0.0,42.4630172367,63.6342813078,0.0,0.0,31.7979157955
2015-10-04,0.597213006,0.0,0.0,0.0,0.0,0.0,0.0,31.9564828556,48.1396885262,1275.8677019,0.0,80.2650978152,149.447953479,149.447953479,112.163208154,727.799549513,42.8046711205,32.3001062196,53.4552408434,107.139179879,32.1443961565,0.0,0.0,0.0,0.0,48.057531593,32.3001062196,0.0,32.2472476269,53.4969018996,0.0,0.0,343.451760192,85.6417273607,64.1956204653,80.2650978152,0.0,0.0,0.0,53.4712035204,128.275290635,8881.74205859,32.2346428304,470.996005749,0.0,42.8014184739,0.0,160.471399719,32.1061706883,0.0,48.120417636,245.94222193,0.0,31.8795256422,149.87935581,0.0,32.1734773351,0.0,139.148112546,0.0,0.0,0.0,32.0238908522,112.357395435,0.0,74.9655186243,214.09501649,0.0,32.0597483355,160.713546501,31.8891250176,0.0,1771.55562373,64.2509887166,0.0,64.1969737088,48.057531593,32.2278040046,0.0,32.110878754,0.0,32.1889870169,74.9305546956,32.0211453585,1381.35146941,0.0,32.1347141094,0.0,0.0,0.0,663.810155711,53.4969018996,85.6417273607,1155.16088917,0.0,0.0,663.642005809,32.2180909835,524.693559235,96.7234056488,0.0,117.847625493,0.0,0.0,0.0,438.65793102,32.163777764,64.2796199419,85.7288139575,64.2796199419,31.9083411219,32.163777764,85.628611246,129.261941818,257.31244933,31.9372087405,42.820737969,53.6197956777,0.0,0.0,0.0
2015-10-11,1.1707317073,0.0,0.0,0.00840336134454,0.0,32.1097827525,32.0302146549,0.0,32.1183439995,1049.09714084,42.7959524111,74.8695303179,117.241075774,117.241075774,85.4596580076,598.647477906,31.9746045383,32.1221543181,47.9267043253,74.8405190632,0.0,0.0,32.0109309616,32.0012978196,0.0,48.0341578368,32.1221543181,0.0,32.0228316944,96.1530134144,32.071204552,0.0,311.000973106,74.8794150217,32.0591837969,74.8695303179,0.0,32.020569905,0.0,48.0052564181,74.7342043202,9265.29945839,64.3553362566,406.214633904,0.0,106.920495763,0.0,128.236288805,0.0,32.1873894782,42.7669975174,171.055133685,31.9457379076,32.0228316944,128.365396487,0.0,64.1496172509,0.0,117.639659192,0.0,32.1002984781,31.9553543248,32.0012978196,42.8704873637,32.0459850219,96.2195465478,181.671747529,32.0576150146,64.1764107751,53.4795946442,0.0,32.1561272012,1468.75779586,32.0941395411,0.0,32.0688518258,48.0341578368,32.0638802354,32.0495215957,96.445617839,32.1679526488,32.0604688273,111.997808466,32.0688518258,1400.86105185,0.0,0.0,0.0,0.0,0.0,598.576719974,96.1530134144,74.8794150217,1398.90486381,0.0,32.0302146549,641.32392634,0.0,352.96748317,64.2601670251,32.097890931,106.968974738,32.1001082172,0.0,0.0,320.597105634,32.0603287054,112.303195872,112.332288709,112.303195872,48.085699694,32.0603287054,96.2110301629,32.0905946394,192.744919481,0.0,48.1065944457,42.8283248978,32.1464064856,32.1002984781,0.0
2015-10-18,0.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5190470092,1606.82433902,60.3204571869,80.7586797443,120.829829234,120.829829234,70.5737009049,857.606471205,30.09663775,60.6072179266,45.3459926458,80.7343099125,0.0,0.0,0.0,0.0,0.0,30.2962197523,60.6072179266,0.0,30.3923949587,40.3321780934,0.0,0.0,333.85031054,90.7978048314,60.679229559,80.7586797443,30.0694665453,0.0,0.0,50.4686080653,100.742412862,9127.61591635,60.3723461354,423.819396966,0.0,80.6887296396,0.0,221.918345027,91.3641569905,0.0,30.1875641481,292.398190476,0.0,60.5408491866,110.927279918,0.0,60.5400677716,0.0,141.223491059,0.0,0.0,0.0,30.4363893435,30.3127863131,70.6196242877,60.5774959998,211.819530306,0.0,30.1057057337,75.8822542821,0.0,0.0,1690.2625264,90.9624823754,0.0,60.4790455624,30.2962197523,0.0,0.0,30.3693797054,0.0,30.1452498086,131.112571378,30.1329425001,1191.1418134,0.0,0.0,0.0,0.0,0.0,706.167429237,40.3321780934,90.7978048314,1259.8241622,0.0,0.0,726.381776893,30.1147791833,353.267359344,45.2883793063,0.0,70.7046308348,30.1452224183,30.2149492985,30.2303897329,403.440398951,0.0,50.5447345586,60.6445143138,50.5447345586,0.0,0.0,161.359093095,30.3207038554,222.323323717,30.1784467926,30.2688888883,105.51067101,0.0,0.0,0.0
2015-10-25,0.8316008316,0.0,0.0,0.0,0.0,0.0,29.4267792392,0.0,29.409020169,1251.33731893,59.4513708169,88.6103058602,68.6885795945,68.6885795945,73.8180571682,678.583495015,58.9421342293,29.3654419821,29.4785477557,108.244727891,29.3647161314,29.3566022946,29.4185921033,0.0,0.0,29.521884371,29.3654419821,0.0,0.0,68.8244833483,29.34703187,29.5206883749,325.366752648,118.091970872,29.3742869947,88.6103058602,0.0,0.0,0.0,58.9451520104,98.2082499121,9668.25555196,29.4271321385,373.900467347,29.5206883749,108.241765381,29.409020169,186.856878832,29.4267792392,29.8065349608,29.707778369,265.424814993,0.0,68.8452716409,137.785499922,0.0,39.3075478351,0.0,78.7129358422,0.0,29.7615643287,0.0,58.7213129802,44.3944548046,58.9069161923,118.133393665,167.338898872,29.4534580962,44.0697413388,44.3769780826,29.4897589424,0.0,1420.73306495,73.7238154068,0.0,29.5526323622,29.521884371,0.0,0.0,0.0,0.0,44.3593041459,78.6750263218,58.6587377913,1574.54237217,0.0,29.4274691679,0.0,0.0,0.0,619.730129195,68.8244833483,118.091970872,1287.39775539,0.0,0.0,599.923061086,29.3919930146,433.014888804,58.8587094827,58.9247236035,88.6281571076,29.3872112063,29.4897589424,29.8155454006,373.731360443,29.3824217185,59.2855760197,88.68474132,59.2855760197,39.3757626067,29.3824217185,98.3206841345,29.4538032748,147.819623894,29.7436140486,39.3430907967,68.9344613834,0.0,29.4272179325,0.0
2015-11-01,1.2874043145,0.0,0.003663003663,0.003663003663,29.4082490956,29.3765105949,0.0,0.0,0.0,1286.18311072,44.0704531534,88.283949784,107.529720407,107.529720407,73.2943700558,783.832051061,39.1667486681,0.0,117.418141871,147.112356727,29.3014691186,0.0,0.0,0.0,0.0,29.2838229463,0.0,0.0,29.4255903191,39.1844075544,0.0,0.0,294.745196366,87.8250234841,29.4019607574,88.283949784,29.3655122912,29.5922807351,0.0,88.1954917411,68.5012199687,8368.34534825,0.0,235.183204979,0.0,88.1952547265,0.0,156.720065566,0.0,0.0,29.5654599369,293.958901155,0.0,58.8135535184,78.4398779346,29.4675315842,58.8083877573,0.0,78.389509383,0.0,0.0,0.0,29.2926433749,58.7353138296,29.4497960852,58.795862809,196.008691744,58.7800398941,29.4019527454,29.4348825554,29.4172007501,0.0,904.485600196,58.887733343,29.2926433749,0.0,29.2838229463,29.5030667443,0.0,29.3456777323,0.0,58.6913554646,107.872828742,29.5119639297,1108.21748041,0.0,29.5297744089,0.0,29.3722669903,0.0,637.103327569,39.1844075544,87.8250234841,1028.33250176,29.3411278661,0.0,499.946958728,0.0,333.456367878,73.7770685033,0.0,98.1282144268,49.0048671116,0.0,0.0,264.535468749,29.3655122912,29.3699374715,103.296884296,29.3699374715,29.3588085699,29.3655122912,98.0157018978,58.8417183837,137.439787506,0.0,58.810569739,44.2796226743,0.0,0.0,0.0
