Week,NC,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,what to do if you have the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,fever and cough,signs of flu,flu fever,flu recovery time,flu how long,how to reduce fever,sinus infections,how long flu,upper respiratory,strep throat,generic tamiflu,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,tylenol sinus,flu in children,how long does it take to get over the flu,how to treat flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,type a influenza,flu symptoms,flu incubation,how to get over the flu,cold and flu,acute bronchitis,fever flu,what is flu a,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,how to cure the flu,influenza treatment,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,oscillo,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,treating the flu,type b flu symptoms,flu virus,is tamiflu an antibiotic,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,flu while pregnant,is the flu contagious,type a flu symptoms,flu complications,flu contagious period,incubation period for the flu,flu cough,what is influenza,rsv,tussionex,pneumonia,how long am i contagious with the flu,is rsv contagious,signs of the flu,tamiflu generic,influenza incubation period,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,tamiflu and alcohol,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,when is the flu no longer contagious,rsv symptoms,flu symptoms in toddlers,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,how to get rid of flu,normal body,flu medicine,cold symptoms,what is type a flu,rsv infant,stomach flu symptoms,how long does rsv last,how long is rsv contagious,treat the flu,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2015-07-19,0.6385696041,0.000180701120347,0.00191543187568,0.0044813877846,19.2780110235,0.0,0.0,0.0,0.0,0.0,0.0,777.850991696,0.0,19.473506126,77.8940245041,0.0,19.2896382919,19.2596704309,47.9982277003,19.2896382919,70.5965966262,589.989067492,0.0,0.0,0.0,19.3071055164,0.0,45.0098415433,19.4970675369,70.581115105,0.0,0.0,19.2393411879,0.0,0.0,0.0,19.3841823914,19.4500015924,0.0,0.0,0.0,0.0,19.169160953,0.0,0.0,0.0,186.024836087,0.0,0.0,19.1865190888,44.9205339719,77.8940245041,0.0,0.0,0.0,0.0,0.0,76.989621758,5974.777189,0.0,0.0,0.0,0.0,0.0,19.16915572,0.0,44.9321386752,0.0,57.7160069023,0.0,0.0,0.0,0.0,19.4031623351,28.8924254925,192.45106699,0.0,38.5909143746,19.2464108766,51.3793600184,0.0,19.2335575739,0.0,57.8128125072,0.0,0.0,0.0,28.7046776179,0.0,38.4447620229,0.0,44.9438006933,77.0514663059,38.56764581,19.2374257371,0.0,0.0,28.7104740794,0.0,0.0,29.039667893,44.8683755979,0.0,0.0,51.4181928715,19.3841823914,19.4500015924,0.0,0.0,0.0,0.0,0.0,0.0,19.4382705902,0.0,76.9392502739,19.2490040854,655.278242739,0.0,0.0,19.4324103941,0.0,0.0,19.4558724048,19.2364432619,19.2896382919,244.110810826,0.0,19.169160953,19.1865190888,1143.02445616,19.2780110235,96.3988159961,48.4120972009,58.1875839828,70.8315633503,19.4441343219,0.0,0.0,0.0,19.3012795944,0.0,0.0,0.0,38.3659296295,0.0,19.4852797089,19.265501365,19.4852797089,0.0,0.0,0.0,19.0387502963,77.0165610459,19.283822905,102.61914774,0.0,0.0,25.7012595301,0.0,0.0,0.0,32.1098788713,19.3856557224,28.8025596924,0.0,0.0,38.8414011914,0.0
2015-07-26,0.4603748767,0.000214255106413,0.00214255106413,0.00428510212827,0.0,19.1899326585,19.0933105738,0.0,0.0,19.0159490278,0.0,759.297725991,28.7737485806,0.0,28.7737712824,0.0,38.3524422817,19.090412473,38.2154456582,38.3524422817,63.7057985153,591.609178024,0.0,0.0,19.0651511995,19.1841438402,0.0,28.6861618967,25.5493700166,108.299650692,19.0817634149,19.091051037,19.1365366446,19.1841438402,0.0,0.0,19.1835073901,19.1899326585,0.0,0.0,0.0,19.0446827072,28.762162619,0.0,0.0,0.0,165.491580062,18.9930244359,0.0,19.1747733345,19.104250758,28.7737712824,18.9587409983,0.0,0.0,0.0,0.0,50.9216680763,5904.38656331,0.0,0.0,19.1827880926,38.3567170267,28.7737485806,0.0,0.0,76.4419591141,0.0,38.1912189633,0.0,19.1769944387,0.0,0.0,0.0,19.0102126933,127.350561607,19.0389290267,0.0,18.9758672322,66.8100471808,0.0,19.1061769594,0.0,50.990820451,0.0,0.0,18.9873019217,31.8097460321,19.2189292325,28.5911875037,0.0,57.2338265343,95.6250720235,38.2051207003,19.1667983214,0.0,0.0,28.6826815721,0.0,0.0,25.4780870832,50.9139886839,0.0,0.0,38.2615417817,19.1835073901,0.0,19.1552520573,19.1080881072,0.0,0.0,0.0,0.0,19.1603179523,0.0,76.3326274659,57.4436209447,541.959799325,0.0,0.0,19.1365366446,0.0,19.1654176235,0.0,0.0,19.1725766748,344.23623171,0.0,28.762162619,19.1747733345,1102.82405854,0.0,152.993818387,44.6150045366,38.1808040808,44.7287807104,0.0,0.0,19.1654176235,0.0,0.0,19.1192498003,0.0,0.0,50.9007584069,0.0,57.0478470835,19.0159490278,57.0478470835,0.0,0.0,0.0,19.0702597135,70.0738608508,19.0709049645,101.841370597,0.0,0.0,28.6284169544,0.0,0.0,18.9815828549,19.126447167,0.0,0.0,0.0,0.0,0.0,38.3335966427
2015-08-02,0.5915215248,0.000109305545435,0.00207680536326,0.00371638854478,0.0,0.0,19.1287366564,0.0,0.0,19.1785604009,38.3571208017,751.52060999,19.2307864352,19.2521524018,19.1229715158,0.0,19.1345052742,19.195937532,38.514022778,19.1345052742,96.1910475573,441.834498859,0.0,0.0,38.7984883377,0.0,19.163400631,19.163400631,19.3182947912,76.9466456013,0.0,19.1738643237,25.6482346423,0.0,0.0,19.1807797731,19.179683275,0.0,19.163400631,0.0,0.0,0.0,48.2320221498,0.0,19.2910673596,19.4226449459,153.8257516,0.0,0.0,38.6112427867,38.5617797935,19.1229715158,28.6627161113,0.0,0.0,0.0,19.1402773723,38.4830394086,6079.38651421,0.0,19.4050890752,19.4226449459,0.0,19.2307864352,19.3875649129,19.4226449459,96.1968341267,0.0,57.6751929391,19.1554397735,19.428503964,0.0,0.0,0.0,38.9157043146,160.371059702,0.0,19.1381358532,76.5611094893,64.1855239004,0.0,0.0,0.0,51.3235877238,0.0,19.1229715158,0.0,19.1496683243,0.0,76.3456446468,0.0,32.0888709733,77.2225277488,19.195937532,0.0,0.0,0.0,19.1363433518,0.0,0.0,64.1234828101,47.7903922162,19.2658802675,0.0,38.7223008028,19.179683275,0.0,19.2017369089,19.1287366564,0.0,0.0,19.207539791,0.0,19.1287366564,19.2424308715,38.4269903025,32.1180152614,674.059241452,0.0,0.0,19.1727750131,0.0,0.0,0.0,38.2574733128,0.0,327.422330397,0.0,48.2320221498,38.6112427867,975.414671601,19.14207689,102.705380166,67.0651401118,48.2636608443,70.7231351154,0.0,0.0,28.7492233062,0.0,19.1496683243,0.0,0.0,19.1865798274,89.7935924056,0.0,19.3037162404,28.9934404074,19.3037162404,19.4461022466,0.0,0.0,0.0,57.71384135,0.0,96.1350066307,0.0,0.0,19.3085402839,0.0,0.0,19.1056969254,19.2424308715,0.0,19.143900352,0.0,0.0,0.0,0.0
2015-08-09,1.069345431,0.000141477734941,0.00236975206027,0.00389063771089,0.0,0.0,0.0,0.0,0.0,19.0240829473,19.0240829473,714.399177026,37.6096285835,0.0,28.5418684074,0.0,25.2717598707,0.0,37.9277198918,25.2717598707,50.4939801812,435.346287853,0.0,0.0,0.0,0.0,19.0452958564,0.0,37.6550508402,82.0470053521,0.0,0.0,0.0,0.0,0.0,0.0,18.9685782745,0.0,19.0452958564,0.0,0.0,19.0029727954,25.2565095002,0.0,19.0280758782,0.0,113.541137319,18.9514276612,0.0,28.4021707495,44.165111462,28.5418684074,0.0,0.0,0.0,0.0,0.0,25.2451268089,5781.06990996,0.0,0.0,19.0395524016,18.8807310685,37.6096285835,18.9628579553,0.0,100.999372845,0.0,47.1632594717,19.0510427773,56.499635329,0.0,0.0,0.0,19.0740651855,170.332136628,18.997231716,19.0395524016,37.8686160674,101.108191729,0.0,18.9800292725,0.0,56.8248000138,0.0,0.0,0.0,31.5188346036,0.0,50.4751838327,0.0,44.2146626035,82.0622557642,0.0,18.94571768,0.0,0.0,31.5892965126,0.0,18.9639552062,113.5904968,25.2184777018,0.0,18.94571768,19.052882909,18.9685782745,0.0,0.0,18.9514276612,0.0,0.0,0.0,0.0,19.0374922737,38.0791048033,44.1043325477,50.5474909399,707.605394779,0.0,0.0,0.0,0.0,0.0,0.0,18.9129004761,18.9352372564,341.158642411,0.0,25.2565095002,28.4021707495,1231.39296922,37.9142821706,126.370481375,50.5053972697,50.5702597833,113.943669423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0982802192,0.0,25.2832230072,44.2165263351,25.2832230072,18.8806795717,0.0,0.0,0.0,63.1136560325,19.0051642877,107.229334657,0.0,0.0,18.8332117763,0.0,0.0,0.0,18.8161630028,18.8161630028,18.9823078063,0.0,0.0,0.0,18.9628579553
2015-08-16,0.5037115589,0.000212089077413,0.00258041710852,0.00477200424178,27.1070809442,0.0,0.0,0.0,0.0,0.0,18.1438657895,772.69560925,18.0959722176,0.0,24.115197379,0.0,0.0,18.11634182,54.2974450279,0.0,84.3704201137,511.58925045,0.0,0.0,27.0860124101,18.1164994761,0.0,27.1945955956,18.1271173399,114.49621227,0.0,18.0892155913,24.1024553526,0.0,0.0,0.0,0.0,18.0931912224,0.0,0.0,0.0,0.0,45.1947647929,0.0,0.0,0.0,108.418445366,18.1219661325,0.0,30.1585288393,27.1649591303,24.115197379,53.9500491702,0.0,0.0,18.0267353681,18.1272866013,36.1485056657,6430.15802475,0.0,0.0,18.1110361167,0.0,18.0959722176,60.2697784277,0.0,126.601053967,17.9995948451,54.193757446,0.0,18.0104412415,0.0,0.0,18.0213007177,0.0,180.73355684,18.0997927735,36.0967690785,27.0907118805,48.2413615149,0.0,18.0430590041,0.0,42.1924945125,0.0,0.0,0.0,36.1481843328,17.9995948451,36.1330042963,0.0,48.2595326202,54.281016164,30.1476279724,0.0,0.0,0.0,18.0933514175,0.0,0.0,90.3991870995,42.1271503341,0.0,0.0,36.2217883154,0.0,0.0,18.0892155913,0.0,0.0,0.0,18.1216458284,0.0,0.0,18.1110361167,66.200561136,36.1856367828,742.044048781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.612619477,0.0,45.1947647929,30.1585288393,1254.32473009,36.2190224695,102.531562853,66.3167439332,36.2323552382,90.6671860729,0.0,0.0,18.0376145083,0.0,0.0,0.0,0.0,0.0,60.1685316918,0.0,18.0960882693,30.1731197586,18.0960882693,0.0,0.0,0.0,18.0267353681,48.2158082953,36.199585547,66.2586032697,0.0,0.0,18.1383859146,0.0,0.0,0.0,36.1953705605,0.0,0.0,0.0,0.0,18.1271173399,0.0
2015-08-23,0.9697529439,0.000242248062016,0.00186877076412,0.00429125138427,17.9341126539,0.0,17.7051764724,0.0,0.0,35.7429315892,35.7429315892,798.192851263,26.6887263429,0.0,35.5706852533,0.0,23.8102226374,17.7105157898,41.6854737856,23.8102226374,59.4815759842,522.719372022,0.0,0.0,17.6466557569,26.675294142,17.7372607548,17.8987320936,26.7263827059,77.2993294945,0.0,0.0,26.8646521458,0.0,0.0,0.0,0.0,17.7319053017,17.7372607548,0.0,0.0,0.0,29.7416796592,17.9070684016,17.7051764724,35.8969722494,160.503343029,0.0,0.0,59.5408274897,35.4424081829,35.5706852533,29.7130812137,0.0,17.9484861247,0.0,17.9809622757,29.7130423394,6024.24112525,18.0353511513,0.0,17.9430848349,17.7426194438,26.6887263429,23.7869061604,35.8969722494,113.024483676,0.0,65.3628777844,17.8447208916,17.8501234104,0.0,0.0,0.0,17.7693102479,225.893664693,0.0,0.0,35.6803381745,71.490083209,0.0,17.8176360783,0.0,65.4633440864,0.0,0.0,0.0,35.6169426487,35.9077813347,35.6572372641,0.0,41.6495201624,71.4145400422,17.9205880727,17.6625775516,0.0,0.0,26.7590456755,0.0,17.8747273288,184.358233694,53.4730448124,17.8151758162,0.0,35.7217188533,0.0,0.0,17.7531745774,17.7051764724,0.0,0.0,0.0,0.0,0.0,0.0,89.1050402267,23.8156895807,750.066024063,0.0,17.9701238415,17.6998403735,0.0,17.7265530815,0.0,23.7922702624,26.8619491936,357.159144826,0.0,29.7416796592,59.5408274897,1315.14592546,0.0,214.294230914,130.876314246,47.6384410874,77.545744283,0.0,0.0,17.9918137919,0.0,0.0,0.0,0.0,17.9161270752,101.013363056,0.0,53.777972193,62.7870149811,53.777972193,35.9185969315,0.0,17.6998403735,17.8445103409,130.829670566,17.7558587221,106.944295523,0.0,17.8552827589,29.7740134333,0.0,0.0,0.0,18.0517320334,0.0,17.7559167318,18.0353511513,17.9484861247,26.794007833,0.0
2015-08-30,0.6510113927,0.000510742619769,0.0026558616228,0.00626510946917,0.0,0.0,0.0,0.0,0.0,0.0,17.3738858248,992.201147868,29.0071004259,17.3284122795,40.5637292584,0.0,34.7783791299,34.8393885651,52.019479455,34.7783791299,69.5095630605,624.955870601,0.0,0.0,25.9536673608,17.354564426,17.5363034097,29.0334636082,17.4398199367,69.4938467706,0.0,17.4780608561,43.4733250365,0.0,0.0,17.4359450469,17.386051389,17.3598043307,17.5363034097,0.0,0.0,0.0,75.3088599913,0.0,0.0,17.3355533751,214.216365713,0.0,0.0,57.9686292759,52.2036726199,40.5637292584,40.5358511799,0.0,17.2990355076,0.0,0.0,34.8086334857,6254.9772032,0.0,34.6397679975,17.3355533751,0.0,29.0071004259,69.4589805932,17.3355533751,63.7277233748,0.0,46.2949096077,17.3460153868,0.0,0.0,0.0,17.3267831515,0.0,272.2833339,0.0,17.3440941006,46.3280768205,81.2254924642,17.4727852567,0.0,0.0,81.1344287445,0.0,0.0,0.0,34.7277356158,0.0,34.6965758107,0.0,40.5619883158,63.7697220397,17.3319815929,17.4411984199,0.0,0.0,34.7766887423,0.0,0.0,260.635049968,69.317482273,17.3303271003,0.0,28.9774280129,17.386051389,0.0,17.4030079164,0.0,0.0,0.0,0.0,0.0,17.3355533751,23.1885695283,40.4991293325,60.7222753389,805.938233485,0.0,0.0,0.0,0.0,0.0,0.0,25.9953605778,17.4622436065,423.255801042,0.0,75.3088599913,57.9686292759,1332.97657236,34.9034293371,214.405199338,185.420557157,63.7994812417,87.1054638365,0.0,0.0,0.0,0.0,0.0,0.0,17.3512511294,0.0,121.571421802,17.3555463023,40.6004713046,52.1991105404,40.6004713046,17.4359450469,17.3555463023,0.0,17.3986774195,121.622938373,0.0,115.750389264,17.3722257455,0.0,43.5337092707,0.0,0.0,0.0,17.3875631108,34.9034013892,17.354564426,0.0,17.2990355076,0.0,0.0
2015-09-06,0.3104625893,0.00117262454694,0.00362447587236,0.00696467912728,0.0,0.0,0.0,0.0,0.0,17.8842778241,0.0,1024.49718874,26.7714867209,23.793110123,26.7472045915,0.0,35.7129803797,0.0,125.163185173,35.7129803797,77.302443093,671.464342495,0.0,0.0,35.6769811155,26.752589028,0.0,35.6399097452,62.5593738098,71.3505838783,17.7984526646,17.8410656245,44.5855657755,0.0,0.0,0.0,0.0,35.7903777881,0.0,0.0,0.0,0.0,35.6914351606,0.0,0.0,0.0,237.819805526,0.0,0.0,35.7111833218,17.8250906683,26.7472045915,17.755603546,0.0,0.0,0.0,17.8466153306,118.861694087,7337.03306323,0.0,35.6126902579,17.8252597427,17.843883839,26.7714867209,95.0684889214,0.0,118.965450948,0.0,136.632863288,17.8038233504,0.0,0.0,0.0,0.0,17.8815819752,273.529795959,0.0,17.8322742604,35.6850556618,65.4598605618,0.0,17.8410656245,0.0,71.4080573461,0.0,0.0,0.0,23.7626390409,17.835915459,26.7204860859,0.0,47.5862246155,83.2902261714,0.0,17.7449234837,0.0,0.0,47.5540526429,0.0,35.6610928593,338.92955257,41.5591374766,17.8385099725,17.8466632236,29.7918017553,0.0,0.0,17.8062890391,0.0,0.0,0.0,0.0,0.0,0.0,35.6827796301,53.4413366782,35.6502980192,767.858743795,0.0,0.0,35.6423277862,0.0,0.0,0.0,23.7877113574,17.8626996202,482.081767521,0.0,35.6914351606,35.7111833218,1641.83602098,35.5647200622,261.80348525,178.437435233,59.5456324686,89.4778540668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.140187885,17.8466632236,35.6718951274,35.7291854292,35.6718951274,35.7683199717,17.8466632236,0.0,0.0,148.653001014,80.3310302428,142.636651086,0.0,0.0,29.7593284676,0.0,0.0,0.0,41.6705430202,0.0,17.8197747721,0.0,0.0,0.0,0.0
2015-09-13,0.7651434644,0.000883257698048,0.00307617336217,0.00621326104834,0.0,17.5553516849,17.3789096283,0.0,0.0,17.3736592025,17.6084210673,1086.91341362,26.2788998674,34.9750607087,52.533696805,0.0,81.7405704624,0.0,46.7240764942,81.7405704624,122.542190916,687.742267356,0.0,0.0,23.2934584875,35.0042603428,0.0,52.6273084789,35.1083771854,93.3493790209,17.6084440813,0.0,23.3391047403,17.4690740451,0.0,17.5951872144,0.0,69.9712480019,0.0,0.0,0.0,0.0,58.3451176409,0.0,26.2075615592,0.0,250.765798224,0.0,0.0,64.2358162697,29.1646511023,52.533696805,29.1243039259,0.0,0.0,0.0,35.0306792147,40.7911941187,7116.83548316,0.0,0.0,17.5977815379,35.1321048027,26.2788998674,169.122041681,0.0,105.046199431,0.0,87.4306639521,17.4638977928,17.4691754836,0.0,0.0,0.0,17.5012978875,215.892088481,0.0,0.0,43.926885625,111.002321563,0.0,17.5606442239,0.0,75.8992629281,0.0,0.0,0.0,43.565141376,35.1160850899,46.6871299474,0.0,46.7170099104,58.3680345952,35.1212884477,26.1864986186,0.0,0.0,52.5109092672,0.0,17.3056912309,653.364643186,58.2994153545,0.0,0.0,23.3708941406,0.0,17.5500623352,0.0,35.1212884477,0.0,0.0,0.0,0.0,34.6844462968,35.1212884477,69.9241761946,46.6731216148,963.612987978,0.0,0.0,23.3355826555,0.0,0.0,0.0,43.6845461241,17.4507337859,578.186375697,0.0,58.3451176409,64.2358162697,1476.79061214,34.6949091766,397.03142537,204.256319175,64.2746508272,81.9348884765,0.0,0.0,17.5818463298,0.0,0.0,17.4454926009,0.0,0.0,291.77110463,17.5951695913,17.5223944332,46.7416773349,17.5223944332,17.3631678624,17.5951695913,17.4854326079,34.6949091766,140.00997597,23.3215240045,174.907040678,0.0,0.0,26.3900532623,0.0,0.0,0.0,26.4219928891,0.0,26.1354737003,0.0,0.0,17.4690803979,17.4244833805
2015-09-20,0.8132214061,0.00109727164887,0.00344009489917,0.00667259786477,16.8656312606,16.9169034369,16.9169034369,16.9373777527,0.0,33.6485932887,16.7783477494,1072.42847653,33.5465605862,22.4372474742,67.2982178709,0.0,67.3049423589,16.9066848302,78.5592362698,67.3049423589,123.350677107,733.62377684,0.0,0.0,0.0,0.0,22.467794469,50.5432046216,39.3466045796,39.2397933878,0.0,25.2316681608,16.8145307491,16.8076456805,0.0,16.7328505726,22.4525234472,28.0634834154,22.467794469,0.0,0.0,16.8348258978,44.8558593796,0.0,16.8862846072,16.7479888572,386.667132039,16.8500794399,0.0,61.7176328925,44.833898793,67.2982178709,25.2210162025,0.0,25.1734111286,0.0,50.4905711523,56.0593428603,7236.44345002,0.0,0.0,33.6204440769,16.8456314995,33.5465605862,235.374696832,16.7479888572,72.888869654,16.8145307491,162.418148512,25.1945601849,0.0,16.7530410409,16.91179259,0.0,0.0,285.919839035,0.0,33.6702517694,41.9732029698,78.5508134124,0.0,0.0,0.0,123.425205139,0.0,0.0,0.0,44.8001413115,33.7115528291,33.608715919,0.0,78.5134799386,92.557529465,16.7429397198,0.0,0.0,0.0,61.6889528251,0.0,16.8348258978,975.317762571,61.6010430137,16.7429397198,0.0,41.9985674343,22.4525234472,16.7837217743,42.1323041006,0.0,16.7127087121,0.0,0.0,0.0,28.0499968556,25.1768340957,95.2078678498,44.8729681305,982.082942335,0.0,0.0,0.0,0.0,0.0,0.0,44.8507912373,33.635548652,566.886243198,0.0,44.8558593796,61.7176328925,1396.60878801,16.8452652237,375.832858078,381.328103795,92.764620433,84.3330843709,0.0,0.0,0.0,0.0,0.0,16.8557764146,33.6696517957,0.0,319.403520439,16.7479888572,44.889734118,50.5312562304,44.889734118,16.8503628372,16.7479888572,16.8325862622,0.0,117.709218414,33.695608146,218.480797013,0.0,0.0,33.7184945889,0.0,0.0,0.0,50.5213786669,16.7685899817,33.7217069113,0.0,25.1734111286,16.8449918555,0.0
2015-09-27,1.1174707005,0.00113848668846,0.00373657169547,0.00738556749183,0.0,16.3938702162,16.3938702162,0.0,0.0,24.6343150078,32.8109885569,1109.88099228,49.2644237843,24.5678682463,54.6442598762,16.3863771635,103.798020351,24.6102160445,43.7127965671,103.798020351,103.72881284,659.858518932,0.0,0.0,32.7139549782,43.6649795044,16.3951509402,82.0607296287,27.3783355646,120.07170512,0.0,16.4101048909,16.3865621141,49.0701556868,0.0,16.4002551463,24.619491555,43.7391552891,16.3951509402,0.0,0.0,0.0,54.601387294,0.0,16.3903113213,16.3517858968,338.291516447,16.4038736139,16.4363446291,92.8764079411,16.3903157931,54.6442598762,27.2727951544,0.0,16.3235267672,0.0,27.3171855578,70.9065607608,7046.87077647,0.0,24.4865671628,32.693820617,0.0,49.2644237843,300.167941324,16.3517858968,76.4445743016,16.3419294858,141.817829992,24.5946681671,16.4014005452,0.0,0.0,16.3222522679,32.7628531927,327.401870779,65.6660955758,40.9713335371,27.2891749444,125.733727859,16.4165238939,16.3740768323,0.0,131.079028944,0.0,16.3629288169,16.3819523936,49.0405686167,21.8432565878,38.1928603758,0.0,120.170634834,87.3497276421,38.2124152909,21.8086616447,0.0,0.0,98.332559856,0.0,16.3742414109,982.521944529,54.5191987797,16.3766802711,0.0,49.2858720886,24.619491555,16.3616542045,0.0,0.0,0.0,16.4363446291,0.0,16.3567185623,0.0,24.5654716549,158.080343103,32.7600070303,1049.2199213,0.0,0.0,32.6937124111,0.0,0.0,0.0,43.6781459824,16.3468562056,524.662521691,0.0,54.601387294,92.8764079411,1245.50118258,16.3840890455,568.151383845,338.589219055,54.6624255476,65.7278591369,0.0,0.0,16.4363446291,0.0,0.0,16.3656330619,16.3665928264,0.0,414.679303472,32.7681248633,24.5777746376,65.5526451587,24.5777746376,32.776335963,32.7681248633,16.3705684103,0.0,103.71562351,40.8272629807,152.711531887,16.3531415094,0.0,16.3939362837,0.0,0.0,16.3680977657,54.6068507564,0.0,16.3693413315,0.0,16.3235267672,49.0110172045,16.3505943278
2015-10-04,0.8359253499,0.00157996035736,0.00410789692913,0.00781362213094,0.0,17.1854405868,17.2220736052,0.0,0.0,17.1545143173,22.8957253888,932.720061603,34.3557333316,40.0398790195,62.8872803567,0.0,102.944351148,0.0,42.7983396509,102.944351148,119.985043819,627.999207283,0.0,0.0,22.8095951401,51.4325016086,34.2478059393,51.5622294463,34.4962721304,97.1324603669,17.1032406433,51.6194217024,51.2633297763,25.7354074838,0.0,51.4950375537,17.1446152805,34.3228387602,34.2478059393,0.0,0.0,0.0,57.1477891755,0.0,22.8473982195,0.0,319.803563,0.0,0.0,62.9165630225,25.7075227156,62.8872803567,17.151820423,17.138564951,17.1084015487,17.1443740094,57.1823112363,119.916349783,7301.0338387,0.0,17.1083185223,25.7070112802,17.138564951,34.3557333316,348.431724062,0.0,79.9900208878,17.1598438902,125.586693256,17.1753591198,0.0,0.0,0.0,17.1076102882,34.3021945339,274.181525385,0.0,34.2064812866,42.8923535868,171.5886395,0.0,25.7483658588,0.0,120.036814929,0.0,34.371436405,0.0,42.7899741413,45.7018195745,57.0998662343,17.1333980637,108.663219188,91.420632447,17.1333980637,22.8267674534,0.0,0.0,45.7069807606,0.0,0.0,1622.43741488,45.6432340484,0.0,0.0,25.6723140848,17.1446152805,85.8767955989,34.1549655015,0.0,0.0,0.0,0.0,0.0,34.391765279,34.228858768,108.401354733,80.1041646856,1143.81492608,0.0,0.0,17.1621107489,0.0,0.0,0.0,22.8491228106,17.1443740094,594.846942736,0.0,57.1477891755,62.9165630225,1337.74258342,0.0,686.097224964,428.664463863,45.7638093842,68.7806894581,0.0,0.0,34.3921795772,0.0,0.0,0.0,17.2064739008,17.1333980637,445.482414391,17.1543528869,42.8448943044,40.026056268,42.8448943044,17.1650125179,17.1543528869,17.128234291,25.7023501783,108.544084758,85.6831033094,97.075638182,0.0,17.0723404795,17.1547315808,0.0,0.0,17.1650125179,68.7513390062,0.0,51.3009492467,0.0,17.1084015487,0.0,0.0
2015-10-11,1.2887106319,0.00135340889866,0.00397563863982,0.00800766931709,17.6018928775,0.0,0.0,0.0,0.0,17.5324644697,17.6205170739,1126.79492765,29.3397435349,17.5324644697,87.9288010626,0.0,99.6808960901,0.0,52.7962684258,99.6808960901,181.623984474,760.584359673,0.0,17.5165429168,35.0094069574,29.2883782307,17.6015108308,70.4743535269,61.5610933425,99.5871899422,0.0,35.0596065568,23.4352935566,17.5113282859,0.0,0.0,23.4441681988,43.8720892987,17.6015108308,0.0,0.0,0.0,87.8880884981,0.0,17.5271385434,0.0,398.22532779,17.6932508743,0.0,58.6333197196,41.0016133097,87.9288010626,76.049722291,0.0,17.6772340509,0.0,46.8953476318,117.07072101,7820.12061142,17.6665722692,0.0,43.8059809238,0.0,29.3397435349,357.177918618,0.0,105.466773555,17.4955095611,169.737723269,35.3544681018,35.0859260837,17.5992666905,0.0,35.0119942707,17.569462986,316.30064225,17.6612461998,23.4282341913,43.950408246,111.36603479,0.0,35.1485329027,0.0,117.266714187,0.0,0.0,17.6240534431,46.8211853788,46.8389047632,46.7598054338,0.0,76.1926165229,105.461500698,17.6045660667,35.0305049058,0.0,0.0,70.3378060168,0.0,0.0,1517.17048172,52.6672117618,0.0,17.5939480963,35.185753963,23.4441681988,17.5482566336,29.291963883,17.5113282859,0.0,0.0,0.0,17.682569769,35.1285495203,17.6259048528,99.4566624988,58.5911651286,1243.10152659,0.0,17.5113282859,26.3909053425,0.0,17.682569769,0.0,41.0069064933,17.5271756418,633.278851728,0.0,87.8880884981,58.6333197196,1236.83169359,17.5166075528,779.551349102,527.477017045,64.5147336095,129.267198694,0.0,0.0,17.5324644697,0.0,0.0,0.0,0.0,0.0,363.009552575,41.0352484532,61.6624451291,58.665243226,61.6624451291,26.2841320568,41.0352484532,17.6559233408,26.4028345124,181.576246744,76.0830902325,193.14484738,0.0,0.0,41.0617409378,0.0,0.0,17.5377592843,52.7381051784,17.4902022507,35.365139538,17.6665722692,17.6772340509,35.3758174183,17.5557514054
