Week,MD,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,how long flu,upper respiratory,strep throat,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,contagious flu,flu care,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,cough and fever,flu shots,high fever,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,is the flu contagious,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv
2016-09-18,1.2061403509,0.000256563756093,0.00276518714901,0.0119444682003,24.0858132994,0.0,23.609497276,23.5383200156,47.9757348903,954.840203634,24.0675854336,47.7704413944,55.6921535429,0.0,55.6921535429,103.465308278,612.770697165,24.0603164558,0.0,23.5241360324,23.7751588857,63.6595891507,103.153642909,23.5383200156,23.5099691333,23.8852845329,59.4122578856,23.5241360324,0.0,47.9827752279,47.5075511244,24.0675854336,230.360066092,23.9950927064,103.352296448,24.0477107237,47.7704413944,0.0,0.0,0.0,23.7787610987,31.8117483789,7390.6666246,0.0,0.0,199.143044972,79.469433753,198.459388876,0.0,47.648233307,0.0,39.7384163535,238.372954861,24.0967053192,0.0,47.1904548152,87.5184320078,35.6602465458,0.0,95.6156051556,23.5383200156,24.1185915184,23.9021224625,23.9697021175,47.5901456278,71.5884575121,111.338693512,71.3433752969,23.7930834659,84.0342514953,0.0,876.324156918,24.0331605383,0.0,0.0,23.8852845329,0.0,63.6356778061,0.0,1001.78824996,24.0167946293,0.0,23.8310455654,47.9972496699,635.855010627,47.5075511244,103.352296448,1422.71003871,23.4958192873,476.599734032,309.867306901,47.7416379396,127.391399029,0.0,0.0,0.0,0.0,0.0,222.793420595,0.0,39.783883922,23.9986248349,31.7806549355,0.0,95.5410687084,39.7886922063,222.816755237,24.0312843998,35.7453452145,0.0,0.0,0.0,0.0,0.0
2016-09-25,1.1318619128,0.000281729821102,0.00231018453303,0.0102831384702,23.5854771287,0.0,23.5722346579,0.0,47.0297988652,849.833156383,23.7363672159,47.2360412495,55.0616317022,0.0,55.0616317022,82.5581533516,605.840450087,23.7363672159,31.4474769347,23.5290778568,39.2989024337,47.3357009586,47.100988731,23.5078272901,0.0,35.5090437029,35.3078828794,23.5290778568,0.0,0.0,39.2965274589,35.3953634014,377.298717027,23.5224441804,102.186308906,47.2742954048,47.2360412495,0.0,23.6435354548,0.0,46.9598674782,55.0474118427,7592.39392564,0.0,23.5898057184,354.604742042,78.5741636191,235.556810872,0.0,23.5712475799,23.6293180553,23.5215790871,212.103701011,0.0,35.3824964817,31.5041796848,117.942255402,23.4870081392,0.0,70.9333279354,0.0,0.0,94.8023062145,71.0374617522,31.4852141224,94.4127537438,125.821903937,23.5082569402,23.625401167,62.920473318,0.0,1174.23468101,47.2053070148,0.0,94.1181768957,35.5090437029,0.0,157.260306946,71.0802941078,1045.7714797,0.0,0.0,47.4584008767,0.0,463.8238715,39.2965274589,102.186308906,1430.77706073,23.7148798587,549.928018595,322.195672268,35.3184942884,102.288515366,0.0,23.6139878293,23.5793647955,23.5295442239,23.5074265124,362.081804631,23.6147077134,47.2289349629,31.482784736,23.4936893533,23.6147077134,86.6134073527,55.0759088767,236.092522566,55.0568674213,23.6934313693,0.0,35.4910533463,0.0,23.6435354548,0.0
2016-10-02,0.5884240933,0.000393789378938,0.00298154815482,0.0109979747975,0.0,0.0,0.0,0.0,35.1560341114,768.527219913,0.0,47.0901457539,86.2364826904,0.0,86.2364826904,133.426703168,470.729257929,23.4208668498,23.3997154286,47.3498278434,31.3350774337,70.8965768175,156.482134548,23.3222526736,23.6606562198,23.7464609568,23.5650439887,47.3498278434,0.0,0.0,35.2956835512,23.4986870346,281.978693448,23.4491956878,117.543293588,35.3099006156,47.0901457539,0.0,23.3292689951,0.0,62.6843941743,78.3684281476,7723.73852357,0.0,23.696332722,329.754502171,70.4720929404,125.20116787,23.4350227077,0.0,46.9264881356,46.8558852808,172.336329144,0.0,23.5754732559,0.0,203.763980348,23.4067280832,0.0,172.969029883,0.0,0.0,23.4668968696,23.7106334659,47.1122720932,70.5405764628,133.265060808,23.4067280832,0.0,70.5429548486,23.3292689951,1468.28684014,62.7175632429,23.7106334659,35.1596050532,23.7464609568,0.0,180.284951203,23.4561683006,1238.41536352,0.0,0.0,46.901726841,35.0643255271,517.107922889,35.2956835512,117.543293588,1284.97701712,23.4455581978,579.549088017,391.674369459,70.6198525795,78.5011432915,0.0,71.2824668637,23.4774084167,0.0,0.0,494.114486556,35.3276317726,62.7387166574,35.4204452015,35.0784770656,35.3276317726,102.022493046,47.0475530842,94.1235308351,46.8663480005,35.4346988974,0.0,23.6535338068,0.0,23.3292689951,23.696332722
2016-10-09,0.7427274603,0.000296823983378,0.00245554386249,0.0103888394182,24.6391109711,0.0,0.0,0.0,24.5977604396,991.338146835,32.7947198451,40.9810229454,147.405632707,0.0,147.405632707,90.1118236913,573.527579829,24.5833057669,57.3097403069,24.5843940078,73.5855233213,0.0,114.416320438,0.0,0.0,24.5690500502,65.399396534,24.5843940078,0.0,0.0,49.0739908541,24.5977604396,286.297356434,0.0,114.561713695,32.7775038639,40.9810229454,0.0,0.0,0.0,40.8921573267,49.0981835952,9150.40463069,0.0,24.6513206703,360.927895641,65.4437073897,179.781119182,0.0,24.4213107234,24.5027160708,24.5466562167,237.270644856,0.0,24.636416607,49.0342767679,90.0400288318,24.5171383839,24.4801927263,106.749392813,0.0,0.0,36.994470245,49.1229402623,57.3290804374,49.1327548528,73.6842706811,36.8471469576,24.5245409016,49.1056039221,24.5829380471,1492.83671767,49.1427567251,0.0,32.7404254558,24.5690500502,24.5769801375,172.16745819,0.0,1031.19145629,24.5166787544,0.0,0.0,24.5023467469,703.793044587,49.0739908541,114.561713695,1456.81451447,24.5533467885,605.128176293,384.559631436,40.9612670788,81.9005280959,0.0,41.0033229219,24.5992351754,0.0,0.0,393.56011744,24.5396010683,36.8594555249,49.1574481644,0.0,24.5396010683,98.4338046633,98.3743249722,204.77418923,49.0194806674,24.4875729472,0.0,0.0,0.0,0.0,24.5023467469
2016-10-16,0.9802930773,0.000160017068487,0.00258694260721,0.0112278643055,0.0,0.0,0.0,24.2066496796,0.0,1022.00801818,24.1012760815,88.6312217891,88.5170442709,24.1920321375,88.5170442709,136.901474432,756.934221299,36.2289776392,72.3576253215,24.1240202339,64.3371831005,32.1953907555,88.3329536976,0.0,24.1628499516,24.1337831397,32.1468372793,24.1240202339,0.0,24.1517207402,96.4443655914,0.0,305.646262904,24.1119206176,88.4952533827,72.4069900582,88.6312217891,0.0,0.0,0.0,64.3081472615,72.41817716,8057.69548968,0.0,72.4012142524,403.038304912,64.3178102415,152.638547317,24.1429661093,24.1662919141,24.1662919141,48.2384739828,184.807406511,0.0,72.3912308776,48.260820585,64.3617188857,48.3325838281,0.0,145.199170787,0.0,0.0,40.3250901346,48.2335356722,84.5150613952,56.3314466573,120.729280165,24.1155365848,48.3473762533,80.472456797,24.1046962814,1491.32446508,40.2277965492,0.0,48.2869733917,24.1337831397,0.0,144.793227184,36.2341063621,1271.02505882,48.0719612631,0.0,32.243972655,48.1803834245,538.861491108,96.4443655914,88.4952533827,1270.61596103,24.0287474144,578.699406153,498.453310196,48.2384147425,128.898152294,0.0,24.1648325763,36.2626344083,0.0,24.1482852439,298.019430972,24.1264502394,64.4148792217,48.4021645433,24.1993387011,24.1264502394,96.6807670426,72.423143846,144.904417004,36.18163963,48.3111308045,0.0,48.2602573923,0.0,0.0,24.115369565
2016-10-23,0.8400778609,0.000384562560088,0.00293915670924,0.0115094080483,23.8075939338,23.8206285177,0.0,0.0,23.7372152468,1020.84371597,47.6322005042,55.4497652904,94.973824226,0.0,94.973824226,150.445803617,704.7454931,23.7319569698,39.5268420081,23.6974146559,39.5455698415,31.6628109005,94.7666054662,0.0,23.6676427233,35.6697383403,0.0,23.6974146559,0.0,0.0,31.6316804239,47.440178471,284.654955737,0.0,102.86628755,47.4258806474,55.4497652904,0.0,0.0,23.794534209,23.7202120811,47.4880967471,8754.59683714,23.7319569698,0.0,428.05541432,47.4213444419,221.186096747,35.5908546636,0.0,47.5603570645,23.6952429596,245.128376178,23.7391245799,39.6387848365,23.7775246456,134.472266681,23.7801785323,0.0,135.032365392,0.0,0.0,23.7439563574,23.7117182076,87.0243189556,47.4618545023,87.0527477024,47.4974560785,35.6466604503,47.4857130368,35.5787470105,1553.71694645,63.3016975571,23.7990127024,23.7537757525,35.6697383403,0.0,245.212221901,47.4209601714,1273.66261504,23.7057957198,0.0,39.6580221862,47.4687999964,885.763234547,31.6316804239,102.86628755,1320.71251955,23.6974576935,584.925619593,332.087483401,39.5479995816,103.036102598,0.0,23.7487280393,0.0,23.7129403237,47.4258806474,277.249750879,23.7730071877,59.4528895954,55.447398946,47.5261467799,23.7730071877,174.3687001,71.1816401236,182.062454267,23.7188613623,23.7534727966,23.7200892355,35.6681797141,23.7319569698,0.0,23.7188570469
2016-10-30,0.9515570934,0.000371619690126,0.00300154365102,0.0108055571437,47.5070041589,23.799340081,0.0,23.5131537841,47.0263075682,1120.7483245,23.6961091418,59.1035874501,86.7654011113,0.0,86.7654011113,102.635634235,591.793787791,23.5841690477,23.6655035767,23.6461173503,35.4065482607,47.272877635,70.6426614381,23.6775448657,23.6079214506,23.6914972118,31.513290667,23.6461173503,23.6603791823,0.0,47.1802662985,23.6676291566,283.824303914,0.0,47.3979063925,23.7949854008,59.1035874501,23.7606957506,0.0,0.0,35.4925872152,39.4325533041,7685.83416996,0.0,55.1880567567,252.839194433,55.1689665516,133.82991917,23.6605167799,23.5557115285,0.0,23.7233569077,338.914889808,0.0,47.2111147019,86.937015122,102.528329834,23.5557115285,0.0,87.0448475999,0.0,0.0,31.625266211,23.57237698,31.5751349786,78.8841651012,78.8579369498,23.6818042162,23.6221752919,39.4135450789,0.0,1074.48482768,47.2124182034,0.0,78.8866371658,23.6914972118,23.6746582282,189.379631397,0.0,1182.83039696,23.5415085068,23.6318727013,59.092878769,0.0,788.559573102,47.1802662985,47.3979063925,1324.34000354,0.0,448.998968465,370.429640276,47.3162471608,134.108219757,23.7061690145,47.4162902882,0.0,23.7878030931,23.6142250936,331.671599881,35.5877062323,47.3614390996,71.3418753597,23.6961091418,35.5877062323,102.661421999,39.4658995511,173.678494951,0.0,23.6221968071,0.0,35.5770430923,0.0,0.0,35.4426886886
2016-11-06,1.2209364051,0.000611535788742,0.00280750521195,0.0115913829048,22.9412986198,22.8041353898,0.0,22.9962882633,22.8107064449,929.869392556,23.0240531752,61.017987769,68.6578173122,0.0,68.6578173122,76.1720741761,632.620862565,22.8108614413,22.9240293559,45.7369806368,45.6870433536,38.1113188346,68.4881726506,22.9962882633,0.0,45.7788486698,45.7784153034,45.7369806368,23.0310048821,0.0,45.6824436157,0.0,350.212509501,23.0171056637,83.7501236088,61.0458313177,61.017987769,22.8659716331,22.8041353898,0.0,22.8378055676,91.6127939525,7637.21457117,0.0,90.967997991,198.449722758,121.792385366,182.530389193,22.8962936942,22.8306591073,0.0,34.185417334,220.747465242,23.0379607881,22.8929860695,34.3735265279,91.3401945293,22.7902139738,0.0,91.671383517,0.0,23.0588537392,38.1711661798,46.0342113273,45.7238829269,53.318020207,106.656691436,22.7833453163,34.3562276611,38.1020348764,22.759370106,877.540652779,68.6515001678,34.3770201934,53.3456962968,45.7788486698,45.8957209202,221.002624233,0.0,1028.33085988,0.0,0.0,34.4394482875,0.0,685.385252121,45.6824436157,83.7501236088,1119.34312729,0.0,357.788166616,236.022589422,68.7062248114,60.9951777713,0.0,45.6217395288,0.0,23.0240531752,0.0,129.614543233,38.0951151703,38.1135266812,0.0,0.0,38.0951151703,83.9179562262,68.4951047565,175.363236997,30.4710400395,38.1457749411,0.0,0.0,0.0,22.8041353898,22.8721627678
2016-11-13,0.8990318119,0.000609384521633,0.00376710431555,0.014043543294,0.0,24.0408426152,0.0,23.6445754351,23.641456593,1068.99255339,0.0,31.7015098717,118.76415892,23.9683212197,118.76415892,118.903365075,736.738056616,23.6343163162,23.8525411576,23.6358242115,79.099716819,47.5224723901,142.211988591,0.0,23.8054940192,23.7791874321,31.6299319824,23.6358242115,0.0,23.6730886403,31.6441748026,0.0,253.218686869,23.6573099784,87.0794650748,47.5631938586,31.7015098717,0.0,0.0,0.0,0.0,87.1080254303,9321.85417451,0.0,23.7518557229,206.214373167,63.2574058163,110.629608266,23.67152035,23.5277273971,0.0,0.0,213.554060122,23.6915595891,31.7206721002,55.4878300755,142.448335976,23.9394350236,0.0,142.953379848,0.0,23.6859034124,47.7910208835,23.5773489976,47.6325704822,79.1904552313,158.335444693,35.6892902607,47.5247593976,71.9483714246,47.4604214962,785.050322982,87.1680284595,39.581157643,55.4448152982,23.7791874321,23.7570663479,285.073136851,23.9683212197,1361.2864326,0.0,0.0,23.6715073983,23.7892671762,791.452080711,31.6441748026,87.0794650748,1535.05190494,23.9106183699,316.247133982,181.935587397,71.4596014929,103.053510736,23.7088269988,0.0,0.0,0.0,23.9322243504,126.708495635,23.68022769,31.6895598583,31.6871707194,0.0,23.68022769,174.469909544,35.7765476791,206.010927789,23.7820963355,23.774361483,47.446305148,23.750478607,0.0,0.0,47.2115965749
2016-11-20,1.6507648039,0.000420168067227,0.00408708938121,0.0142475171887,0.0,0.0,0.0,25.0060173582,49.5462370231,965.827607547,33.0482562018,57.8363216935,74.2744929279,50.0572535543,74.2744929279,82.6320992391,726.793478779,37.1951888488,74.2802791537,0.0,41.2312533163,41.2736566524,189.449899177,0.0,24.4494742686,24.6699645429,24.5159130574,0.0,0.0,24.7282938098,49.481473994,37.3688705759,214.364848861,24.5011176965,61.4649909506,57.7691675768,57.8363216935,0.0,0.0,24.7581895273,24.7581895273,41.2586206449,10690.3975818,0.0,24.6985006847,99.1847588831,61.4797472599,172.966720571,0.0,0.0,0.0,24.6068028004,181.475757898,24.5233174407,25.1042876804,61.6320548051,140.093104678,24.7544389421,24.4274079561,66.166558036,0.0,0.0,57.9014349194,24.9984899598,86.172065322,82.5222263592,132.031055644,24.7581625164,24.7581588989,37.327540072,24.8663297443,619.922604231,49.5363606402,24.9684256304,24.9984899598,24.6699645429,48.8548159123,387.909150489,0.0,1080.79159412,24.7358007809,0.0,24.7581588989,24.851352201,577.246445836,49.481473994,61.4649909506,1261.92228569,24.4347589666,428.722198459,321.552681219,41.2611529328,132.031524363,0.0,24.6513468191,0.0,0.0,0.0,99.0554258175,24.617858742,49.4715066505,49.5911163626,24.4715804841,24.617858742,148.758524714,24.6141540404,123.855598457,24.7556650376,37.2176678116,0.0,0.0,0.0,0.0,24.9984899598
2016-11-27,1.1264822134,0.000632978162253,0.00356050216268,0.013767275029,43.606034825,0.0,0.0,0.0,21.7322652408,1212.20001518,32.6908478067,29.0654898492,72.5946786944,21.7744672827,72.5946786944,181.533315377,689.819415331,21.8161874623,21.7308654295,21.7791735453,43.508960586,36.2996171762,94.17252536,21.7348324752,21.7898632542,65.4384716202,21.7374049617,21.7791735453,21.7816140234,0.0,43.5139080209,21.7774756026,347.978741414,0.0,87.1197679131,36.3171520745,29.0654898492,0.0,0.0,0.0,43.5095857389,43.5314318381,9896.23247132,0.0,21.8022749013,94.4853960689,87.0191147267,159.349462924,0.0,21.7161251058,0.0,54.436604146,290.108178584,0.0,21.7930638808,21.7848062266,137.724239339,21.7898632542,0.0,80.1101174706,21.7439484309,21.7816140234,80.0000159085,29.0020084297,79.8661695691,123.344879305,261.276028082,29.0260473133,21.7898632542,87.1097412417,50.7044366313,530.600449212,108.868204933,65.4136429614,65.4830753416,65.4384716202,43.481152118,355.677075638,21.7601974498,1422.23235839,21.7767249586,21.755371115,43.6719212547,43.5400873877,689.243698631,43.5139080209,87.1197679131,1334.62962184,21.7545435647,420.58008191,232.022548226,36.2711149613,65.3192356059,0.0,32.7093657612,21.8541095618,0.0,0.0,130.677940393,21.7675992351,43.5642616831,76.1967949593,0.0,21.7675992351,138.11779615,50.8465553938,152.495791716,43.5286320735,32.6830455518,0.0,43.6192008983,0.0,0.0,21.7634775516
2016-12-04,1.0894186172,0.000722408026756,0.00379933110368,0.0142341137124,21.4143309672,0.0,21.4013800564,42.9842203556,21.3924147279,1150.61217644,0.0,71.5152386888,71.4397567599,21.3497326837,71.4397567599,135.88722905,607.456748512,21.4626490343,42.8240703792,32.1341431038,57.1194886703,53.5226688576,99.8736705184,21.3368597668,42.860608614,57.2317634829,42.8689170351,32.1341431038,42.8186662484,0.0,99.9402428734,42.6737195337,335.664434765,21.3561749688,57.0679245683,42.9481791408,71.5152386888,0.0,0.0,21.5440078179,42.8423461713,107.1380814,11198.1045686,0.0,42.6865885685,107.334502693,57.09153859,128.378540793,32.235816788,21.3449635117,0.0,0.0,306.905331917,21.3755251726,21.4287197826,35.7824789278,121.394291603,21.5310099247,21.2919265483,64.5381896572,0.0,0.0,32.1160899695,35.6746898978,71.4851239266,114.284265228,242.873572091,32.2034033157,21.3561749688,85.6975888618,21.5440078179,415.111320008,107.447675491,32.1096241269,28.5630480177,57.2317634829,21.4732480837,435.670117752,21.436755323,1256.88019052,32.1775163238,0.0,21.4959421841,21.3561749688,807.022865908,99.9402428734,57.0679245683,1342.37165217,43.1140428273,499.528361458,207.000871092,50.0358721,143.069691409,0.0,32.2312857942,0.0,21.362621143,0.0,78.6465461423,43.0490337156,35.7500796409,57.1992612388,0.0,43.0490337156,135.932087872,50.063937898,286.000709984,74.8137088894,50.0574720988,0.0,0.0,0.0,0.0,42.8444706805
2016-12-11,1.350286936,0.00150125998606,0.00402123210552,0.0145300520079,0.0,0.0,0.0,43.3826107769,35.9474946489,1208.43215102,21.377906318,28.786172681,100.620357718,21.6784982353,100.620357718,122.38264643,697.683316837,21.5923432593,57.4817837555,42.9828200806,97.4594578221,43.1284196804,86.1137183371,0.0,21.3456621154,57.5616161774,21.5073719299,42.9828200806,21.6881623616,0.0,64.655537733,21.377906318,337.655660897,32.5551855917,79.0671137556,53.9162715053,28.786172681,32.368873697,0.0,0.0,21.6717048113,97.5019284108,14139.1880151,0.0,21.5495841071,50.4285637062,93.3831958139,265.48727942,28.7709866827,0.0,21.5008556984,43.3895082252,280.111266962,21.7375677128,43.0769976909,65.1365526935,143.725445438,0.0,0.0,136.99220677,0.0,21.7503204273,64.653136559,32.203129404,93.4765743314,64.727138112,460.064387864,43.3599607445,43.1542830667,100.626882924,21.6002365088,367.194584978,64.78157075,43.4356843045,21.570686866,57.5616161774,43.093652607,589.432077131,43.3501510405,1236.42016076,0.0,0.0,43.0477115768,32.5289604789,790.368696174,64.655537733,79.0671137556,1350.86544405,21.3714496867,430.833329581,272.973070427,53.8015148085,86.3153886894,0.0,43.2151529975,32.6175326822,0.0,21.2878670014,64.7946106928,42.9990184958,43.1673311154,54.2105725117,0.0,42.9990184958,143.994145702,32.2841685666,222.991469251,75.2636878707,97.6131993711,0.0,32.2809088851,0.0,0.0,21.4976102925
2016-12-18,1.7535193875,0.00303180640538,0.00650460283336,0.0179152196682,0.0,0.0,0.0,23.4508073303,0.0,1157.26735318,46.6408774926,106.022688176,140.750102101,23.3878312749,140.750102101,93.8052922146,711.848307227,23.4160668015,116.65754469,58.5403847371,62.5084318617,46.9262211326,218.412786215,46.6419626666,23.4154610491,62.61006709,23.4275742012,58.5403847371,23.4472515667,0.0,62.4989980631,39.1173334205,382.855785875,47.1940964284,125.07827859,31.2944131489,106.022688176,23.38400142,23.5614997836,23.4982882796,35.1002552006,85.9821181789,11442.2207552,0.0,31.2684421741,82.1539522301,78.1120227223,234.063247069,23.466620268,47.0804441793,0.0,31.2354520163,281.288774799,23.4969087011,23.5831437013,70.468349297,187.432144017,0.0,23.5260582978,133.256166833,0.0,23.2852752379,39.167010108,46.528455974,86.064792919,70.3974802253,695.797576944,31.2683552739,58.5118995263,101.63517194,35.2840907088,258.381212531,93.8737825,23.3809717356,47.0065136379,62.61006709,46.7886771954,680.217820726,46.5565105149,1484.99223232,23.5402220896,0.0,23.4969280379,35.2735333068,836.282853462,62.4989980631,125.07827859,1703.30326105,46.8627338439,609.084318275,242.140159681,54.7397236793,109.533998856,23.5260582978,46.9511946962,23.4982882796,46.87329668,0.0,101.73933437,82.0476679072,23.4713343267,47.123583647,46.812885791,82.0476679072,101.791163781,31.2919668711,242.484401911,70.3549768082,23.4760711749,0.0,47.0809848369,0.0,23.5614997836,46.8742911096
2016-12-25,2.4127812194,0.00671205600874,0.0102768321665,0.0223842250626,37.4613922414,24.9268647595,0.0,24.8741493355,62.5974672276,1242.1426462,50.1400205107,91.7444557911,208.287453859,0.0,208.287453859,150.155144302,666.960452669,50.1248770433,58.3148206634,37.4319579908,74.9539255241,37.4424641009,207.863641029,24.9719331764,24.8291418277,158.431727139,41.6269249345,37.4319579908,24.8291418277,0.0,141.545285614,0.0,449.523881233,24.9454145204,116.683800589,50.0700431369,91.7444557911,0.0,0.0,0.0,24.9190332041,74.9514354659,10936.0736142,0.0,25.116911617,66.7574106449,108.213265446,241.132977741,25.0097940272,25.0321972685,25.0518358996,24.9722794716,258.121793636,33.4026817977,25.0099177988,50.0349427663,166.585858495,25.0942087743,0.0,158.666056612,24.9794503146,0.0,41.7679275381,33.2869503399,100.019188908,137.991108152,883.191750131,0.0,37.4959915935,166.638033306,24.9308609151,283.826018049,91.6868578084,0.0,49.9894738558,158.431727139,24.9496822984,749.615250936,24.8216564066,1399.43322172,50.0342079862,25.0171039931,75.4283190118,41.6419773189,815.964363577,141.545285614,116.683800589,1990.26338122,24.9528543054,699.29042833,274.760782393,74.9791276555,183.471867075,24.994768693,58.4174404156,0.0,50.0342079862,25.0866502777,66.6393381162,41.6619934692,25.0148180841,50.155173131,0.0,41.6619934692,100.150009262,83.3844122354,216.82365532,37.4048085019,33.3648515243,0.0,75.1646140808,0.0,0.0,74.9288611722
2017-01-01,1.6668694488,0.0066290062255,0.00997233110445,0.0215875028822,22.3612718677,0.0,0.0,52.054115165,22.3098733359,1324.49308364,22.4095800434,81.9330012016,223.159009442,22.2492663771,223.159009442,163.834998269,773.949939349,67.096652666,52.0006060216,0.0,89.2012336989,89.248655557,148.477122569,22.326877518,22.2224276963,74.4089880774,29.7173705187,0.0,22.2921280347,22.2224276963,89.1989782149,22.2157281401,475.671140765,55.7153365799,111.538109218,52.1125028463,81.9330012016,22.4434825851,22.2787536628,22.3892876377,22.311657995,111.564925111,10938.3457789,33.4533277855,55.918286829,37.2549823804,126.281336287,245.011919983,44.6488883097,22.3369761309,0.0,22.3134174699,245.126374526,37.3045841422,37.245968359,33.4777431783,171.027103794,22.2425506311,0.0,149.119230264,0.0,66.6672830888,44.8665837243,33.3928881469,89.2732149689,74.3975774931,788.496295289,66.9335784199,37.2167278692,111.544774392,44.5838911606,283.081569701,141.403755722,0.0,66.9842441551,74.4089880774,22.2848088277,751.3340168,22.3453105711,1546.57564078,44.7245763905,0.0,29.8071649805,44.5775016179,921.841644345,89.1989782149,111.538109218,2267.57526162,22.2636044415,742.852237002,364.208018256,52.0832607591,148.858453076,22.3960476883,78.4376482503,22.2963903906,22.3622881953,22.2090326223,74.5302943269,66.9474434375,66.9673021787,66.990128907,22.3134498209,66.9474434375,119.134213361,59.5557970105,230.698951087,96.7028666907,37.2392343099,0.0,66.8946759873,33.4533277855,22.2787536628,55.7085417273
2017-01-08,2.2272510719,0.00837433267037,0.0116455563697,0.0230817544227,21.7393962748,86.4895373262,0.0,43.6514620797,28.9256898735,1172.14787449,43.3284447182,101.376255976,144.71558917,21.8388989017,144.71558917,72.3636206358,651.366470335,28.969326919,79.6464627632,21.6250327619,115.676467238,65.1510399165,173.301506469,21.4793189315,21.6676400173,65.1947867505,32.667176467,21.6250327619,43.7173610261,0.0,86.7355352368,43.3548523297,564.068494511,32.5915011217,151.890915769,32.5259687578,101.376255976,0.0,21.4857808204,0.0,43.6120179875,173.567086576,12157.1597361,0.0,28.9409913962,108.665137819,137.298313706,223.829318118,43.5484739718,21.5990372693,0.0,28.9279240576,289.096042022,32.6276618372,36.2231621324,32.4881712079,151.736859656,43.6251580953,0.0,174.079335224,21.6804996564,0.0,43.4836505663,43.3609993127,57.8536073434,108.115371354,549.71394612,21.7131805422,57.8905825141,115.715788391,43.2241093807,355.050695193,130.25418072,21.6027632931,65.1501499468,65.1947867505,75.9070368685,499.13802157,28.9256503936,1308.84701693,43.0362973468,21.5116673033,43.5050557888,0.0,882.13957194,86.7355352368,151.890915769,1800.19128623,21.5506141965,758.627592788,231.294117001,108.367661074,144.761916389,0.0,32.4848952039,43.5023966257,43.3581386903,43.6120179875,130.361308913,50.6411579975,65.0813313246,57.9037116013,32.5292472465,50.6411579975,101.391684197,21.7155392414,188.140202064,94.0372691387,50.6412080875,43.062246275,32.4816152554,0.0,21.4857808204,65.0114260179
2017-01-15,2.7331575162,0.0108353349346,0.0140645850013,0.0252735521751,21.6407934617,22.0010040939,0.0,21.5625029819,21.5625029819,1077.0416511,21.5885367917,152.96268443,210.978347843,21.8781850443,210.978347843,123.856454412,662.299676696,21.5950550697,58.1193919881,21.6931245074,58.1716432146,32.5741896352,239.612017955,21.8950547108,36.3362011055,94.6638947973,43.9967353909,21.6931245074,21.5950550697,21.5950550697,123.588128557,29.1154702079,494.498748625,43.6579196478,123.678149213,43.7194524116,152.96268443,44.2363545247,50.8829723493,0.0,21.8188945699,123.675898352,9053.44027259,0.0,43.4058798075,43.7391749952,94.4706268358,239.583481914,32.7163376064,36.3384360283,22.0514557623,65.294785932,297.985488786,0.0,29.1506391615,65.5790329106,130.864356616,36.3734528941,0.0,124.050307848,22.0049897207,21.8735847266,54.3524499026,29.0650287105,43.6666706851,98.7257511599,429.212400952,43.6053338487,43.625066258,109.078743876,21.5495096086,284.152090042,109.153598905,0.0,29.1089090889,94.6638947973,29.0803713762,472.782208988,0.0,1338.26315441,21.5300488835,0.0,76.9236127685,43.5562223515,698.297772613,123.588128557,123.678149213,1686.86601586,43.729963106,697.719611213,348.950967502,101.862447398,101.930759599,21.5170945821,43.7281727637,32.6693072595,50.9004576226,21.5430187924,94.7408520614,43.6533962989,36.3932168712,116.485991894,32.9219627777,43.6533962989,131.144985138,86.8641426812,218.354971333,43.649012111,54.6128874944,0.0,21.8781850443,0.0,50.8829723493,87.1384778883
