Week,MI,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,fever and cough,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,influenza a treatment,tylenol sinus,how to treat flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,type a influenza,flu symptoms,flu incubation,how to get over the flu,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,influenza treatment,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,influenza a and b,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,influenza b treatment,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,flu while pregnant,flu report,symptoms of influenza b,is the flu contagious,flu contagious period,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,influenza incubation period,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,respiratory flu,a influenza,human temperature,influenza a,influenza b,is influenza a contagious,flu vs cold,cure flu,how to get rid of flu,normal body,flu medicine,cold symptoms,rsv infant,stomach flu symptoms,how long does rsv last,how long is rsv contagious,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,incubation period for influenza,is flu contagious
2016-02-07,1.3331607559,0.00392969510115,0.0062420237298,0.0134190874515,13.859418191,13.8621040973,0.0,13.7478950709,27.7831280171,1500.05337562,69.0452794998,13.8039635639,115.383503296,188.932935518,27.6828542234,13.7883160913,83.0268846495,188.932935518,165.857646371,1099.27779569,13.7396032162,41.5900314017,69.0770918571,13.8566582141,120.108716851,41.5433256783,243.832468519,41.4298226253,13.8287526487,0.0,32.2518829509,13.8081238905,105.880381936,20.7628015595,13.8566582141,0.0,0.0,20.7461179087,124.604158225,27.6829939991,0.0,20.66280828,617.005391914,27.5579228456,13.847439001,138.396054521,23.0994682396,115.383503296,0.0,13.7478950709,20.8357851276,27.6829939991,110.563590863,11320.8464776,13.7147875572,32.3158264424,27.7266587181,27.5288830113,69.0452794998,36.8753623037,20.66280828,147.635096055,27.6436050968,202.718844812,23.0520954526,13.8399163594,13.8307402382,13.9567939159,36.8878091215,281.350238575,20.7461065872,20.6960334569,55.3679665393,133.715994327,27.682820341,41.3615446401,13.7271841714,110.692915746,41.7820209782,13.9483659002,20.7690680027,13.777920485,69.1146157962,59.9914009752,0.0,96.9823501133,682.215030249,36.8878895346,50.8280474778,92.1488167039,27.6741999841,0.0,235.375541045,83.0476772181,41.8450977007,13.8771366361,46.1348538263,105.880381936,27.6510619798,18.4369770267,27.9051572707,13.7728307935,27.8378956683,13.7313213577,23.0897304245,698.009889932,13.8612487009,1483.38812131,13.8412053142,27.6997309967,0.0,13.8206199302,20.739853991,41.2063831157,815.485506453,124.604158225,138.396054521,1910.94841885,32.2310737493,0.0,755.153094978,41.5504095783,253.903127023,55.3386990518,0.0,96.854108433,46.0195864085,27.5081418558,18.4425223987,13.867510076,92.3325116338,13.9063780438,20.652355182,188.765463135,89.7457677793,188.765463135,41.4588885923,13.9273403261,13.9063780438,41.7568435025,23.0368365492,152.085912172,59.8967924542,248.821611652,13.7396032162,101.458120205,13.7478950709,13.7271841714,64.6665025862,13.8373165414,27.6329041427,13.7147875572,13.7478950709,50.6526704995,0.0,23.1190434041
2016-02-14,1.6799483093,0.00559631419486,0.00868868467837,0.0158750031299,14.1820999333,14.1824761193,14.1585716524,21.2309007026,28.3000539003,1474.21149749,47.1066488767,42.4972477692,94.4939717827,268.906286507,14.1351424138,14.141887454,51.8143771699,268.906286507,146.154055376,1035.22814589,28.2829851103,23.5853016825,108.417189005,33.0619564803,151.355141552,33.0732284455,160.054422904,21.1564216726,28.2822676408,0.0,21.177699363,14.1407748875,75.450840746,23.6009285446,33.0619564803,0.0,28.2965165038,33.0191053738,127.42513305,21.2822917112,28.4213719425,14.0989745378,730.551297018,21.2314431206,14.1892261616,94.4208173584,42.5248559608,94.4939717827,0.0,33.0432966295,0.0,0.0,150.861866927,10499.4269332,14.1635597892,21.2763395848,14.1557356964,14.1696083207,47.1066488767,56.6180747752,14.0989745378,212.485862465,37.7224940495,179.184334182,51.9266087962,35.4456367631,21.2298471179,0.0,37.7580753628,306.843504288,18.8591226357,42.5089799255,66.0781733001,193.436187388,35.2508136832,70.5600978369,42.3861307437,184.036088787,14.1074576753,0.0,14.1453970504,28.3171295392,66.0069621471,47.2332128897,14.184594205,118.134419666,735.803454045,28.2916223098,99.3397316931,141.398253454,56.6371130543,0.0,179.469149697,84.9927199431,23.605213361,0.0,47.2418083479,75.450840746,23.5739022163,23.5753707112,28.3784523231,14.1756920535,33.0034605518,0.0,42.5170748079,818.457152879,23.6009774278,1584.1086753,18.8719487257,14.1710434272,0.0,14.1517989701,51.8611532184,21.2116988027,820.572654673,127.42513305,94.4208173584,1837.87659145,42.478624617,0.0,923.373531781,28.3242324641,269.369301882,70.7857340598,21.2351729435,99.1199057218,75.3174075823,14.1461290864,21.2490628767,28.2474961329,66.1651398649,28.2645502359,18.8463411704,207.423609557,47.1095011372,207.423609557,28.2830253712,0.0,28.2645502359,18.853443022,23.5995225845,217.032303277,51.8739372371,207.488641956,14.1414925551,61.3575618833,14.1500269502,0.0,85.0882785239,14.1714080728,28.3313778701,14.1635597892,33.0432966295,56.5418869524,0.0,47.3533441985
2016-02-21,2.3900076064,0.00841693811075,0.0117654723127,0.0195960912052,48.9447067356,13.8680188823,0.0,23.2142472222,27.8461650602,1435.25353152,50.9026350104,62.6370158639,115.973484039,273.646802819,28.1405920311,28.0641691801,83.4924738237,273.646802819,106.600380114,1040.93959971,14.0236213304,37.0709395665,97.312633414,13.8220429306,130.052965013,32.5145275147,194.406623711,13.8851732072,55.6643333195,13.8977465606,13.8977465606,20.7740537039,143.600211472,32.4780964157,13.8220429306,13.9515754709,23.1890542181,32.4613174038,111.38256299,13.9271731262,13.9518613772,23.1541796769,782.923157162,27.9165264685,13.8702757439,41.7615512439,32.5398034578,115.973484039,13.9074572025,27.8568624614,27.8968278389,27.8475809212,129.750480999,9146.67858308,27.8023543611,27.8363884527,13.8095568937,27.9376012739,50.9026350104,27.8406097777,23.1541796769,167.119465832,34.6234228398,111.244761514,41.7573619783,41.7461991221,27.8238274621,32.5047814183,41.7531600586,301.625616664,20.9247743602,41.9065546781,37.117109652,153.090809561,13.8559236699,64.7510724791,0.0,102.086026669,13.8809871435,13.9019427401,20.9479335219,37.1114258903,46.3264346996,102.133462494,0.0,97.5730900544,788.449380557,27.7489272642,88.3388010043,106.488916214,34.824229781,0.0,222.800221691,78.8842109917,27.7531075588,20.908044343,55.720392005,143.600211472,55.3516239897,34.5984579136,13.9061414543,14.0575357713,48.7526667127,20.7657295428,37.1591180773,674.349012094,18.5557559236,1524.91761703,27.6774522896,23.2254887631,0.0,13.9326328691,69.5349715452,23.183445755,996.448946042,111.38256299,41.7615512439,1829.9621331,27.8238416543,0.0,1083.79043548,23.156949837,362.400073559,60.3537214826,27.7703464144,46.403272729,46.2971828167,20.8538586912,32.4753077707,13.8053998928,65.0320238923,13.8600946283,0.0,277.893089106,41.7154556522,277.893089106,74.1529757396,13.8660966958,13.8600946283,13.9456440098,13.9019427401,166.914934252,64.8960378379,222.510482023,13.8768036031,88.1466173077,0.0,13.8220429306,74.3518082774,20.9795865012,69.6091380734,27.8023543611,27.8568624614,74.1250412797,0.0,55.8271342624
2016-02-28,2.6582027376,0.00975301623397,0.0128608426505,0.0210346787948,13.6333208475,31.7818643847,40.2979240891,13.7933847361,13.6031671216,1361.39990714,49.7486518499,54.4800540635,149.620411383,294.537428604,27.2543280531,13.681687175,72.4669778171,294.537428604,135.789982996,848.888731872,27.0538085206,31.6615877345,76.9493462972,18.1664029137,122.639879012,68.4683673277,262.232090221,22.5996631605,40.7780447489,13.5922774291,13.5827058581,22.6377759992,117.689411581,27.2131509308,18.1664029137,13.499882442,31.7270489934,49.8536690239,140.606597977,13.708589879,20.4757241013,36.1687383524,737.502785622,20.50706167,27.1272577745,104.277280272,31.7845801651,149.620411383,0.0,18.1320897587,27.2200341234,40.752353258,126.782771307,9011.61757637,13.5350480919,27.2214098119,26.9712951322,13.7933847361,49.7486518499,0.0,36.1687383524,181.365120568,20.4016547192,253.564930469,45.3233748578,36.2861823655,13.6024746244,20.262051824,31.7270523103,240.199572128,34.1454855903,40.4711223543,54.4840038132,135.980176663,22.5792626052,76.7792806618,13.5513652083,140.525361231,13.5228360184,18.0857550706,20.5070579412,20.426290684,31.6738287921,63.47872659,0.0,90.7699983724,661.401879388,27.1763232517,63.6048840446,90.451963061,20.4386278919,13.6147882797,145.105983434,99.7429225784,27.2104464288,13.575914783,27.1995317842,117.689411581,22.6241511039,22.6514642154,27.2542385538,0.0,54.3470665613,26.8571834548,26.9302531801,549.715544361,27.192696999,1453.28354683,13.7684569324,27.1926797956,13.7933847361,41.3801542084,90.5497472695,47.6168480205,882.870188194,140.606597977,104.277280272,1887.3685186,31.6820580629,13.5554506365,1076.72227993,20.2356199241,335.798407413,49.8660155264,13.7975481484,63.4568163575,54.3444675702,18.0993249986,36.2477868097,13.5350480919,72.6243302449,40.4447090109,20.4926447258,343.903762394,49.7704452716,343.903762394,49.8509993006,0.0,40.4447090109,36.1986417573,40.7671712184,149.54201054,72.454532746,167.550936356,18.1061505701,95.1660789066,26.8814959323,0.0,63.55406568,41.088465462,13.6250620427,13.5350480919,18.1320897587,40.7371018129,13.575914783,50.0031698944
2016-03-06,2.7345573362,0.0126537031741,0.0157992565056,0.0240801639501,18.4246024048,36.8714710329,13.8501845153,27.6040322984,41.3222730908,1298.95026299,55.0920918326,46.0561056191,124.26778481,257.538722928,27.4827860897,13.7631513385,64.3417523219,257.538722928,170.051191621,930.575010817,27.5873682282,27.592443571,96.4764178043,13.7964436426,78.3478391324,23.016814237,215.698864004,41.2790578985,18.3884689752,13.7808837979,20.6756757425,20.6984535428,156.176245664,27.6145909142,13.7964436426,13.7776647833,13.76993595,59.7812518361,156.337568531,0.0,36.8770247866,27.5786114268,689.204963537,41.3802909188,13.8376504117,64.3998598453,55.2960086657,124.26778481,27.5854928577,34.511360492,32.2304977555,18.4065146952,147.030478876,8514.60049776,13.7770501869,41.4299231883,27.6021440748,22.9918629237,55.0920918326,50.6037819771,27.5786114268,211.68026108,36.7616879545,137.859446753,23.0001546594,23.0154793119,13.7853621327,34.5302780256,73.6121681021,257.605096149,22.9668948877,55.1876898556,73.6818162213,170.144660334,13.7382769006,128.347505719,13.7978488738,151.83641255,13.7770501869,27.4405396299,23.0001521498,20.6685520615,55.1543403441,69.0407288947,13.8162185363,151.972208374,620.722767963,13.7934712486,46.099060364,128.560440674,18.4051210202,13.7907364575,165.69334424,115.064652734,18.4009609378,13.7824087181,69.0463446666,156.176245664,59.7465825494,18.3871087054,27.6040322984,0.0,59.7535257791,41.3311505608,46.0962821915,516.39795729,27.5751628756,1530.28722366,20.7089065079,27.6104885986,13.7533406672,34.5328095675,41.3581169314,27.5907742575,919.029380215,156.337568531,64.3998598453,1680.52177048,41.3457711316,0.0,1010.29910911,22.9628031737,386.849602214,36.8060953659,20.7159808999,78.2071615293,59.7189823822,18.3690931263,32.1985571494,13.8135431027,59.8466633969,13.7844288045,22.9572069599,440.985889607,59.6885150858,440.985889607,101.146397316,13.7818134237,13.7844288045,20.6332779259,68.9402162998,165.600394171,45.9573048156,179.23556673,13.7728979717,78.2016044328,0.0,13.8209735205,59.8910120758,13.8385915921,27.6062949732,13.7770501869,34.511360492,41.3304468002,13.8251389737,50.7163518753
2016-03-13,2.3399835378,0.011083684816,0.0138755751534,0.0210530099693,0.0,31.4401031908,20.1306500114,26.8239480734,60.4647442044,1211.82817644,53.6374449409,44.8528040015,129.944845096,214.962098246,20.1672653712,0.0,85.1528336481,214.962098246,129.82029536,848.359903132,26.688327428,47.1764287308,111.905087872,40.5863655864,89.7665154108,26.9131835851,178.762861842,13.4127361365,26.8847711005,13.517997267,26.8753561255,53.6816455143,116.341609939,13.4366110467,40.5863655864,0.0,13.4702050097,35.8355632923,139.042149413,13.4454524089,20.2737093229,22.3729660774,492.27857539,31.3493542234,13.4783416482,76.2005680608,26.9389458935,129.944845096,40.39842112,85.2095381636,40.5066264145,13.4580184551,125.322134868,8206.22105861,0.0,17.9407809291,26.8874915555,20.1194797356,53.6374449409,17.9124181304,22.3729660774,201.709391563,26.7895808003,156.707595029,40.2146825593,40.3546164791,13.5547976225,13.5017056162,26.8874866935,259.961928923,22.3796776954,20.2207470855,40.3299061421,138.995604152,20.1801854962,147.393353678,13.4899908271,98.5831116739,13.4773416361,17.8827803737,22.4080347488,13.428505716,31.3372286094,71.7671497429,13.4291992147,71.7847946859,501.69104902,33.4416621664,58.3763179059,71.5633835811,17.928595052,13.5384172024,125.540741649,98.6397349337,13.3401407524,13.4054638622,17.9286121898,116.341609939,53.7034099359,22.3702797964,13.4210861199,13.3764349684,35.842310658,0.0,62.8368023068,422.257076128,13.364314973,1356.55258805,13.5042453434,22.4094064371,20.1012885044,20.1508614588,53.7290172768,22.3918130379,743.176082885,139.042149413,76.2005680608,1440.02459515,66.5602389825,26.8674227557,921.64114788,26.8618703374,363.379003171,53.7763483203,0.0,71.711645004,49.1944080441,20.2065440639,35.8396284735,20.1073412819,49.3078175881,40.1359781575,26.9434001097,290.840360537,58.1869628071,290.840360537,116.438715875,13.5343282815,40.1359781575,53.7834157243,31.3642474605,134.424017609,58.2098041839,165.675926789,13.4235040088,58.2651987217,0.0,13.4183896233,62.8353814508,13.5343282815,53.7979579549,0.0,85.2095381636,26.8564165061,0.0,44.9517131463
2016-03-20,2.1806133457,0.0090448111686,0.0112769828265,0.0182186496007,13.9470941605,28.2198041456,18.6182546933,14.0162438991,34.8329448441,1352.87400395,51.1168405091,32.6206702552,102.54541987,237.508001759,28.1088243761,28.0324877982,74.522205323,237.508001759,139.638275793,1003.15849108,27.6905896898,0.0,60.480506346,41.9865647123,60.6465898263,41.971853413,236.98013089,13.9008906971,32.5938418714,0.0,13.8452948449,18.6154249357,139.51782122,41.9254329836,41.9865647123,0.0,13.8452948449,41.905779521,107.084207393,0.0,34.9665020501,27.7682965866,507.111927437,34.8098211052,13.9638036516,111.833020539,23.3368048237,102.54541987,13.9469709016,23.2973773944,41.8914300381,18.6505668467,102.345790617,8964.90200919,34.7574156016,20.9646818603,18.6365161565,28.0324877982,51.1168405091,27.9649803019,27.7682965866,181.808567631,27.6488618572,200.134057471,32.6149136046,27.8310760123,21.09556051,14.0586659448,20.9027140807,237.62062518,32.5854245157,51.2416612712,51.2739946447,139.765036482,0.0,116.062420301,13.995128738,121.119974455,28.0670352811,27.9481542007,0.0,32.6022659944,18.6070337709,34.8455621755,0.0,69.9568811622,465.88107908,37.2759061081,42.0311061199,69.826264542,23.300187692,13.8327689448,144.516897216,41.9521609438,42.1188962117,14.0120157712,37.2730247438,139.51782122,37.2280607017,13.8369417258,42.1697490897,14.0416663487,41.9015602635,13.8285986799,41.9958714989,256.837520565,18.6280979073,1321.75080562,13.9909133378,18.6407303873,14.0162438991,14.0758510271,41.891724648,51.2120635559,628.318667612,107.084207393,111.833020539,1716.01149939,46.5443064462,14.0035671636,758.151815649,27.9734009524,265.857623062,41.9423329727,13.9770164472,83.8550742116,37.2000945629,13.9867004762,27.9414174453,42.0233705804,46.6553635229,23.2580755021,32.5489735527,279.11123889,37.2168854691,279.11123889,121.04255118,14.0928559815,23.2580755021,14.0035671636,27.8353129892,172.25890076,55.8560960291,186.192131213,42.0233705804,27.9484097544,0.0,0.0,51.32179258,28.0748457428,32.6149220936,34.7574156016,23.2973773944,20.8502579338,0.0,37.3886402426
2016-03-27,1.9909950845,0.00732039934129,0.00973909016056,0.0164934129271,21.4119950533,23.8553255642,14.2784397788,14.227236698,14.3516746785,1378.45289374,33.2753210418,21.4143956662,85.8175316757,152.354046045,19.0598862218,14.3560066057,57.1577721508,152.354046045,114.186303772,1040.02175543,0.0,28.5255918525,71.3574118536,14.3343730816,114.523176137,64.3466499445,199.580594562,14.2938075163,57.1854656613,21.3711537596,21.3711537596,14.2445246356,61.8054603095,23.8178645626,14.3343730816,0.0,28.6946907298,14.2844020723,99.9410700414,14.3499529963,14.2702973418,14.2705296085,475.721269212,14.3131725827,19.055442346,42.8733069149,42.951062924,85.8175316757,28.5224269948,28.5492876272,21.4859663966,14.369018092,128.443579935,8521.17371329,14.2380959628,21.4294875192,21.4036584352,28.454473396,33.2753210418,14.3326286556,14.2705296085,162.095281964,19.0338994048,147.518816858,64.1583819094,23.8323012307,14.3864034739,28.5405946836,28.5320555177,233.427792819,14.2100851167,23.835175354,47.6588229178,180.932652925,21.3218196634,56.9558199892,0.0,128.656218005,21.3582252841,28.4731247322,14.218655735,19.0496940948,33.2867855513,42.9913849346,14.3222969469,143.048240124,442.718707622,14.1844351436,57.2815632182,95.0880776631,33.3499090808,14.369018092,61.9733493956,38.1324614427,38.1065865068,0.0,21.4795045178,61.8054603095,35.611324516,42.800201771,14.2978148132,0.0,23.7963259543,14.2466718355,38.1728086963,315.112029078,42.8490040128,1227.59924685,0.0,0.0,14.227236698,0.0,61.8569524397,23.8020594818,733.053117724,99.9410700414,42.8733069149,1687.74382329,14.2729531556,0.0,670.535083523,35.7367214911,195.537148178,66.6825751305,21.4773114316,90.5118988823,28.441951612,14.3171131501,33.3197670779,19.0439674715,52.4874542376,28.5439247986,14.2657557427,209.204050829,28.547308753,209.204050829,104.750503791,14.2834363281,28.5439247986,14.2143691339,28.6099989737,114.296850404,57.1103049969,195.121496167,42.7837180994,71.4406497275,14.2963664153,0.0,52.4758751734,14.2487344869,0.0,14.2380959628,28.5492876272,42.7858142387,14.2490701655,38.2060143838
2016-04-03,1.2472272214,0.00454765085411,0.00616775147088,0.010544865418,14.3335619015,21.5258621872,14.3240031288,14.3156373208,21.4840985291,1262.85179792,50.0165191755,21.5497652554,57.3905128497,143.17824371,19.1114547567,0.0,52.4450619571,143.17824371,167.03224514,746.281633196,21.499856877,14.3354004463,38.1564222086,14.3688733711,57.4178925189,23.9053850182,176.238322299,14.2882599204,14.3140898804,0.0,28.6135216096,14.3175011804,33.3610567227,28.6652419133,14.3688733711,0.0,14.3218227879,38.1967149793,76.4283224944,14.3558344661,0.0,21.4849703898,362.558882083,14.3239796877,0.0,47.7703816547,57.4149275923,57.3905128497,21.464673464,14.3304594991,28.6998761518,14.3329371846,76.2785008207,9419.46588652,0.0,23.9025118238,0.0,28.5709256736,50.0165191755,14.3194117042,21.4849703898,143.380696744,14.2983791685,128.835423655,33.4329316631,21.4825788017,14.3413288562,14.3974230271,35.8434736896,210.179929339,21.4452718215,28.669216281,33.4459646898,124.121124348,0.0,61.8737233128,0.0,85.9585745388,0.0,14.2597000544,14.3070030401,28.6664784477,28.6130353823,35.8521064627,0.0,105.157756001,377.162545354,33.4286408847,43.0774062139,57.2563617149,33.4487943177,0.0,86.0822989212,52.5557914095,42.9894825587,14.3242820293,28.6850414464,33.3610567227,21.4653293361,14.2947102991,0.0,0.0,14.3187289179,0.0,35.8651576243,263.322166538,28.5561905805,1216.68243613,0.0,14.3416028056,0.0,14.3113188781,38.1779913203,14.3409965877,715.940913219,76.4283224944,47.7703816547,1443.79779445,42.9323877991,14.3026898043,600.794357344,14.2695095444,176.944759198,14.344061015,14.358311404,71.6497947477,23.8291402203,14.3024145697,42.9765065603,0.0,33.470507864,21.4654763656,21.4567026616,123.953920328,57.1973437174,123.953920328,81.1112383094,14.3159663457,21.4654763656,14.3088878632,28.6476217321,148.02610692,19.0868359745,190.885619883,19.0796702101,52.5355894056,0.0,0.0,71.7537217017,14.3471550014,42.9509251549,0.0,14.3304594991,47.7041621517,0.0,28.7284121861
2016-04-10,1.4617197172,0.00280161092628,0.00427745953924,0.00805463141306,21.0773530235,35.1558100216,41.6638231319,13.9089134708,14.0275276477,1171.84016984,23.2525727331,13.8532995276,37.2951387867,195.67371183,20.7902723021,13.8545163965,79.164281859,195.67371183,116.402991102,821.566816537,0.0,18.6152409091,83.7859395198,14.003288428,102.61097308,32.653551673,102.272427476,28.2747118428,14.1671815668,0.0,13.8700154245,0.0,41.8930606662,0.0,14.003288428,0.0,14.1629130577,27.9445651952,74.5651650819,0.0,14.2272119971,13.8825788443,283.871740561,35.0392213531,0.0,41.9491585449,18.6742764543,37.2951387867,28.3087675029,13.889455282,27.7758820879,0.0,88.4079905404,8571.29708708,13.8837541459,21.0518996962,28.368562727,0.0,23.2525727331,27.790330089,13.8825788443,116.604189307,0.0,97.7722368233,14.0324768423,14.0261333621,21.0371315171,0.0,21.0688408308,223.711085211,28.0085772657,28.0904734133,18.6602275175,139.702373534,14.1203690113,55.3593580508,13.8574747234,79.2837933123,14.1416090369,13.8199883175,28.3514526168,35.0476678412,28.2917294244,60.6290440153,14.0360034952,88.6467945819,349.535449983,18.6222781346,46.7075859394,32.5455247154,28.368562727,0.0,69.9486002099,83.9081953216,14.027539143,13.8581626725,46.6511943911,41.8930606662,14.0148407068,13.8622720837,0.0,13.9426014235,13.8685147068,14.1671815668,23.3340643799,172.844000516,13.973718716,1187.16706635,0.0,0.0,0.0,0.0,28.0339091171,37.2570604132,665.86504505,74.5651650819,41.9491585449,1539.32373054,28.0184764199,13.8616524366,530.491891706,13.958283046,139.969038503,60.5953081206,13.8810654012,74.5689301811,35.0126194228,14.1543837515,35.0392519126,13.8407890224,65.2861573362,13.8616524366,21.0138209273,139.613510918,41.8663822931,139.613510918,97.8159067969,14.1543837515,13.8616524366,14.0021881272,0.0,97.8482204516,27.9389349307,181.608691223,21.037080027,51.2616545788,0.0,0.0,23.3340311707,0.0,20.8362727971,13.8837541459,13.889455282,18.6180116578,14.1671815668,37.405100533
2016-04-17,1.1265126513,0.0022374440639,0.00364990875228,0.00723731906702,13.7117075763,54.7651085079,13.6830194206,0.0,13.7036823917,1188.58432613,34.3256128603,22.9237316485,59.6154818145,114.408774936,0.0,18.3168070153,50.3850485683,114.408774936,114.408199393,729.561457824,13.6954097189,32.0295800713,41.1713520921,13.7368732664,55.0140867185,32.0958354162,182.828970853,13.7984293461,13.7590300892,0.0,13.7942806903,13.6747716693,41.1672977826,13.7417258434,13.7368732664,0.0,0.0,13.7608766017,68.6744578392,0.0,0.0,13.7300524722,201.283682808,20.5272379169,13.7714892261,54.983491331,20.5830859221,59.6154818145,13.7463671521,20.6593116174,0.0,13.7197096799,54.9007795701,8994.40892467,0.0,20.6614044406,13.6742664982,13.7403628096,34.3256128603,27.5343004257,13.7300524722,91.7112714162,0.0,82.3854446614,18.3264482494,0.0,27.5592373426,13.6825064901,20.5313623361,261.117704685,13.6807095545,20.5251819274,18.3320104321,96.1841813833,0.0,45.64192163,0.0,100.808837497,0.0,13.6995448064,0.0,32.0654105524,32.0254110757,41.2680621497,0.0,73.4054727348,274.807688817,27.4421373964,22.9596752405,68.5929300265,0.0,0.0,87.0821195121,77.936166051,18.3333667076,0.0,50.441696115,41.1672977826,34.3561385708,13.848408565,0.0,13.7368732664,20.6406229019,0.0,41.2985714896,165.316259828,13.7528567681,1102.9059297,0.0,13.7899781747,13.6665338551,13.6990163018,41.2826185488,13.7608715989,595.05777344,68.6744578392,54.983491331,1453.4092492,18.3016312569,0.0,539.569593661,13.7210628446,215.579126107,50.3835881865,13.7031499821,68.7252038156,27.2976369016,13.6701502229,27.486229379,13.6701502229,36.6792725256,20.516935552,27.4745520236,73.1720134938,45.7161290588,73.1720134938,59.5309829065,0.0,20.516935552,13.7507327677,27.4793384185,119.070253857,20.5251719748,146.478955819,0.0,27.6884596113,13.6948851148,0.0,18.354134645,0.0,13.6992856596,0.0,20.6593116174,32.0157457733,0.0,48.3022962382
2016-04-24,1.0766525115,0.00165533624807,0.00342439788723,0.00754378427557,13.8964972107,13.7682956319,0.0,13.8629497813,27.6750403391,1186.81040796,36.7862628054,13.8141482665,62.1875168332,124.38211695,27.6697500021,0.0,64.5251015171,124.38211695,101.345875989,794.095572711,0.0,27.6374552391,62.2872153727,23.0814412444,32.3008831032,50.7633402602,124.180371424,20.7167244602,13.8103980671,0.0,20.7423170734,13.8103980671,36.797328076,0.0,23.0814412444,0.0,13.8948262926,13.8948262926,55.3392224186,0.0,13.9158154562,13.777180032,216.354182362,27.764526317,41.4686884946,73.755572538,41.5438810394,62.1875168332,27.7478006988,27.5698681113,13.839595526,13.7599914729,46.0320158811,8662.91791645,13.7937690507,13.7849340557,13.8270672259,20.7026790751,36.7862628054,18.443111601,13.777180032,96.8816534075,0.0,59.8687326795,27.5765191821,27.5282845998,0.0,27.5698681113,62.1205463854,281.198098179,0.0,27.580753011,27.6597737465,129.125463352,0.0,13.7896605008,0.0,96.8343815046,13.8191657736,0.0,13.8333535604,41.4854303115,20.737507691,27.6764378381,0.0,59.9995219648,248.763290761,23.0299215259,48.6251433326,59.8536080003,27.6541344517,0.0,46.1264764926,78.4063734272,13.7955452898,0.0,23.0562952785,36.797328076,13.7351389898,13.7641422999,13.839595526,0.0,27.4951079989,13.7558431487,13.7932683568,147.862443071,20.688175343,953.206764307,18.4403065652,0.0,0.0,0.0,13.8504129487,20.7333397666,594.186639437,55.3392224186,73.755572538,1407.31588071,20.6424514563,13.8145615877,391.249029551,13.7186204823,133.852660813,41.4826680674,0.0,96.8062719564,36.7821230738,13.7641422999,27.6014847236,0.0,55.3850274378,13.7979225494,13.8420705807,45.9973352088,64.4390073723,45.9973352088,55.2528369579,0.0,13.7979225494,13.8613750105,0.0,188.966199484,18.4236046699,124.363149238,13.8021279259,23.0465287834,0.0,13.8441514594,27.763600979,13.9116125521,13.8354438204,13.7937690507,27.5698681113,20.7714432093,0.0,13.8373006946
