Week,GA,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,generic tamiflu,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,can dogs get the flu from humans,rsv symptoms in adults,tylenol sinus,flu in children,how long does it take to get over the flu,over the counter flu,how to treat flu,medicine for the flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,type a influenza,flu symptoms,flu incubation,how to get over the flu,cold and flu,acute bronchitis,fever flu,what is flu a,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,how to cure the flu,rsv contagious,flu treatment,body temperature,biaxin side effects,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,oscillo,how to treat the flu,break a fever,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,treating the flu,type b flu symptoms,flu virus,is tamiflu an antibiotic,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,flu while pregnant,is the flu contagious,type a flu symptoms,flu contagious period,incubation period for the flu,flu cough,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,tamiflu generic,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,tamiflu and alcohol,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,when is the flu no longer contagious,rsv symptoms,flu symptoms in toddlers,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,how to get rid of flu,normal body,flu medicine,cold symptoms,flu type,what is type a flu,stomach flu symptoms,how long does rsv last,how long is rsv contagious,treat the flu,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2016-04-03,2.31,0.00581271204536,0.0101307267076,0.0120050297753,11.5621978267,11.5342950868,35.0626800251,11.5691946181,11.8695233792,11.601348489,1211.49961927,17.5887404442,58.2485610716,143.805284836,23.3988387048,11.5169241605,31.120892881,143.805284836,81.6046252844,860.389592764,0.0,11.5294711625,17.6029157315,50.5635781227,23.3612503903,77.7569259347,41.0509996261,124.388263189,11.5958131959,19.4815488888,11.5203941587,0.0,19.4193147874,11.9341878528,0.0,34.9202702698,19.5181229401,11.9125548839,62.2358077255,23.4475059039,23.3612503903,0.0,11.5558941399,0.0,66.0237601561,23.0616334214,19.4369634938,11.8945872294,421.242391149,11.5663519627,0.0,50.4955821506,50.713113664,58.2485610716,31.1220178407,11.9089570116,42.722719355,19.4734514361,11.5908273145,93.1902724577,7454.21631044,23.2952543524,15.5763087503,27.3251681258,15.5916377737,23.1617865257,15.6116713232,11.8945872294,101.185912762,0.0,93.3121997118,11.9125548839,0.0,0.0,0.0,11.5768287308,15.6424567877,171.387356009,0.0,23.1477395337,34.9979645115,34.9909274809,89.7776964415,0.0,23.1313903283,0.0,147.926588898,0.0,11.8874153348,29.329297147,17.3446421606,38.8845834205,42.8495473272,38.8714011004,11.6981356251,73.8543111762,178.626196672,31.1646552882,28.9281276349,0.0,11.5656951642,85.5076232506,0.0,11.5663519627,58.2614297181,46.6222120771,0.0,0.0,46.6421488103,62.2358077255,11.5412581385,31.1420869152,23.1746489914,11.5169241605,0.0,38.8632099932,11.7187932969,132.71666025,29.2498564253,1026.58655117,11.5454552112,11.5698421111,0.0,0.0,54.4535149374,11.7743484646,610.094281229,0.0,66.0237601561,50.4955821506,1635.17174493,17.5746111444,479.587978707,209.657018317,34.605668377,85.9235250827,11.5803252058,0.0,11.6663684079,11.632772547,23.1816546289,11.5607677271,17.6759347716,34.6301242377,50.515517514,11.8910002007,54.4336120598,23.3034221799,54.4336120598,19.425223299,11.8910002007,11.5517184933,11.5433537627,112.893388879,19.4685902344,112.611945279,54.437084643,0.0,38.8901860661,0.0,0.0,17.6616019472,46.8870874105,15.553984493,23.3691872307,23.2952543524,42.722719355,27.1642350587,31.1666958894
2016-04-10,2.19,0.00391261819367,0.00847733941963,0.0101510705358,0.0,17.0068214448,11.3966321132,0.0,11.2944000078,22.8829200312,1230.01553178,22.6700799396,90.8302865141,140.054014148,11.3882870894,17.0119229377,45.4266253639,140.054014148,124.952076149,826.744157621,11.4761837182,11.3983556451,22.7419559849,53.0574381002,22.6394240244,75.7341608409,34.2337693319,121.199475745,0.0,11.3701803795,0.0,0.0,22.7087291195,22.8588088693,11.4276292993,22.9593353682,11.4111018008,11.4936247269,45.4905540902,17.0902185706,22.6394240244,0.0,33.9923096354,0.0,83.2473910664,0.0,11.3794840059,11.3914788091,372.428800385,39.8491847101,17.1074129893,71.932399573,41.8184758431,90.8302865141,22.7464294248,11.4310838426,22.7812476651,11.301218239,11.3658291254,117.325987594,7912.55628956,22.6752283722,17.0518411619,22.8311682298,11.3892885102,34.2322383954,15.211740951,11.3914788091,94.7771405594,0.0,128.792935837,45.634745924,17.049593708,0.0,11.3960290592,11.2706008506,11.3733098499,280.87904633,11.3182998869,30.3797699491,22.7430347117,41.6957454885,98.9016007102,0.0,11.3698063166,11.3854699728,109.951012261,0.0,11.3555531189,45.3606835435,15.1532389552,22.7626366142,15.1807120013,41.6602086132,0.0,60.6428380053,177.840553665,34.3347687816,34.1654630127,0.0,11.4692221266,83.2930932969,0.0,11.3923380004,71.9312792409,45.4130871091,11.4328647448,0.0,34.1185961657,45.4905540902,0.0,28.4360723828,17.0633433866,11.4069458074,11.3829094977,22.6785574509,18.9527280791,167.334668032,28.4551092698,902.032443316,11.301218239,16.991907879,11.4761837182,11.311461035,22.7372581883,19.0158139429,640.001375484,0.0,83.2473910664,71.932399573,1596.93230118,22.7417959964,493.797622883,223.139620154,30.2836123619,118.045776214,11.2944000078,0.0,0.0,0.0,11.4043988302,18.9481020395,11.4518550428,11.3949161895,26.4864899951,11.3629383912,56.7963440363,30.2460447325,56.7963440363,30.2722336035,11.3629383912,17.0295119696,11.3721103655,128.976928443,22.7567208749,185.400845489,30.3110073266,0.0,11.3538282124,0.0,0.0,11.311461035,60.9346347909,11.2706008506,11.4276292993,22.6752283722,22.7812476651,0.0,51.195189395
2016-04-17,2.14,0.00342264175623,0.00813149920429,0.0102025244708,10.9714324212,22.0409101708,11.0621610671,0.0,10.9565495259,16.5236182563,1306.92202335,11.1116420068,55.0368174979,88.0834711751,21.8482740746,11.0138172582,55.073432473,88.0834711751,95.4463112773,889.909714571,0.0,11.0090664008,22.0042327134,49.6178383684,18.3165934348,77.1044602242,33.0899031016,106.493980137,11.1756957684,14.7192214774,0.0,0.0,25.6826873021,10.9704257536,0.0,0.0,0.0,0.0,29.3951324652,11.0057464169,18.3165934348,0.0,0.0,0.0,66.049039229,11.1082910894,18.3519250765,21.9651249585,401.591723233,10.9598571582,16.5049952533,58.7348372579,51.6041869963,55.0368174979,22.0475600158,0.0,27.6369554588,11.0852266597,0.0,91.7107807364,7005.15243051,21.9519128533,44.5810508351,11.0522311728,55.2118836892,22.1788201225,11.024627318,21.9651249585,84.5571853765,0.0,135.827318497,10.9505397854,11.1317900431,10.9538491054,11.1756957684,0.0,44.1319537192,253.907005263,11.0190383812,16.6303110806,40.3952552903,25.7236956452,95.8967429848,0.0,16.5885723699,0.0,88.2797750368,0.0,0.0,22.1402691985,11.1284269645,33.0602380393,14.7158948811,33.0466449681,10.9538491054,58.7538694999,139.401198426,14.7550363414,22.0808735523,0.0,0.0,47.7925349418,0.0,16.4439021139,36.6893753346,33.0578029428,10.9737471056,16.6102200922,73.4919400056,29.3951324652,22.2366998204,14.7125924883,11.0290284432,0.0,0.0,36.7081754334,10.9175562319,118.019816985,43.917033837,981.05053139,0.0,10.9747270737,0.0,0.0,33.1987098253,18.4385855466,602.013138422,0.0,66.049039229,58.7348372579,1544.66916469,22.1670916299,545.061634309,176.033255649,47.6993900033,77.5221072885,11.0667972093,0.0,22.054415143,11.199481074,11.0835204936,16.531514611,0.0,33.0670991712,33.0234467241,29.3707926933,62.4185618603,58.6685789551,62.4185618603,25.6827373199,29.3707926933,11.0166865666,11.0157123811,139.749220071,33.0943399368,124.766306557,55.0619419411,11.0457188616,18.3673811689,11.0104151549,0.0,0.0,51.6734867819,11.0882279508,22.1067461277,21.9519128533,27.6369554588,0.0,27.6102729616
2016-04-24,1.92,0.00315298548313,0.00797004663791,0.00934947778678,22.1705019903,0.0,11.3092335291,0.0,0.0,0.0,1291.5713775,33.6106955811,59.7060237964,100.789275231,11.2236078002,16.7816147816,33.5735552244,100.789275231,111.975484312,829.958660913,0.0,11.1947946552,11.2291557919,37.3717540347,14.8912000157,56.0035484475,18.6903924979,145.617686472,0.0,26.1911871813,0.0,0.0,11.1838118694,11.3390915452,11.0919510562,33.900414587,16.974131415,33.7161271737,44.8183690569,11.1496348019,14.8912000157,11.0618643897,11.2980574383,16.8018926398,67.1403159974,0.0,11.2980574383,0.0,359.630025587,16.7664537034,11.0819039991,48.5050992261,33.7305424541,59.7060237964,26.1719807533,0.0,11.1720209296,0.0,0.0,78.3356964018,7257.05359314,0.0,22.5386274238,11.2108565436,11.2319305844,16.9536344535,22.4794829771,0.0,119.604759403,0.0,100.783765324,11.0886000136,11.2556910903,16.8855307284,0.0,0.0,17.0067632175,224.498191314,11.2590936571,22.1839021124,26.1641186125,22.3430678556,93.7486353063,11.0618643897,22.1104012319,0.0,134.58038181,0.0,11.2751140354,22.4131301536,11.0752160667,41.1173432361,22.4492813579,48.5320907657,0.0,78.4034401241,160.38160217,16.9829189632,29.9274429403,0.0,0.0,56.0069634095,11.0585314989,18.6700948086,33.5892813556,37.3436327798,11.3425245127,11.3288050999,41.0800219905,44.8183690569,0.0,11.2246653107,0.0,0.0,0.0,16.8990527257,11.1753829545,108.805653004,18.6532296408,960.007023687,0.0,22.2992939102,0.0,11.0953041248,26.1437557036,16.8459965544,526.354234187,0.0,67.1403159974,48.5050992261,1349.92367272,29.8767940312,385.842450231,152.85979492,67.1718307835,123.796766632,0.0,11.3253804309,22.4188081103,0.0,11.2878452743,22.1772000272,0.0,11.3048758193,55.9563290355,0.0,37.333449543,26.1010439449,37.333449543,22.3974290626,0.0,14.9406149977,0.0,134.644706189,14.9575059957,100.730826383,27.8875436058,0.0,50.6903506029,0.0,0.0,11.0819039991,75.0801656527,11.2116441354,18.7232497368,0.0,11.1720209296,11.2522905794,29.921787422
2016-05-01,2.03,0.00202469685171,0.00643008121037,0.00816553565469,11.7246393924,11.718095824,11.7607305255,11.7393617318,23.572713836,11.7785022174,1196.57221074,11.7517998075,43.0293948657,54.7619026269,23.465716294,0.0,46.9631212191,54.7619026269,101.742582103,835.003379919,0.0,11.7934678423,11.7464453568,23.5652746471,11.7368195428,93.9449676315,17.6686212548,97.8490742437,11.8165863514,11.7731268867,0.0,0.0,23.5244291885,0.0,11.8148521901,23.5011308976,11.7963034289,11.7911001765,23.5134281681,11.7145625521,11.7368195428,0.0,11.7828046706,11.7576633439,78.2151067244,0.0,0.0,0.0,274.948611112,0.0,0.0,64.5763999261,23.5944036464,43.0293948657,11.7537608916,11.7637689535,11.7899113079,0.0,11.7933218318,82.1275939927,6980.51463061,19.5408504295,15.6851140917,11.7951049165,11.7607026244,31.4700550092,17.643675898,0.0,90.1235801651,11.7828046706,86.0718800896,23.4921779018,19.6010276607,11.6681861182,0.0,11.7011191259,17.6882955772,227.520278851,11.7624509934,0.0,23.4556547826,27.4223340011,106.154113841,11.708157393,11.7375838546,0.0,105.812269484,0.0,17.6330445669,11.7702008792,0.0,47.0568666615,29.4958400972,35.2234423884,0.0,70.4494884014,144.684709536,17.6330671601,11.7677862487,0.0,0.0,50.922779565,11.7069391518,17.6384452447,54.7465786795,35.2306031721,23.5427166259,0.0,39.1312678525,23.5134281681,11.7034055148,11.7680035755,0.0,0.0,0.0,15.653162999,23.5798226158,86.5598271145,15.6461058722,751.959416463,11.7257901602,0.0,0.0,0.0,23.4980436783,11.794516381,559.53742378,0.0,78.2151067244,64.5763999261,1325.10275979,11.7388381685,329.902934995,121.156228109,39.1052043179,102.20766214,0.0,0.0,35.3550625535,0.0,0.0,17.5815637909,11.756635073,11.7075236589,27.3833301929,11.8148521901,27.4116447074,70.3503160654,27.4116447074,27.4093319904,11.8148521901,11.7431478103,11.7526195934,98.0063632319,27.4364687819,144.657790112,23.492135134,11.832731809,27.4080944612,0.0,0.0,11.714012831,66.8810127671,11.800587352,11.8148521901,19.5408504295,11.7899113079,11.7216525674,23.4964357256
2016-05-08,1.98,0.00124072227761,0.0063365459178,0.00766589121524,24.0667227287,0.0,0.0,0.0,16.0430423001,0.0,1379.9983602,47.8488452192,60.1453785911,80.251503496,12.1147365287,12.116256472,32.115185425,80.251503496,92.2713117789,795.649208789,12.18244543,0.0,36.2172317105,36.1727482369,36.0985274905,92.2737871971,12.049697885,72.2414345777,24.0914216142,0.0,0.0,0.0,16.0418334332,0.0,0.0,12.1861438044,12.1603022392,12.2009597847,24.0954293371,16.0478683486,36.0985274905,0.0,0.0,0.0,72.15800366,12.0364712189,0.0,12.0028561517,289.854904074,18.111639286,0.0,60.1405358005,18.1173882272,60.1453785911,24.0183860957,0.0,0.0,36.1421115864,0.0,72.189508895,7341.60184524,12.0725286291,18.129906194,12.0679114049,12.0201747757,28.2306587685,12.0311055196,12.0028561517,84.3667520865,12.0387992018,84.2966085981,18.1062070587,30.2298398354,28.0968575579,0.0,12.119914762,16.1501435664,233.268363111,12.0655799764,12.0428051508,12.0617245055,28.1234858466,88.6661708984,12.0619336845,12.0728791778,0.0,116.555933672,0.0,0.0,44.1579907575,12.0853675778,54.4080819412,18.0936907232,44.137385056,0.0,72.3496225208,148.337907782,24.194199067,16.0891127998,24.2043290248,0.0,60.2119839421,0.0,24.0947410576,56.1379468144,40.0456441874,0.0,0.0,36.1348176387,24.0954293371,12.0473705288,12.0155441661,0.0,11.9622113048,0.0,16.0502941312,12.0890408038,96.6741928219,36.0717922109,875.300769111,0.0,0.0,12.18244543,12.0582895958,24.232512944,24.1723656655,481.3969794,0.0,72.15800366,60.1405358005,1346.45059418,20.0723239,273.76895179,84.1900202356,56.1282772547,76.6359520011,12.0401021303,0.0,12.0255916125,0.0,12.0460920574,12.0853675778,12.1021645124,11.9766497011,16.0406281795,11.9694261488,24.0202237874,24.0543003129,24.0202237874,16.034619496,11.9694261488,12.0191682156,12.0128986408,132.615836514,28.1453049122,160.406303682,48.4504015591,0.0,56.212969645,0.0,0.0,0.0,52.446694733,11.9875013921,32.1686137453,12.0725286291,0.0,0.0,12.0318869191
2016-05-15,2.07,0.00124549619679,0.00507094880121,0.00642765001557,11.7332614608,23.3747784843,17.5543740105,0.0,29.1145252244,29.3158896258,1353.97833249,29.1355667828,42.7950146551,42.7950104292,11.7938156335,11.6338387415,50.6087703242,42.7950104292,120.64172787,826.4542183,11.7902363268,11.7191036793,11.6870003493,64.1559339616,15.5382226086,73.932310285,15.5933366716,108.985211202,11.7044538477,11.6887703,0.0,0.0,46.6684335294,11.7332614608,0.0,11.7334025856,0.0,0.0,27.283925802,11.6268240663,15.5382226086,0.0,0.0,0.0,54.4597628197,11.7226399206,11.6303303462,11.6803422785,257.747264305,17.5548374626,11.7297188094,62.2464352749,23.4508162928,42.7950146551,11.6338387415,0.0,11.6412406142,0.0,0.0,40.9578059541,6934.50666066,11.6838582547,11.7191036793,0.0,11.7191656479,46.9759931366,27.3642141119,11.6803422785,140.292979307,11.6662738144,81.748448886,11.693953492,11.6952940745,17.5321080781,0.0,0.0,11.7760549804,206.737435672,0.0,11.7192060913,23.3624548102,38.9592642557,105.580110789,11.7085812444,0.0,23.2466397999,85.7969838988,0.0,0.0,15.5815714778,11.7050439087,35.1308232656,23.4100878173,50.6063079839,0.0,58.4049280171,101.116428445,23.4469006963,31.2043424621,0.0,11.6690394639,50.6357769891,0.0,17.5583699785,23.3494546781,35.024897497,11.7581200656,0.0,46.6914491545,27.283925802,11.6675917812,11.669359574,0.0,0.0,11.6944096017,15.5674736919,11.7173902947,85.9984034473,34.9482840889,782.953569858,0.0,11.6373492541,11.7902363268,0.0,40.8741532229,19.5421325997,521.481263394,0.0,54.4597628197,62.2464352749,1395.76838773,46.4512802506,245.896903441,101.116491961,62.2664000398,113.484360155,0.0,0.0,15.5721935276,0.0,0.0,17.4925891131,0.0,11.6592522834,11.6694587011,11.7403531873,11.6816037395,31.1150292441,11.6816037395,15.5546172029,11.7403531873,0.0,11.6725712555,113.087926594,27.2992317849,155.564669171,11.6873892421,11.7581200656,17.5321038126,0.0,0.0,11.7050439087,35.2135533921,15.5745395622,19.5221054454,11.6838582547,11.6412406142,23.4100878173,23.3704629388
2016-05-22,,0.000951099563886,0.00508026352417,0.00621694349077,12.3352523739,12.2874960242,12.3821353225,0.0,12.32431474,0.0,1296.40557519,18.4608676083,61.4558684036,45.1472586782,18.5123467062,0.0,65.6682449777,45.1472586782,102.623066914,883.926714872,0.0,12.3134235104,24.7183650803,24.6672321289,18.4323865975,32.864422358,18.484260987,90.3340644969,0.0,12.3039834155,0.0,0.0,12.3205908484,12.3002673226,0.0,12.3891260472,0.0,12.3527182265,24.6548253112,0.0,18.4323865975,0.0,0.0,0.0,49.219256528,0.0,18.533954729,0.0,197.74729352,24.6161934557,0.0,49.245227885,45.3473593401,61.4558684036,16.4365539635,0.0,0.0,12.3479910075,0.0,45.1311985162,6754.59060459,18.4230793192,12.3348732703,12.3601866172,12.382646072,12.3710035631,49.3800365022,0.0,82.2448264156,12.3182457717,73.9051026806,12.3391969699,0.0,0.0,0.0,0.0,18.5796178829,160.469916337,12.3452588556,0.0,18.4905978902,36.9008019678,45.3498270285,0.0,0.0,12.2669232245,65.8107838076,0.0,12.2743173916,28.760240058,0.0,20.5607753948,20.5655634783,41.0578928359,0.0,53.3880008966,123.062333388,28.8924925216,30.8543160129,0.0,0.0,28.7677141223,0.0,0.0,36.9376339878,41.0543376166,12.4041522765,0.0,41.0296371255,24.6548253112,0.0,12.3340866757,0.0,12.3229346986,0.0,12.315020046,0.0,78.4606249728,37.0045162007,731.444009859,0.0,24.6290753811,0.0,12.3378084882,18.4786732486,24.7394441991,500.817263503,0.0,49.219256528,49.245227885,1612.12915307,18.5178325818,304.854242394,143.535196822,32.834702812,103.163460934,12.3527182265,0.0,12.3256686375,0.0,0.0,12.3171491876,12.4164887124,0.0,32.8186396322,12.3077017544,24.6072996977,24.6059875214,24.6072996977,24.5638565974,12.3077017544,24.6951161681,12.2928418669,86.3589192133,16.4502007133,114.873858236,12.3134223892,0.0,24.6662009092,12.4267600875,0.0,12.2965534738,20.6416448123,0.0,12.397664442,18.4230793192,0.0,18.4127448713,12.328302658
2016-05-29,,0.000709394013806,0.00431093285313,0.00567515211045,0.0,24.9646680027,0.0,0.0,0.0,16.6984256718,1056.82851777,12.4460213875,24.9048089094,20.7588085028,0.0,0.0,37.3691515553,20.7588085028,91.3672475441,678.146915845,12.5041469725,0.0,16.6554938941,12.497409284,12.40990408,33.2343747185,24.9409216044,87.231282015,0.0,12.5067438619,0.0,0.0,24.949619981,12.4587323951,0.0,0.0,12.5314621703,0.0,18.7374757329,0.0,12.40990408,0.0,0.0,0.0,53.9568681784,0.0,24.9191853752,0.0,133.404120006,24.9195782953,0.0,29.0595716427,18.7548144328,24.9048089094,18.6812330738,12.501183796,0.0,0.0,0.0,41.4826009338,6675.57235249,12.3986903113,0.0,0.0,0.0,31.2732295249,12.5502353746,0.0,95.6411854469,0.0,49.8196777274,12.4024259817,12.5047497738,0.0,0.0,0.0,12.5578484989,137.379776171,0.0,12.5123077972,18.7506804471,45.6975134801,95.9623713875,0.0,12.4704778755,0.0,95.6676003366,0.0,0.0,37.4598922237,12.4934298434,49.8462514562,12.5009741851,41.5401322605,0.0,58.1794514293,99.6029406138,25.0458992327,16.6492011038,0.0,0.0,37.3992314128,0.0,12.4248873629,29.0495729799,37.3605373253,0.0,0.0,29.1147996324,18.7374757329,0.0,18.6868803562,0.0,0.0,0.0,16.6128005339,0.0,79.2102089904,0.0,748.156586381,0.0,0.0,12.5041469725,0.0,16.6228218315,31.2535776865,502.583263167,0.0,53.9568681784,29.0595716427,1281.40810216,37.3906228984,258.314079346,95.4295012457,33.2080839964,79.3147873688,0.0,0.0,0.0,12.5155523969,12.4935675994,24.9646680027,0.0,0.0,18.7261744789,0.0,0.0,37.1289703849,0.0,12.4361485902,0.0,18.7055252386,12.5276693549,62.4156571124,12.5160902361,157.771056496,12.4553002063,0.0,12.4936370506,0.0,0.0,0.0,31.268733465,12.501183796,0.0,12.3986903113,0.0,12.4578339351,12.5049605887
2016-06-05,,0.000415339886474,0.00318427246297,0.00422262217915,12.140717442,12.0343193196,0.0,0.0,0.0,24.2215709877,1111.04135215,18.1465148751,16.1236374124,32.2630828832,0.0,0.0,36.2958757714,32.2630828832,72.5818667177,735.05378634,0.0,0.0,24.2771535447,12.1309344092,30.2636596688,40.330987825,18.1538228164,80.6704486588,0.0,0.0,0.0,0.0,20.160026203,12.1603071317,0.0,12.127272793,0.0,0.0,12.0988883753,12.0915899949,30.2636596688,0.0,0.0,0.0,44.3260276865,0.0,0.0,0.0,129.53830854,0.0,0.0,52.3963531658,20.2381267961,16.1236374124,12.119956188,0.0,0.0,0.0,0.0,40.2957661465,6372.23886989,0.0,0.0,12.1456030118,0.0,18.2409695308,12.1557312236,0.0,105.005758436,12.0895370613,72.5746865877,0.0,12.1176849222,12.0822607826,0.0,0.0,0.0,194.014815042,12.1370473339,0.0,12.1419325365,12.0934404347,72.9165770459,0.0,0.0,0.0,88.866360834,0.0,0.0,18.1808505668,0.0,28.2561109709,12.1074171879,66.6253112144,12.1328117785,64.5409580362,76.5611352363,18.2539481245,0.0,0.0,12.1443897703,28.2449829301,0.0,12.1187300273,28.2011869365,44.3032150515,0.0,0.0,40.3372405502,12.0988883753,0.0,12.1291351688,24.2961286418,0.0,0.0,0.0,12.1017032419,64.7806853047,28.1975783656,706.240872655,0.0,24.1717956535,0.0,0.0,32.2801037624,18.2161411629,415.233489243,0.0,44.3260276865,52.3963531658,1110.95730457,24.2368477852,182.111812715,64.4702955503,24.1528275716,77.0083757932,12.1114185763,0.0,24.239912376,0.0,0.0,12.0924912559,0.0,0.0,24.2252968123,12.1062044005,20.1648959205,24.1648471251,20.1648959205,0.0,12.1062044005,0.0,0.0,84.8189498311,16.1589493343,124.921250385,12.1114185763,0.0,12.1156902881,0.0,0.0,0.0,24.3358488017,12.0858978268,36.2884370418,0.0,0.0,12.1297137706,12.0924912559
2016-06-12,,0.000340885848692,0.00315887553121,0.00418153307729,0.0,12.1275894388,0.0,0.0,24.2810099648,18.1834269321,1051.17999648,18.2092693055,16.1332298797,44.3727843336,12.1431759702,0.0,18.2349574875,44.3727843336,72.6305245769,642.549693302,0.0,0.0,24.1392693475,12.1157789382,12.1441606599,28.2541425671,28.2968129893,88.7929629499,0.0,0.0,0.0,0.0,24.1641416182,0.0,0.0,0.0,0.0,0.0,16.152707864,12.1050874295,12.1441606599,0.0,0.0,0.0,72.4431906119,0.0,12.1569274235,0.0,157.963553309,0.0,0.0,32.2688914814,30.475599636,16.1332298797,18.164541263,0.0,12.1405049824,0.0,0.0,52.4108569851,6226.82630512,12.1093249969,0.0,0.0,0.0,12.1241507701,12.1296348,0.0,60.6205364826,0.0,60.5487008439,12.0839025119,12.1139487603,0.0,0.0,0.0,12.2123204707,169.890832748,0.0,0.0,12.0947530053,20.2003591621,81.0803700702,0.0,12.0187386239,0.0,56.5765746418,0.0,0.0,16.1490529383,0.0,28.303119978,18.2606657645,28.2504773675,12.0952446897,36.3409784643,96.7677508536,28.33866596,18.1938164176,0.0,0.0,36.327492164,0.0,0.0,44.3630508362,48.4326825461,0.0,0.0,28.2141144553,16.152707864,12.0404985611,0.0,0.0,0.0,0.0,48.4518939314,12.1478185396,56.765542744,16.1211020302,638.261267965,0.0,12.1698121761,0.0,0.0,24.1768787341,24.2665986361,375.317917112,0.0,72.4431906119,32.2688914814,1111.59459949,24.2492604118,105.300271027,68.5331733012,28.2395441774,68.9389914359,0.0,12.0187386239,12.1136329843,0.0,0.0,24.2624978815,0.0,0.0,12.0404985611,12.0586921219,28.2553745686,24.1895323184,28.2553745686,12.139564727,12.0586921219,24.0157762452,0.0,97.0260516426,12.1003128917,64.5317688557,12.1486673059,0.0,12.1148355929,0.0,0.0,0.0,28.3887082996,16.1502922765,12.0586921219,12.1093249969,12.1405049824,0.0,12.1331403923
2016-06-19,,0.000207363715958,0.00253444541726,0.00347910234551,12.1968361124,0.0,0.0,0.0,0.0,20.4636811198,1168.26558197,12.2193313487,42.8788397484,24.3789461927,0.0,12.2471471065,49.0034154298,24.3789461927,93.7356745106,644.930236159,0.0,0.0,12.2377895531,24.4010419143,12.1236038331,44.8280571649,30.6853747606,61.1588521149,0.0,0.0,0.0,0.0,12.1933580492,0.0,0.0,0.0,0.0,0.0,24.3789461927,12.2266060326,12.1236038331,0.0,0.0,0.0,32.5989645965,12.185794921,0.0,0.0,151.365306168,0.0,0.0,24.4507588975,20.4574683401,42.8788397484,24.4882052478,0.0,12.216788914,12.2300800631,0.0,36.6577573684,6215.77094843,0.0,0.0,0.0,0.0,18.45292928,18.3786759355,0.0,122.424863518,0.0,24.4581792395,12.2582478035,24.3936722248,12.1894730963,0.0,0.0,12.3645140629,175.684576383,0.0,0.0,12.1894730963,36.7094273982,85.9937344814,0.0,0.0,0.0,69.410579851,0.0,0.0,24.4729026205,0.0,24.471858895,0.0,42.8899248038,0.0,53.0428406925,101.818792071,12.2226768669,24.430565256,0.0,0.0,24.46184711,0.0,0.0,32.5842381835,36.6603641034,12.2823175927,0.0,42.6749898827,24.3789461927,24.371589842,12.2936465615,0.0,0.0,0.0,12.204604827,12.2265683454,81.8625184007,18.3251272401,742.462263772,0.0,12.185794921,0.0,0.0,12.2413224877,30.7201046614,370.830572916,0.0,32.5989645965,24.4507588975,1098.29782221,16.3112395709,216.754762766,93.6571589594,12.2216997017,81.8884130559,0.0,0.0,12.2936465615,0.0,0.0,12.2899391892,0.0,0.0,48.852469894,12.2899391892,24.45815249,36.6026073545,24.45815249,12.2229566534,12.2899391892,12.2265916677,0.0,81.6704252443,12.2191312988,114.038132515,12.2025375632,0.0,24.5011274674,0.0,0.0,0.0,12.2933423699,24.3789461927,12.2230185338,0.0,12.216788914,12.1381798522,12.2823162952
