Week,ID,athena_flu,athena_ILI,athena_viral,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,how long contagious,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,cold and flu,fever flu,symptoms of flu,cold,flu shots,high fever,body temperature,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,how long does the flu last,flu shot,rsv infection,symptoms of influenza,what is influenza,rsv,pneumonia,bronchitis,cough fever,sinus,the flu,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,a influenza,human temperature,influenza a,influenza b,flu medicine,cold symptoms,symptoms of the flu,what is rsv
2013-11-10,0.870686875,0.0,0.0,0.0,1444.30245607,276.738311858,210.058596459,210.058596459,140.174731083,1112.78243718,140.563751145,185.657058396,0.0,0.0,138.829688672,0.0,232.345024408,138.964469907,276.738311858,0.0,8207.37644632,139.182639449,208.869493732,138.917118538,0.0,139.300031561,0.0,209.005261622,0.0,138.536268436,139.751621196,417.679302005,0.0,835.414989289,0.0,139.963433629,0.0,209.743764872,880.205725845,602.120618992,138.829688672,1157.84914517,324.544812013,139.637217719,280.011284287,0.0,0.0,186.120374356,138.880831947,139.891180528,138.880831947,0.0,138.955821036,139.631151103,0.0,0.0
2013-11-17,0.996677741,0.0,0.0,0.0,1100.60379995,205.940751692,411.43990782,411.43990782,0.0,1049.38647385,138.822016274,274.690852753,0.0,0.0,0.0,0.0,549.561060012,343.648932879,205.940751692,138.611807285,9905.00657995,0.0,206.646577164,365.889336128,0.0,136.602961648,0.0,277.139683714,0.0,0.0,137.488827819,456.913070374,138.10989368,456.69275526,0.0,0.0,0.0,276.386586748,729.538655428,547.030019428,0.0,1321.72037795,638.813860413,276.971974375,0.0,0.0,0.0,138.3603953,0.0,137.562988812,0.0,0.0,0.0,273.859391424,0.0,0.0
2013-11-24,0.942549372,0.0,0.0,0.0,1077.5513742,230.038985701,153.743037525,153.743037525,152.889737989,765.812816369,154.477010217,152.988341118,0.0,0.0,0.0,153.779725602,305.831800293,0.0,230.038985701,229.974943703,9295.29321313,230.092363778,153.846162068,255.97533799,0.0,383.999746567,153.680465652,153.146988974,0.0,0.0,153.541023772,460.223863407,0.0,306.744026374,0.0,0.0,0.0,307.540024476,969.512009517,357.113481117,0.0,816.260019182,613.074654294,153.26599691,0.0,0.0,0.0,153.889519611,0.0,154.805234533,0.0,152.757728605,153.405203083,153.187552558,152.757728605,306.240820993
2013-12-01,0.575153374,0.0,0.0,0.0,1079.5754116,129.389634557,259.929009758,259.929009758,0.0,472.682919275,129.713758667,453.340133556,0.0,128.704066269,129.054281815,0.0,430.524810335,256.514764541,129.389634557,130.121942196,12506.8585182,171.981131021,129.820280845,194.377972537,0.0,194.338807132,0.0,128.102622231,0.0,130.477574592,215.828957221,344.273665761,129.650770408,387.197722704,0.0,128.969731444,0.0,324.800656658,773.038753491,472.35877861,129.054281815,1416.75448529,430.49887886,130.003828481,214.67250457,129.637464662,0.0,259.405095642,193.53256681,130.240270728,193.53256681,0.0,0.0,129.078227495,129.61166007,0.0
2013-12-08,1.051401869,0.0,0.0,0.0,1346.70630064,135.039907238,203.035393233,203.035393233,539.538982458,1214.11236289,0.0,200.635196481,0.0,0.0,202.953561167,134.9176623,134.218312742,132.277377045,135.039907238,135.29237555,15726.130615,202.422979625,179.295740913,270.488283644,0.0,0.0,0.0,224.103019963,135.039907238,135.26846602,0.0,447.32627696,134.999134319,539.767486976,0.0,0.0,0.0,134.134787116,1428.38196797,669.420171223,202.953561167,1338.97550248,580.590260687,265.835503278,0.0,134.941853344,0.0,132.797209543,0.0,268.873578956,0.0,0.0,0.0,334.096266329,269.591276975,0.0
2013-12-15,2.845360825,0.0,0.0,0.0,1584.79329576,420.345190236,140.3500174,140.3500174,139.947973093,1484.10234313,0.0,347.488153291,0.0,139.777335028,420.859186217,0.0,325.119446991,0.0,420.345190236,348.651857554,9602.81411523,139.988224188,208.879171685,278.011462065,0.0,276.026425923,139.903792207,278.61843098,0.0,0.0,0.0,371.448439716,140.072758139,278.113103068,0.0,0.0,139.43701044,186.357042197,1021.28420843,695.182898935,420.859186217,1158.82934838,510.593271713,138.347284279,139.486932787,0.0,0.0,140.288097153,208.263431188,140.838183047,208.263431188,138.849076937,0.0,231.844505812,137.929947071,0.0
2013-12-22,6.892230576,0.0,0.0,0.0,1383.82403814,166.453610139,498.485659778,498.485659778,0.0,1046.34038937,0.0,331.32001684,166.554064943,0.0,220.863572394,0.0,496.793368839,0.0,166.453610139,330.948395534,9805.84567661,165.435322499,334.015232207,165.760029671,0.0,165.659948103,0.0,331.822287996,0.0,165.52429592,442.696614907,606.608069081,164.949581763,386.177904387,0.0,0.0,0.0,276.647999974,1927.58890287,1210.92383966,220.863572394,990.527503843,991.892367192,165.374092384,0.0,166.554064943,0.0,331.249166569,249.066970574,167.007616104,249.066970574,166.704974697,165.073830815,330.447525444,0.0,0.0
2013-12-29,8.421423538,0.0,0.0,0.0,1730.88677632,148.940300288,543.314408497,543.314408497,145.738133015,984.163970704,149.6853443,492.831437357,0.0,220.75926215,394.756720372,0.0,1281.67619191,246.751969277,148.940300288,442.85349398,10926.6964546,294.199403122,247.004574253,197.326208615,148.850074868,223.410154499,295.639332803,296.161190674,0.0,0.0,346.138658334,690.038442548,147.277197527,788.411814882,0.0,220.936971656,246.497662354,296.340547576,2313.2852117,1770.03795137,394.756720372,1917.45106689,1870.43775733,0.0,0.0,149.029954112,0.0,246.92998242,394.237079563,148.014437003,394.237079563,147.320919173,197.684477393,742.661213911,297.610345769,0.0
2014-01-05,6.520517144,0.0,0.0232558139535,0.0232558139535,1463.27122389,199.635745243,309.971488107,309.971488107,133.22462399,926.127095765,0.0,485.991038856,0.0,133.974736905,133.362389843,0.0,1414.30337488,200.220740147,199.635745243,487.180688423,12180.500731,396.435629335,133.362389843,221.013094229,133.224320727,199.776234962,220.85285739,133.893613843,133.812588963,198.605134986,265.249562828,574.308211314,0.0,1059.85979289,0.0,131.060862437,133.449187243,221.588539707,1719.72672352,881.841723876,133.362389843,1190.34787686,1941.89555087,0.0,263.78961804,0.0,0.0,354.538761942,397.515687817,0.0,397.515687817,132.045768523,267.301666077,397.009104148,309.263406376,133.000210752
2014-01-12,4.178019982,0.0,0.0,0.0,751.89664817,264.352067081,397.524728412,397.524728412,132.530853868,879.968933236,0.0,220.380472548,0.0,0.0,133.092255367,132.056381127,1322.16439775,265.627535519,264.352067081,309.26618881,8581.91968148,220.074901908,264.336150296,220.553806669,131.781420892,0.0,132.314303421,220.620588452,132.394601983,176.986455577,132.237992477,308.386418161,0.0,1013.44467577,0.0,0.0,266.103995152,176.811719185,1276.07706921,571.449987323,133.092255367,1407.32929168,1540.96915787,0.0,197.719054575,0.0,0.0,529.977170612,131.424504616,0.0,131.424504616,131.936945147,131.980546642,263.859821737,132.314375772,0.0
2014-01-19,2.904989747,0.0,0.0,0.133333333333,1351.2827103,262.478705758,130.456666581,130.456666581,0.0,650.642938975,129.765541314,304.06415453,0.0,195.33099848,131.024773777,129.96525199,825.411734974,174.010787679,262.478705758,0.0,7983.43424887,129.684021785,0.0,173.97047629,131.398094159,129.138843861,524.165859328,174.089005588,0.0,0.0,262.955217781,347.42889108,130.511415713,564.698288597,0.0,131.001958813,0.0,586.602687104,911.595107829,1037.27683166,131.024773777,1169.63723255,998.205124573,131.024773777,0.0,130.122144149,0.0,174.128261313,347.469664124,0.0,347.469664124,130.787338367,131.557219916,260.111042506,131.001958813,0.0
2014-01-26,2.597819115,0.0,0.0,0.0882352941176,1019.92806401,126.647467495,169.750270159,169.750270159,0.0,549.547409641,0.0,169.40447191,0.0,0.0,191.008011034,126.532819817,889.72322557,254.152439713,126.647467495,319.200821125,8120.23835203,189.794655321,127.331979724,253.824441216,0.0,211.771617588,0.0,254.638600231,0.0,0.0,190.464238234,508.047339805,0.0,169.366184646,0.0,0.0,126.832333472,381.894248511,1310.4639557,675.934688556,191.008011034,1436.24791749,888.296106889,256.124396605,126.834177652,127.714413214,0.0,127.031131437,126.606557043,127.301082233,126.606557043,127.830131498,254.047961999,127.025695881,254.563002365,0.0
2014-02-02,2.096219931,0.0,0.0,0.0,1113.91196423,151.450264107,305.244109856,305.244109856,151.490846873,705.443814973,153.318111731,227.476151758,0.0,0.0,227.728382035,0.0,302.817691316,0.0,151.450264107,151.903109092,8464.91351904,0.0,227.850868566,252.358168744,152.483601295,0.0,151.347738629,0.0,0.0,0.0,152.575875789,504.289600173,0.0,301.843106426,0.0,0.0,151.742621324,404.806174745,1057.99592679,654.17981849,227.728382035,1409.61199578,554.675537595,0.0,150.371852888,0.0,0.0,453.706609334,227.774183963,0.0,227.774183963,0.0,0.0,151.473324463,152.023897944,0.0
2014-02-09,1.229508197,0.0,0.0,0.0322580645161,1404.79991076,0.0,190.902233761,190.902233761,127.705981315,762.200954258,127.159738829,127.443011053,0.0,0.0,0.0,127.898657811,593.946780394,0.0,0.0,170.173875862,8263.08308996,126.278812928,127.55855322,255.720152027,127.898657811,127.180083141,127.9758913,255.16853209,0.0,0.0,253.550443858,339.397572395,0.0,191.370801433,127.821517487,0.0,0.0,170.058427226,889.523376843,423.36520629,0.0,1397.14687484,338.415790828,128.246944625,127.398903512,127.250905217,0.0,126.736898101,0.0,0.0,0.0,126.68697814,0.0,190.28214367,126.858770143,0.0
2014-02-16,1.607937051,0.0,0.0,0.0263157894737,1384.88685658,0.0,323.491253428,323.491253428,129.574286398,904.554120483,130.129704366,193.501581299,0.0,0.0,258.241693311,130.009994543,474.475849333,261.043999948,0.0,129.779168432,7624.64587474,194.150031409,0.0,388.541435401,0.0,172.506918036,128.887214243,260.570379144,0.0,259.928911237,194.953717477,344.909704486,0.0,323.557368927,0.0,0.0,0.0,389.103738848,1636.69888,688.572949585,258.241693311,1419.70017729,473.749124484,0.0,0.0,129.652283887,0.0,194.717910009,260.570379144,129.738063013,260.570379144,0.0,0.0,258.42977432,0.0,0.0
2014-02-23,1.407099456,0.0,0.0,0.04,1553.82480924,167.239699848,125.702808539,125.702808539,125.559160799,835.644341504,0.0,251.029672386,0.0,0.0,314.109602589,0.0,376.715488879,125.660189589,167.239699848,126.346996395,8275.87643527,125.323500124,251.462179414,376.638548373,125.639067338,125.394499602,0.0,314.604216987,0.0,126.077612287,188.845683249,334.807242859,0.0,0.0,0.0,252.311933533,0.0,461.887112531,1336.22526685,668.001441512,314.109602589,1627.78360353,543.515041994,125.678912735,125.317872971,125.29987078,0.0,126.117830138,125.601898658,0.0,125.601898658,0.0,0.0,125.31766863,125.541163589,0.0
2014-03-02,2.004935225,0.0,0.0,0.0,713.457206438,125.453715507,125.659466791,125.659466791,188.133337687,918.869393933,0.0,125.758317256,0.0,0.0,126.024673753,0.0,418.106614822,126.177384657,125.453715507,251.62549034,8310.81544271,0.0,188.512398651,501.963680666,125.448677118,125.472680518,0.0,125.866459573,0.0,125.926456728,376.586670563,376.280451468,125.263581543,125.600276728,0.0,0.0,125.187984934,671.112469929,1125.85304874,750.924368308,126.024673753,1168.04998439,543.069597826,125.490920167,125.112479515,125.377992696,0.0,125.681000324,0.0,125.986302394,0.0,0.0,0.0,292.302239932,125.242622886,125.682422074
2014-03-09,0.818062827,0.0,0.0,0.047619047619,1276.84549035,0.0,190.825758254,190.825758254,254.192967103,889.276004849,127.570813683,212.088224808,0.0,0.0,127.312339723,0.0,508.942331752,0.0,0.0,127.365918859,7962.71098842,126.81352706,190.941235277,212.267704693,127.473573225,127.408489385,0.0,169.978729503,0.0,0.0,212.67894157,423.984533982,126.904726636,0.0,0.0,0.0,0.0,340.394575189,1313.24060022,550.202895854,127.312339723,1100.20285085,212.050681278,127.312339723,189.830972192,127.660294113,0.0,191.672028314,126.561018378,254.624679445,126.561018378,0.0,127.096483551,211.807775707,0.0,0.0
2014-03-16,0.902302427,0.0,0.0,0.137931034483,950.904138733,0.0,129.876320883,129.876320883,129.054702519,774.199426203,130.468642201,129.531174214,0.0,0.0,0.0,0.0,257.923388154,128.418043455,0.0,129.617160564,8259.28750944,129.265576946,194.551370365,603.533439923,0.0,193.745409226,0.0,0.0,129.601740924,0.0,389.911985733,215.264168735,0.0,129.054596762,128.767005529,129.367309074,0.0,604.747606237,730.435993065,429.646953458,0.0,816.92745598,300.917706773,259.548069172,129.161049318,0.0,0.0,0.0,128.340753028,0.0,128.340753028,0.0,0.0,301.21521753,0.0,128.844810366
2014-03-23,0.451059991,0.0,0.0,0.0,1157.32956365,0.0,138.509117423,138.509117423,138.050063403,921.208726935,138.929096554,184.541814386,0.0,0.0,137.898600451,0.0,230.611386639,0.0,0.0,418.051665124,8432.23650183,0.0,138.747450634,184.765028126,0.0,139.097955848,138.593442117,207.670917124,0.0,0.0,185.114574015,276.79187582,139.013959498,0.0,0.0,0.0,0.0,277.672051083,690.101047283,368.249968088,137.898600451,1288.91719265,368.668342134,139.266253435,207.441417952,0.0,0.0,0.0,0.0,138.567402393,0.0,0.0,0.0,276.979254497,0.0,138.1825393
2014-03-30,1.774193548,0.0,0.0434782608696,0.0434782608696,783.675143092,261.553238522,131.330422246,131.330422246,128.994584373,432.998955096,0.0,130.894897783,0.0,0.0,0.0,0.0,260.340662785,0.0,261.553238522,129.384413881,8232.77719434,0.0,131.40992008,390.825320745,0.0,131.052935692,0.0,262.8994102,0.0,130.636289439,129.737280465,520.40567724,0.0,0.0,0.0,0.0,0.0,196.424242233,736.576602516,779.061107456,0.0,1558.12326547,303.665690007,195.673756369,194.731351793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.773991506,130.153888435,130.045709468
2014-04-06,1.303275801,0.0,0.0,0.0,1212.95352032,134.520613959,134.112994751,134.112994751,0.0,1027.87135338,134.479090278,201.160359598,0.0,0.0,0.0,0.0,268.308882044,337.250743795,134.520613959,201.789534453,8137.8515882,0.0,0.0,358.674289374,134.683324106,134.587500863,0.0,134.953780726,134.15357357,0.0,270.480092644,313.276847481,0.0,134.506375185,0.0,0.0,134.398839112,359.366882566,1295.57060268,446.564328733,0.0,1697.48910003,492.743031409,135.03544716,133.627956796,134.277284539,0.0,0.0,133.426891558,134.397563094,133.426891558,0.0,0.0,268.610722595,0.0,0.0
2014-04-13,1.917808219,0.0,0.0,0.0,1102.89182369,137.523939547,137.624008183,137.624008183,274.804458366,639.902720274,275.529739869,274.625320482,137.6095349,0.0,0.0,0.0,137.397059338,0.0,137.523939547,0.0,7683.09109086,137.104594165,206.651610963,275.070766797,0.0,137.099540046,137.099540046,137.357998142,0.0,0.0,0.0,320.371592262,0.0,206.173731346,137.140934835,137.348284298,0.0,412.998232786,868.44779804,319.90288282,0.0,1279.33735827,274.874113144,137.731930986,137.316575344,137.6095349,0.0,0.0,0.0,0.0,0.0,0.0,137.857028108,136.769279185,0.0,0.0
2014-04-20,2.004538578,0.0,0.0,0.0,1065.29999169,0.0,132.839148925,132.839148925,132.398886606,838.949989696,0.0,176.969528197,0.0,0.0,132.959729091,0.0,265.485690137,266.336962752,0.0,0.0,9190.2477473,0.0,132.846920858,199.440496975,0.0,398.479486875,0.0,265.766463446,0.0,133.49102084,133.410239587,221.095117924,0.0,0.0,0.0,0.0,0.0,333.304412994,1015.73737137,264.781606382,132.959729091,1058.91501813,398.252502709,0.0,132.523354225,132.598643526,0.0,0.0,0.0,200.126035363,0.0,0.0,0.0,264.875265098,0.0,0.0
2014-04-27,1.400359066,0.0,0.0,0.0454545454545,896.075383698,0.0,267.389925393,267.389925393,134.63304823,1025.54082528,0.0,223.288637966,0.0,0.0,134.389368504,0.0,134.081389009,134.146569284,0.0,0.0,7937.14493143,133.91885987,133.816319697,491.694123526,133.939632518,266.744835103,0.0,404.632839775,0.0,268.729701246,134.498595593,357.207983989,0.0,0.0,0.0,0.0,133.775842892,402.879621515,891.075004551,623.621479808,134.389368504,1336.42503302,446.537749869,134.029249349,132.931450736,0.0,0.0,0.0,0.0,133.816319697,0.0,0.0,134.63304823,178.483451213,0.0,134.592373593
2014-05-04,1.466165414,0.0,0.0,0.0,1144.15990149,0.0,132.294438095,132.294438095,261.727018409,788.238206188,0.0,261.095780499,0.0,0.0,197.359805167,0.0,392.827957627,132.294692284,0.0,132.312371729,9066.92907973,0.0,197.598318685,175.579917353,132.192342362,0.0,131.833557356,132.316486557,131.957364609,132.35242997,132.597157892,131.995020748,0.0,131.895479909,0.0,0.0,0.0,263.815267105,1006.74523892,262.596236816,197.359805167,1224.5809389,175.104682007,131.624235484,197.407064409,131.793812539,0.0,132.432619265,0.0,0.0,0.0,131.793812539,131.685862912,393.742376243,0.0,0.0
2014-05-11,2.397399431,0.0,0.0,0.0,1215.0582729,139.293811364,140.605567048,140.605567048,139.720617865,743.646030849,0.0,209.710119938,0.0,0.0,139.767940688,0.0,278.776731426,0.0,139.293811364,418.796957364,8513.82123421,0.0,140.079637657,139.931746941,0.0,0.0,0.0,280.021467593,0.0,0.0,0.0,418.149066255,0.0,139.69944536,0.0,0.0,0.0,280.710937241,1208.54809492,511.169842569,139.767940688,1626.2127823,372.210226205,140.520506209,209.583597934,140.054505133,0.0,0.0,139.168057096,0.0,139.168057096,0.0,139.756861206,138.969026466,139.556810868,140.012294613
2014-05-18,0.759144237,0.0,0.0,0.0,648.261336438,150.085926564,0.0,0.0,0.0,694.772119974,151.089845805,149.548079202,0.0,0.0,148.402509988,0.0,198.70960695,450.257779691,150.085926564,150.403905222,9279.34848131,0.0,296.805019975,149.126159757,0.0,0.0,0.0,0.0,223.542634605,0.0,0.0,299.073557973,0.0,147.821065554,0.0,0.0,0.0,149.283061638,893.69576642,495.763545846,148.402509988,892.315174538,446.118287828,0.0,149.859620884,0.0,0.0,0.0,0.0,149.623461567,0.0,0.0,0.0,149.525927702,148.178337012,0.0
2014-05-25,0.596421471,0.0,0.0,0.0,1121.68092257,0.0,0.0,0.0,0.0,725.403740547,0.0,251.54975623,0.0,0.0,337.370369624,0.0,417.561955908,0.0,0.0,335.310608657,7312.45888405,0.0,169.24678803,334.703711628,167.402354261,0.0,167.105424473,168.021277736,166.960566013,167.364951277,336.225092135,391.021063014,0.0,0.0,0.0,167.130765924,166.809424885,280.32310088,725.222300084,501.943430056,337.370369624,1332.92238745,168.736085592,0.0,167.615505151,166.658557151,0.0,0.0,0.0,168.677494177,0.0,333.317114301,0.0,223.15765134,0.0,0.0
2014-06-01,0.0,0.0,0.0,0.0,1140.69910324,0.0,163.369570286,163.369570286,162.553370637,918.577334307,0.0,161.780221918,0.0,0.0,162.926032991,0.0,323.842944671,0.0,0.0,161.92689483,7622.80032616,0.0,163.468462278,216.737826358,0.0,0.0,0.0,162.76841649,161.585070866,0.0,324.737027268,162.739463411,0.0,0.0,0.0,0.0,324.910539258,163.059612257,594.671985366,702.084813786,162.926032991,863.787630836,270.567547174,163.419001321,0.0,161.682587505,0.0,0.0,162.7007445,163.441640422,162.7007445,0.0,162.996295353,162.631677015,0.0,0.0
2014-06-08,0.0,0.0,0.0,0.0,1240.02087845,0.0,339.065883539,339.065883539,0.0,673.025465775,0.0,168.390521683,0.0,0.0,0.0,0.0,169.909799978,0.0,0.0,0.0,5947.30061234,0.0,168.902534409,506.022891506,0.0,0.0,0.0,0.0,170.012619827,0.0,169.106955025,253.621766917,168.749542983,168.647702583,0.0,0.0,168.647702583,254.056525953,728.702707292,224.183909621,0.0,1288.97436339,280.772026136,170.012619827,167.590240291,168.495172252,0.0,0.0,167.649971309,0.0,167.649971309,0.0,0.0,167.843299732,0.0,0.0
2014-06-15,0.0,0.0,0.0,0.0,876.209786025,164.32242208,165.018282307,165.018282307,163.808412908,544.574212436,0.0,163.338770206,0.0,0.0,0.0,164.272942279,493.707489423,0.0,164.32242208,165.218183315,6868.18213577,0.0,245.897103139,328.012140237,0.0,162.629189682,0.0,164.784833752,0.0,0.0,164.968382615,328.476282335,0.0,0.0,0.0,0.0,0.0,164.751552256,981.367954713,544.508371299,0.0,1088.78812685,329.239855949,164.502306337,0.0,0.0,0.0,163.072589472,0.0,0.0,0.0,0.0,0.0,327.124020724,0.0,0.0
2014-06-22,0.0,0.0,0.0,0.0,612.609714461,0.0,334.924016547,334.924016547,166.318351032,665.155368974,0.0,0.0,0.0,0.0,0.0,0.0,166.418936669,0.0,0.0,0.0,6149.85285969,0.0,0.0,166.268103796,167.158818156,166.321475322,0.0,498.211840106,166.519644044,0.0,167.218519911,277.412608185,0.0,0.0,0.0,0.0,0.0,333.448869362,498.659685732,498.810704547,0.0,1162.72765611,332.876979319,0.0,166.185391484,0.0,0.0,0.0,166.371738687,0.0,166.371738687,165.769116345,0.0,331.434762761,0.0,0.0
2014-06-29,0.0,0.0,0.0,0.0,959.519274976,177.462042905,0.0,0.0,0.0,537.088554403,178.649079982,180.718096673,0.0,0.0,181.100858149,0.0,177.08765041,179.570723666,177.462042905,0.0,7044.24653249,178.454490484,0.0,360.721327803,0.0,0.0,0.0,177.247910727,177.462042905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.945737147,716.259573732,298.126634084,181.100858149,953.905503926,356.184888715,177.7304368,179.733084175,0.0,0.0,0.0,177.569303131,0.0,177.569303131,0.0,0.0,532.707909392,0.0,0.0
2014-07-06,0.0,0.0,0.0,0.0,885.786824388,164.360199145,165.056219347,165.056219347,0.0,716.56017634,0.0,166.123046474,0.0,0.0,247.015836958,0.0,0.0,164.780066763,164.360199145,0.0,7107.16959706,0.0,166.231964805,246.642701253,0.0,167.868096389,0.0,221.028685779,0.0,0.0,249.624756765,248.921446085,0.0,0.0,0.0,0.0,0.0,0.0,660.079928873,492.344092154,247.015836958,605.200628806,331.646820793,0.0,164.459270995,0.0,0.0,164.956427195,0.0,164.580635517,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-13,0.0,0.0,0.0,0.0,722.021631171,165.256301153,249.26564267,249.26564267,248.414045934,718.590780684,0.0,387.412993192,0.0,0.0,166.483656012,0.0,248.413880188,0.0,165.256301153,0.0,8899.06127975,166.182550107,166.193438251,249.227283404,0.0,333.16831855,0.0,166.735319399,0.0,0.0,0.0,331.55955897,0.0,165.106702812,0.0,0.0,0.0,165.706727171,552.055160816,276.092626334,166.483656012,993.801160263,666.538170147,0.0,165.733003082,0.0,0.0,0.0,0.0,167.291094174,0.0,0.0,165.656558619,332.065318151,0.0,0.0
2014-07-20,0.0,0.0,0.0,0.0,674.615769174,167.615484085,167.679039289,167.679039289,167.527018402,839.014733721,0.0,251.904118953,0.0,0.0,168.313058498,0.0,560.215565864,333.843362777,167.615484085,168.994216769,6770.21958523,0.0,0.0,168.225328901,168.739246616,168.63747385,0.0,168.059192648,0.0,0.0,0.0,280.065142493,167.274261886,0.0,0.0,168.943161114,0.0,167.375272914,950.961626395,335.403365413,168.313058498,1006.21061263,223.917762365,167.729774248,251.247611857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.363923731,0.0,0.0
2014-07-27,0.0,0.0,0.0,0.0,674.879366029,0.0,166.792816809,166.792816809,250.653516095,391.771992461,0.0,166.591376209,0.0,0.0,0.0,0.0,250.880481907,0.0,0.0,167.447637247,6996.93736714,167.245646892,166.944217248,167.75092075,166.490838263,0.0,0.0,0.0,0.0,0.0,167.903098785,250.375849383,0.0,170.321004478,0.0,0.0,0.0,167.197163032,671.27527389,498.419727194,0.0,894.534737962,168.182386035,168.004704291,0.0,0.0,0.0,167.852342105,0.0,0.0,0.0,0.0,0.0,341.156729429,334.99580554,0.0
2014-08-03,0.0,0.0,0.0,0.0,594.036475923,0.0,0.0,0.0,0.0,354.437019191,0.0,0.0,0.0,0.0,177.914368014,0.0,176.389116589,177.083772304,0.0,0.0,6564.27483761,177.646424689,0.0,177.789449851,0.0,0.0,0.0,178.56074174,0.0,177.754319617,356.68952523,352.565459817,0.0,176.176471482,0.0,0.0,176.815950507,531.412302161,295.294152234,295.363738329,177.914368014,531.708371215,0.0,0.0,0.0,0.0,0.0,0.0,177.727139531,0.0,177.727139531,0.0,0.0,177.592932842,0.0,0.0
2014-08-10,0.0,0.0,0.0,0.0,440.85877796,164.906208203,0.0,0.0,164.817238702,219.408079276,0.0,164.877242708,0.0,0.0,0.0,0.0,219.672915972,0.0,164.906208203,164.966635371,6471.66874588,164.07223795,164.866776633,494.284692543,0.0,164.418904315,0.0,164.999675558,0.0,165.105370291,164.717214997,164.927039519,0.0,164.68713506,0.0,0.0,0.0,0.0,657.912948508,164.226433865,0.0,822.09813389,493.107872657,0.0,164.678355805,0.0,0.0,330.610028055,0.0,0.0,0.0,0.0,0.0,165.026723435,0.0,0.0
2014-08-17,0.0,0.0,0.0,0.0,441.067609242,0.0,0.0,0.0,0.0,577.289568315,0.0,274.596730736,0.0,0.0,164.39009706,0.0,246.601233926,0.0,0.0,0.0,7079.81517689,0.0,0.0,439.902424539,0.0,164.328051316,0.0,165.090329596,0.0,0.0,164.638796148,219.69392657,0.0,328.383356228,0.0,0.0,0.0,0.0,1041.65425664,412.12197574,164.39009706,1041.53311888,219.397246436,0.0,328.123603162,0.0,0.0,164.83829787,163.833534159,0.0,163.833534159,0.0,0.0,219.429704037,0.0,0.0
2014-08-24,0.0,0.0,0.0,0.0,1008.33944853,0.0,319.447227378,319.447227378,158.459697544,686.500135449,158.967494181,237.566356946,0.0,0.0,158.555443584,0.0,316.346303957,0.0,0.0,238.021631751,6548.95858646,158.009281437,158.603360007,159.137738018,316.39999747,237.5665301,0.0,398.046630387,159.77194156,0.0,159.233966455,211.541967917,0.0,158.009281437,158.104582572,0.0,0.0,317.742300489,1004.1355994,263.861973007,158.555443584,1002.34905912,158.439043762,0.0,238.034937057,0.0,0.0,159.627045603,0.0,160.062524055,0.0,158.858684373,159.578805336,0.0,0.0,0.0
2014-08-31,0.0,0.0,0.0,0.0,738.629530879,0.0,0.0,0.0,157.161014374,262.386548737,0.0,0.0,0.0,0.0,0.0,0.0,368.343231742,0.0,0.0,315.882258272,8664.43606145,0.0,158.469801852,158.029793494,0.0,0.0,0.0,315.786623317,0.0,0.0,157.702330937,157.682019237,0.0,210.263886005,0.0,0.0,0.0,158.398418959,944.926818642,262.275712033,0.0,1363.74030316,315.349059329,157.446243075,157.506578104,0.0,0.0,237.453195994,0.0,158.052255324,0.0,0.0,0.0,315.293762795,0.0,0.0
2014-09-07,0.0,0.0,0.0,0.0,704.025664373,0.0,0.0,0.0,302.008582046,700.692295957,0.0,149.239701095,0.0,0.0,0.0,0.0,200.415732753,0.0,0.0,0.0,7458.73362429,223.649625052,299.071177452,401.300483208,0.0,0.0,152.624955841,0.0,0.0,151.576941118,0.0,298.371956965,0.0,372.779356939,0.0,0.0,151.099021679,299.660078826,1050.62104257,225.835652827,0.0,1400.32837449,450.999937185,149.510553547,148.706447305,0.0,0.0,251.311874054,152.165657148,0.0,152.165657148,0.0,0.0,250.146222438,0.0,0.0
2014-09-14,0.0,0.0,0.0,0.0,493.60396554,146.714251171,0.0,0.0,147.800087819,442.158453206,148.260153019,220.891911007,0.0,0.0,0.0,0.0,344.322809371,294.463856174,146.714251171,147.955844844,7173.07810823,196.590373154,147.911036931,344.738730447,0.0,295.867606435,147.024242042,221.875804026,147.38012523,0.0,148.357524955,196.69412501,0.0,737.770155899,0.0,0.0,0.0,221.651400146,1080.21692967,539.920360866,0.0,1766.76894409,442.766842315,147.9408096,0.0,147.529049065,0.0,246.578223209,147.885722499,148.55915475,147.885722499,0.0,147.201968536,245.672225421,148.201961169,0.0
